"","","","FR"
"1",0,-2.30258509299405,12
"2",0.106852819440054,-2.49573227355399,12
"3",0.469870852155576,-2.55008751802252,12.2482526600148
"4",0.916686577508891,-2.44754229552776,12.9727401895876
"5",1.21493091166234,-2.24459540804976,13.6368542746338
"6",1.31134773904964,-2.01801109689595,13.9641059176637
"7",1.26127174350101,-1.82414239355044,14.0533104931715
"8",1.10817789201788,-1.70059809713341,14.0079123018698
"9",0.870321613332459,-1.67234226747237,13.8563009203001
"10",0.560287331514215,-1.75263754566597,13.5782953449769
"11",0.204396817568342,-1.94062819796544,13.1261014737597
"12",-0.132770457749307,-2.21565535996806,12.4606998726513
"13",-0.313967664332579,-2.52467406208725,11.6686390437895
"14",-0.14155605450034,-2.76481543114815,11.1755870602704
"15",0.422604944162489,-2.81042476894781,11.6458156211242
"16",1.03670937515268,-2.64287343818743,12.8884318909296
"17",1.37125901824113,-2.36788324471649,13.7784707615511
"18",1.44625517166781,-2.08117431249055,14.1050778229634
"19",1.37415242854571,-1.8387605767608,14.1661440684512
"20",1.20438157656708,-1.6769401072854,14.1075096139564
"21",0.94685432515149,-1.62201443917191,13.9538862415605
"22",0.602988214997167,-1.69085709492642,13.6737816276953
"23",0.184188756959787,-1.88838371496722,13.1950082532747
"24",-0.266032220497737,-2.20313590475313,12.4177870449282
"25",-0.624644938261145,-2.5956287606042,11.3105600640775
"26",-0.629253515512978,-2.96825898532547,10.2256760126145
"27",-0.0424686140037754,-3.14336177379413,10.2106638726888
"28",0.825821472352804,-3.01498728844988,11.8967757025384
"29",1.38133573773329,-2.70953566864927,13.5199837929906
"30",1.5497457143111,-2.36418325274687,14.1135201512075
"31",1.52574608896973,-2.04618740143247,14.2439931133314
"32",1.40295719794121,-1.79383987785098,14.2265765992108
"33",1.19839988611845,-1.63667022688138,14.1313834115711
"34",0.906631092136572,-1.59860645854609,13.948050115774
"35",0.521813587203931,-1.69555215228108,13.6243414621645
"36",0.0504720102333234,-1.93221652730942,13.0620965466693
"37",-0.466861082863993,-2.29804953785762,12.1193010900145
"38",-0.89536996277665,-2.75441844865898,10.7238992725212
"39",-0.908871194128891,-3.19372556197812,9.30486259168919
"40",-0.194600507989235,-3.39577740192249,9.25708813253239
"41",0.827930858564766,-3.23733852108993,11.505658074403
"42",1.44005717217895,-2.89569491480083,13.5227953042189
"43",1.61033949846887,-2.51872658803869,14.1612496685292
"44",1.58986218714075,-2.16799025317575,14.2863273594575
"45",1.48103482751493,-1.87771454626898,14.2722789154198
"46",1.29872836908872,-1.67617873432953,14.1931135316726
"47",1.03412973613783,-1.58863386425669,14.0420559513512
"48",0.676322765888284,-1.6344517115854,13.7755731410668
"49",0.222573208488818,-1.82351258313437,13.3082447158512
"50",-0.307994893724236,-2.15311095457173,12.4988115598732
"51",-0.833855146583446,-2.60092741283391,11.1925805768601
"52",-1.10663741782443,-3.09725744016772,9.52051983070859
"53",-0.692924092266095,-3.4585034181289,8.54193175517751
"54",0.363910439370828,-3.44671297311405,10.000743599995
"55",1.25098451583297,-3.14666466677324,12.7796794715046
"56",1.59102033963213,-2.76272386759756,13.9983388310852
"57",1.63458647524108,-2.38368918692554,14.2730804194163
"58",1.56513985031128,-2.04906758752038,14.3026288279185
"59",1.42486978134556,-1.78759828327768,14.2549684427934
"60",1.21058923991224,-1.62590550210615,14.1491421038641
"61",0.909582887258025,-1.58731494659749,13.9599111601906
"62",0.512147062804078,-1.68801803039427,13.6280252763284
"63",0.0207127377390899,-1.93368587018748,13.0457253581157
"64",-0.530766713041219,-2.31600458467605,12.0494018302528
"65",-1.01471228436632,-2.80091481759679,10.5258810859838
"66",-1.08812771806642,-3.28522077262331,8.87761812849621
"67",-0.364973013891852,-3.53250439912525,8.60991414626428
"68",0.74526600958925,-3.38391744038318,11.0284485294554
"69",1.43409369468477,-3.033164832957,13.4089957286534
"70",1.63231688459828,-2.6418285596638,14.1565149629427
"71",1.62434094003946,-2.27218942766814,14.301118110677
"72",1.5296588017346,-1.9571098163715,14.2957843227156
"73",1.36648689673367,-1.72407571974311,14.2294417172533
"74",1.12576020973512,-1.59891914294467,14.1010534916337
"75",0.794469203226598,-1.60312625239849,13.8747387199693
"76",0.365463260216457,-1.74989619861693,13.4776308500188
"77",-0.152285504754753,-2.04103149122799,12.7826152841645
"78",-0.705701943653142,-2.46235503229232,11.6177917141079
"79",-1.11248196480887,-2.96526977332982,9.95806359024833
"80",-0.958133302343401,-3.40839493815847,8.52042903346998
"81",-0.0178941333956992,-3.53042741895844,9.08151691289719
"82",1.02704333437357,-3.29141591338444,11.9568234498541
"83",1.53467022484845,-2.91646485419134,13.7675809713014
"84",1.64421925854866,-2.52680083720664,14.2330967135718
"85",1.603682698316,-2.17035129301519,14.3090062320959
"86",1.48819276082855,-1.87703417806675,14.2817889651386
"87",1.30292694351115,-1.67383088729279,14.1985610632512
"88",1.03609052254851,-1.58566089686144,14.045814206576
"89",0.675531123268527,-1.63190462499353,13.7777761958307
"90",0.217517647090633,-1.82262941902365,13.3070561332924
"91",-0.320335880001608,-2.15558023442553,12.4882573762139
"92",-0.858895014333623,-2.60945381684046,11.157413568091
"93",-1.14988952501125,-3.11623171742775,9.43314520370271
"94",-0.745334170158268,-3.49156668181468,8.38241232532439
"95",0.328403170656304,-3.48729387340501,9.82455721231345
"96",1.24127355076238,-3.18632798214701,12.7116687520807
"97",1.59430419832908,-2.79914850694712,13.9892230060683
"98",1.64226156329107,-2.41566840729823,14.275348473479
"99",1.57632877550357,-2.07510306293814,14.3077146458617
"100",1.44074199452153,-1.80584916398911,14.2628507024466
"101",1.23259224334088,-1.63448080401132,14.1617917803442
"102",0.938855840044533,-1.58469697620088,13.9810086369394
"103",0.549006185435593,-1.67345126031715,13.6640798812466
"104",0.0637427428207168,-1.90746460487298,13.107524255814
"105",-0.487512120516781,-2.27996471062534,12.1500621637724
"106",-0.989929399706565,-2.76036081938882,10.6604878263519
"107",-1.12095901089724,-3.25457331472296,8.96720985867524
"108",-0.464895406699321,-3.53577054321898,8.48921075722331
"109",0.653894742144996,-3.41681007957821,10.7299059980167
"110",1.39816914343724,-3.07437227271848,13.2742878338039
"111",1.6276508760715,-2.68249331814881,14.1274569616198
"112",1.63093646445705,-2.30852325615404,14.2980024724185
"113",1.5430086930381,-1.98632398483622,14.3001977339122
"114",1.38695008056368,-1.74347838002829,14.2391419044323
"115",1.15475030061706,-1.60602951467355,14.1181914434187
"116",0.833190994888928,-1.59609573564569,13.9045436785944
"117",0.414086644689685,-1.72789741975723,13.529785600948
"118",-0.09607553309947,-2.00456574192254,12.8729296253527
"119",-0.651446893167894,-2.41404986495951,11.7627633868079
"120",-1.08946837650194,-2.91320130522126,10.1380217004686
"121",-1.01594450147733,-3.37416726210853,8.6049962946613
"122",-0.138873918849069,-3.53988250270922,8.87315271226497
"123",0.939179445688099,-3.32761177795329,11.6527951198835
"124",1.50656362272126,-2.95887439557672,13.664473637947
"125",1.64264411802468,-2.56772572959816,14.2123837530508
"126",1.61221254169783,-2.20610304825305,14.3079672161927
"127",1.50386917486522,-1.90466507370877,14.2875994212032
"128",1.32651954894959,-1.69051796978534,14.2103705674425
"129",1.06907134917619,-1.58893164430688,14.0666781379313
"130",0.718944460357221,-1.62007769287819,13.8142942564734
"131",0.271060059042413,-1.79517229155752,13.371169841032
"132",-0.260393847320366,-2.11346247765119,12.5982381853915
"133",-0.806637791483053,-2.55641618457573,11.3262234029338
"134",-1.14432400190677,-3.06368940793779,9.61482568777387
"135",-0.831267739128159,-3.46669235716146,8.40298734061334
"136",0.204823492974683,-3.5072040917955,9.52951526236576
"137",1.17124316576679,-3.22576068547851,12.4615997877482
"138",1.57653272414208,-2.84189062041498,13.9211739492395
"139",1.64432351574411,-2.45569438114171,14.2629936416673
"140",1.58703711637104,-2.10903655254383,14.3090749512538
"141",1.45874741153078,-1.83074539547913,14.2703202946648
"142",1.25903911219087,-1.64754502536235,14.1759272862759
"143",0.975190495029792,-1.58361776831593,14.0058418271432
"144",0.595996218833168,-1.65683730286086,13.7076417937673
"145",0.120404691144281,-1.87516963952199,13.1838769129776
"146",-0.426913590875595,-2.23355816950449,12.2785723686717
"147",-0.945407948085166,-2.70511022597482,10.844967118244
"148",-1.14002360018541,-3.20609532701292,9.1270533742232
"149",-0.573749975805783,-3.52447527520333,8.41887594346866
"150",0.539059510323927,-3.44516889044703,10.3897714830303
"151",1.34717052809095,-3.11581248933474,13.091014069713
"152",1.61799605480161,-2.72491730189142,14.0845903185914
"153",1.6360197198457,-2.34712257540461,14.2915136633481
"154",1.55585171554817,-2.01793663837611,14.3035812438385
"155",1.40733887490267,-1.76518251006527,14.2483646202916
"156",1.18405459667318,-1.61511957385788,14.1349620740676
"157",0.872745824975266,-1.59048568742868,13.9339310640898
"158",0.464287689822096,-1.70653210441909,13.5814121331179
"159",-0.0371326653902417,-1.96773062790273,12.9629314193233
"160",-0.592307242546595,-2.36406936081119,11.9098881287523
"161",-1.05760312130574,-2.85744374203299,10.3303020068417
"162",-1.06355583702446,-3.33322993342529,8.72161351943359
"163",-0.261460518015087,-3.54296799788407,8.69987259136011
"164",0.840733668259389,-3.36194214411649,11.3232636523655
"165",1.47200614278678,-3.00131709950481,13.5397577501342
"166",1.6389414852433,-2.60935805067652,14.1861924569523
"167",1.61983609434747,-2.24291390866192,14.3055189765041
"168",1.51884299656117,-1.93361808336562,14.2927546977455
