"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 1.1734","-2.6031"," 1.6770"
"3"," 1.7976","-2.1104"," 2.3439"
"4"," 1.5307","-1.5377"," 2.2717"
"5"," 2.0980","-1.5080"," 2.1797"
"6"," 2.1323","-1.3287"," 2.5880"
"7"," 2.0283","-0.9071"," 1.9692"
"8"," 1.5391","-0.8514"," 1.9634"
"9"," 1.7193","-0.9573"," 2.1894"
"10"," 1.7984","-1.1205"," 1.6533"
"11"," 1.4975","-1.0080"," 1.9906"
"12"," 1.1296","-1.5002"," 1.6764"
"13"," 1.6337","-1.6055"," 1.9751"
"14"," 1.7759","-2.1203"," 2.4282"
"15"," 1.8635","-1.9269"," 2.3084"
"16"," 1.6927","-1.5021"," 2.1376"
"17"," 1.5369","-1.7013"," 2.0287"
"18"," 1.6998","-1.6097"," 2.3280"
"19"," 1.8495","-1.2052"," 1.9501"
"20"," 1.5128","-0.9180"," 1.9331"
"21"," 1.5630","-0.7460"," 1.6289"
"22"," 1.6119","-0.7877"," 2.2675"
"23"," 1.7846","-0.7613"," 2.1168"
"24"," 1.7907","-1.1519"," 2.0984"
"25"," 1.5838","-0.8641"," 1.7906"
"26"," 1.8798","-1.1373"," 2.3286"
"27"," 2.1721","-1.4559"," 1.8870"
"28"," 1.9813","-1.5217"," 2.3933"
"29"," 1.4497","-1.5134"," 2.1851"
"30"," 1.7885","-1.3353"," 1.9307"
"31"," 1.3178","-1.3803"," 1.7074"
"32"," 1.8773","-1.4709"," 2.1236"
"33"," 1.6890","-1.0842"," 1.9224"
"34"," 2.0993","-0.8234"," 2.3777"
"35"," 1.6525","-0.7647"," 2.3566"
"36"," 1.7508","-0.8037"," 2.4758"
"37"," 1.6482","-0.7970"," 2.3468"
"38"," 2.2477","-1.2679"," 2.1055"
"39"," 1.7720","-1.1301"," 2.0277"
"40"," 1.6671","-0.7940"," 2.3346"
"41"," 1.6015","-0.8713"," 1.7664"
"42"," 1.5201","-0.9595"," 1.9188"
"43"," 1.8086","-0.8920"," 2.1649"
"44"," 1.8148","-0.8620"," 2.4716"
"45"," 1.4805","-0.5191"," 2.2035"
"46"," 1.3965","-0.6835"," 1.6340"
"47"," 1.5324","-0.6477"," 1.6983"
"48"," 1.7256","-0.8468"," 2.4219"
"49"," 1.2540","-0.8905"," 2.1419"
"50"," 2.0806","-0.8853"," 2.3672"
"51"," 1.7108","-0.7977"," 2.3357"
"52"," 1.7652","-0.8294"," 2.3078"
"53"," 2.0775","-1.0645"," 2.2446"
"54"," 2.1409","-0.8649"," 2.0703"
"55"," 1.6638","-1.1011"," 2.2222"
"56"," 1.4848","-1.0324"," 1.7707"
"57"," 1.8121","-1.1665"," 2.1667"
"58"," 1.5895","-0.9631"," 1.8717"
"59"," 1.2476","-0.7585"," 1.7325"
"60"," 1.3766","-1.3530"," 1.9151"
"61"," 1.7550","-1.5072"," 2.0683"
"62"," 1.5022","-1.2405"," 1.8778"
"63"," 1.1566","-1.1462"," 2.3117"
"64"," 1.5293","-1.4846"," 2.2876"
"65"," 1.8787","-1.1812"," 2.6929"
"66"," 1.6260","-0.8466"," 2.3833"
"67"," 1.3336","-0.3763"," 1.7376"
"68"," 1.7885","-1.1224"," 2.3064"
"69"," 1.6723","-1.2111"," 2.2791"
"70"," 1.4054","-0.9169"," 1.9960"
"71"," 1.9943","-1.2763"," 2.3389"
"72"," 2.1559","-0.9826"," 1.9972"
"73"," 1.7127","-1.0337"," 2.1640"
"74"," 2.0635","-1.4913"," 2.6541"
"75"," 1.8139","-1.2080"," 2.5599"
"76"," 1.4958","-1.4801"," 2.0582"
"77"," 1.1067","-1.3900"," 1.6451"
"78"," 2.0418","-1.3745"," 2.1288"
"79"," 1.8541","-1.0254"," 1.8697"
"80"," 2.0302","-0.7228"," 1.6978"
"81"," 1.5112","-0.7663"," 1.6809"
"82"," 2.1344","-0.9637"," 2.3913"
"83"," 2.1588","-1.1184"," 2.0007"
"84"," 1.9515","-0.8293"," 2.0170"
"85"," 1.7553","-0.8281"," 1.8596"
"86"," 1.7399","-1.1410"," 2.0776"
"87"," 1.8918","-1.0237"," 2.0057"
"88"," 1.8150","-1.0156"," 1.8595"
"89"," 2.0245","-0.7463"," 1.9825"
"90"," 1.9886","-0.9031"," 2.1146"
"91"," 1.5380","-0.6146"," 1.9386"
"92"," 1.4481","-0.9703"," 2.0568"
"93"," 1.8788","-1.0341"," 2.2683"
"94"," 1.7174","-0.9830"," 2.4608"
"95"," 1.6660","-1.0155"," 1.8559"
"96"," 1.9475","-0.8427"," 1.8581"
"97"," 1.7889","-0.8428"," 2.1697"
"98"," 1.5987","-0.9733"," 2.1072"
"99"," 1.7333","-0.8584"," 1.8532"
"100"," 1.6980","-0.8823"," 2.3318"
