"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 0.9391","-2.7115"," 2.1074"
"3"," 1.9494","-2.2370"," 2.4162"
"4"," 1.4404","-1.7169"," 2.1376"
"5"," 1.4656","-1.7997"," 2.0078"
"6"," 1.7930","-1.5556"," 2.0316"
"7"," 1.5443","-1.4562"," 2.0566"
"8"," 2.1934","-1.1997"," 2.5124"
"9"," 1.9141","-1.2040"," 2.4328"
"10"," 1.6015","-0.9038"," 1.9465"
"11"," 1.6989","-0.8999"," 1.9069"
"12"," 2.0194","-0.6236"," 1.9163"
"13"," 1.3980","-1.2004"," 2.0518"
"14"," 1.3628","-1.3737"," 2.2079"
"15"," 1.6011","-1.1836"," 2.4610"
"16"," 2.0869","-1.3492"," 2.3418"
"17"," 1.6192","-0.9805"," 1.8853"
"18"," 1.9270","-0.9478"," 2.3411"
"19"," 2.0931","-0.8256"," 2.0751"
"20"," 1.3983","-0.6543"," 1.8553"
"21"," 1.5701","-0.8666"," 1.5988"
"22"," 1.8298","-1.0470"," 2.3682"
"23"," 1.7842","-1.0663"," 2.2350"
"24"," 1.4009","-1.1867"," 1.7236"
"25"," 1.4651","-1.0245"," 2.4522"
"26"," 1.3458","-1.2769"," 2.0987"
"27"," 1.4402","-1.1615"," 1.8746"
"28"," 1.9397","-1.0134"," 2.0785"
"29"," 1.5981","-1.0901"," 1.8437"
"30"," 1.9997","-0.8681"," 1.9105"
"31"," 1.7141","-0.8743"," 1.8409"
"32"," 1.9974","-0.8390"," 2.0479"
"33"," 1.8805","-0.6984"," 2.6414"
"34"," 1.4624","-0.6410"," 1.8462"
"35"," 1.1985","-0.9655"," 1.9895"
"36"," 1.7198","-1.3273"," 1.9488"
"37"," 1.7463","-1.5006"," 1.8266"
"38"," 1.7739","-1.1968"," 2.2367"
"39"," 1.9521","-1.3178"," 2.6972"
"40"," 1.9615","-1.3926"," 2.1881"
"41"," 1.8323","-1.2449"," 1.8429"
"42"," 2.0395","-1.0115"," 2.2243"
"43"," 1.6200","-1.1974"," 2.1665"
"44"," 1.6923","-0.9261"," 1.9375"
"45"," 1.7038","-0.8953"," 2.4730"
"46"," 1.7825","-0.8060"," 1.7687"
"47"," 1.8834","-0.8109"," 2.4398"
"48"," 1.7837","-0.8947"," 1.3293"
"49"," 1.7090","-0.5982"," 2.0887"
"50"," 1.5426","-1.1227"," 2.1017"
"51"," 1.6410","-1.5811"," 2.0827"
"52"," 2.0856","-1.2862"," 2.2706"
"53"," 1.4380","-0.9602"," 2.1688"
"54"," 1.3176","-0.5773"," 1.9195"
"55"," 1.2155","-1.1995"," 1.4049"
"56"," 1.6835","-0.9133"," 1.8798"
"57"," 1.4666","-0.9566"," 1.8258"
"58"," 1.5581","-1.2667"," 2.0462"
"59"," 1.5881","-1.2148"," 1.7152"
"60"," 1.6750","-1.4596"," 2.2611"
"61"," 1.8148","-1.7034"," 2.1007"
"62"," 1.8576","-1.6734"," 1.9811"
"63"," 2.1231","-1.4665"," 2.6866"
"64"," 1.8082","-1.6029"," 2.2968"
"65"," 1.8809","-1.1822"," 2.3592"
"66"," 1.8691","-0.8093"," 2.3792"
"67"," 2.0457","-0.6186"," 1.9293"
"68"," 1.8513","-0.7481"," 2.4121"
"69"," 1.7748","-0.9344"," 1.8579"
"70"," 1.4747","-0.6352"," 1.9559"
"71"," 1.4257","-0.8648"," 2.1903"
"72"," 1.4076","-1.4244"," 1.9772"
"73"," 1.4967","-1.5184"," 2.3047"
"74"," 1.8216","-1.5560"," 2.6861"
"75"," 2.0055","-1.2846"," 1.7948"
"76"," 2.2393","-0.8555"," 2.3644"
"77"," 2.1100","-0.8715"," 2.0232"
"78"," 1.4545","-0.9902"," 1.9989"
"79"," 1.6789","-0.9673"," 2.2051"
"80"," 1.6144","-0.5940"," 2.1439"
"81"," 1.7073","-0.8138"," 2.5828"
"82"," 1.6917","-0.3643"," 2.0711"
"83"," 1.4066","-0.6714"," 2.0110"
"84"," 1.6760","-0.6196"," 2.1394"
"85"," 1.8112","-0.8456"," 2.2472"
"86"," 1.8126","-0.9425"," 2.0231"
"87"," 1.5759","-0.9755"," 2.0357"
"88"," 1.5081","-1.4637"," 2.0601"
"89"," 1.9540","-0.7526"," 2.0422"
"90"," 1.7794","-0.6071"," 1.9279"
"91"," 1.9051","-0.5892"," 2.2361"
"92"," 1.8002","-0.8111"," 2.2514"
"93"," 1.7363","-0.7318"," 1.8374"
"94"," 1.3829","-0.7670"," 1.9783"
"95"," 1.3262","-0.5392"," 1.7270"
"96"," 1.4087","-0.8387"," 1.9106"
"97"," 1.8680","-1.1290"," 2.2763"
"98"," 1.5535","-0.8734"," 2.1628"
"99"," 1.7370","-0.9585"," 2.1504"
"100"," 1.3888","-0.9117"," 2.2147"
