"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 1.3212","-2.5701"," 2.2970"
"3"," 1.8674","-1.9247"," 2.0838"
"4"," 1.7077","-1.5666"," 1.9718"
"5"," 1.7933","-1.4831"," 2.0119"
"6"," 1.9543","-1.1357"," 2.1682"
"7"," 1.4568","-1.1773"," 2.3180"
"8"," 1.7142","-1.1391"," 2.2186"
"9"," 1.6720","-0.8200"," 2.0054"
"10"," 1.5422","-0.7497"," 2.1765"
"11"," 1.7411","-0.9155"," 2.1102"
"12"," 1.4750","-0.9682"," 2.3193"
"13"," 1.5782","-0.8103"," 1.8717"
"14"," 1.4855","-0.4441"," 2.3474"
"15"," 1.5007","-0.7348"," 2.2164"
"16"," 1.5015","-0.7562"," 2.0067"
"17"," 1.5983","-0.9157"," 2.3487"
"18"," 1.2189","-1.3047"," 2.2899"
"19"," 1.8790","-1.0302"," 2.4897"
"20"," 1.6062","-0.9169"," 2.2550"
"21"," 1.6682","-1.0266"," 2.0853"
"22"," 1.6308","-0.9189"," 2.5590"
"23"," 1.5938","-1.0681"," 1.7590"
"24"," 1.6540","-1.2327"," 2.2559"
"25"," 1.8406","-0.8438"," 1.9942"
"26"," 1.9170","-1.0204"," 2.1943"
"27"," 1.5313","-0.9727"," 2.1765"
"28"," 1.6695","-0.3572"," 2.0416"
"29"," 1.5941","-0.8081"," 2.2835"
"30"," 1.8815","-0.8365"," 2.4016"
"31"," 1.6541","-0.6010"," 1.8583"
"32"," 1.5923","-0.9347"," 1.7655"
"33"," 1.4823","-1.2916"," 2.3170"
"34"," 1.4747","-1.2925"," 2.3137"
"35"," 1.5239","-1.5742"," 2.5352"
"36"," 1.7690","-1.2985"," 2.0369"
"37"," 1.6799","-1.2727"," 2.3438"
"38"," 1.5741","-1.2187"," 2.3816"
"39"," 1.3731","-1.1547"," 1.8123"
"40"," 1.4761","-1.1057"," 1.7764"
"41"," 1.6674","-1.0599"," 1.6879"
"42"," 1.8040","-1.0757"," 2.3582"
"43"," 1.9005","-0.8189"," 2.4150"
"44"," 1.8822","-0.7070"," 1.8705"
"45"," 1.7033","-0.9498"," 1.9926"
"46"," 1.6572","-0.7341"," 2.2196"
"47"," 1.3985","-1.0246"," 1.8106"
"48"," 1.6508","-1.3509"," 2.0472"
"49"," 1.9014","-1.2960"," 2.1816"
"50"," 2.3764","-1.0475"," 2.5249"
"51"," 1.8582","-0.2378"," 2.4000"
"52"," 1.3643","-0.4871"," 1.6529"
"53"," 1.3388","-0.8127"," 1.8715"
"54"," 1.5828","-1.1286"," 2.2500"
"55"," 1.6952","-0.8826"," 2.1159"
"56"," 1.9019","-1.2395"," 2.0847"
"57"," 1.7697","-0.7816"," 2.4735"
"58"," 2.0592","-1.0994"," 2.0386"
"59"," 1.7082","-0.8673"," 2.1306"
"60"," 1.7446","-1.3193"," 2.1303"
"61"," 1.7664","-1.2000"," 2.0058"
"62"," 1.7710","-1.2902"," 2.1967"
"63"," 1.7985","-1.7505"," 2.3207"
"64"," 1.7326","-1.6858"," 2.2165"
"65"," 1.3440","-1.5743"," 1.8443"
"66"," 1.8222","-1.5612"," 1.9859"
"67"," 1.9301","-0.9786"," 2.2170"
"68"," 1.6985","-1.0752"," 2.0804"
"69"," 1.9522","-1.2301"," 1.7502"
"70"," 1.6745","-1.0463"," 1.8545"
"71"," 1.6308","-1.3030"," 2.1810"
"72"," 1.5895","-1.4404"," 1.9708"
"73"," 1.4706","-1.5091"," 1.9443"
"74"," 1.6315","-1.5474"," 1.8933"
"75"," 2.1095","-1.1892"," 2.3105"
"76"," 1.4836","-1.4835"," 2.2987"
"77"," 1.4487","-1.3134"," 2.0854"
"78"," 1.5289","-1.2421"," 2.0472"
"79"," 1.5289","-1.0110"," 2.0302"
"80"," 1.4112","-0.7890"," 1.7278"
"81"," 1.2714","-1.1890"," 1.8010"
"82"," 1.6911","-1.1590"," 2.1110"
"83"," 1.6892","-1.3142"," 1.9564"
"84"," 2.2583","-1.3850"," 2.3906"
"85"," 1.6014","-0.8289"," 1.9458"
"86"," 1.6387","-1.2710"," 1.8421"
"87"," 1.7024","-0.8367"," 1.9879"
"88"," 2.1211","-1.0142"," 2.1013"
"89"," 1.7723","-0.7607"," 2.1756"
"90"," 1.5164","-1.1760"," 1.9698"
"91"," 1.3027","-1.2519"," 1.9886"
"92"," 2.0029","-1.6294"," 2.2301"
"93"," 2.0767","-1.3565"," 2.4654"
"94"," 2.0221","-0.9831"," 2.1617"
"95"," 1.5235","-1.1525"," 2.0428"
"96"," 1.8981","-1.4313"," 2.6988"
"97"," 1.8478","-1.5948"," 2.4124"
"98"," 1.6280","-0.8670"," 2.1655"
"99"," 1.9215","-1.1455"," 2.4066"
"100"," 1.6131","-1.0130"," 2.1866"
