"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 1.5102","-2.5952"," 2.1540"
"3"," 1.3926","-2.4333"," 2.2220"
"4"," 1.5591","-2.5322"," 2.0416"
"5"," 2.0668","-2.1091"," 2.5567"
"6"," 2.0141","-1.2513"," 2.3850"
"7"," 1.4914","-0.9460"," 1.7815"
"8"," 1.4997","-1.2773"," 2.1442"
"9"," 1.7766","-1.1932"," 2.0489"
"10"," 1.8220","-1.0345"," 2.2100"
"11"," 1.1500","-1.2941"," 1.9428"
"12"," 1.6908","-1.4113"," 1.8527"
"13"," 1.7364","-0.9592"," 2.1324"
"14"," 1.4331","-1.1543"," 2.0561"
"15"," 1.6527","-1.3395"," 2.3285"
"16"," 1.5965","-1.5272"," 1.8367"
"17"," 1.4416","-1.2036"," 2.3494"
"18"," 1.8497","-1.4995"," 2.2398"
"19"," 1.7393","-1.4069"," 2.0122"
"20"," 1.7778","-1.0360"," 2.2205"
"21"," 1.5864","-0.8817"," 2.0345"
"22"," 1.3973","-0.7991"," 1.7697"
"23"," 1.4460","-0.4650"," 2.1940"
"24"," 1.2454","-1.1590"," 1.5857"
"25"," 1.8634","-1.3472"," 2.1119"
"26"," 2.1131","-1.2270"," 2.3906"
"27"," 1.9449","-1.2095"," 2.3626"
"28"," 2.1912","-0.9143"," 2.5023"
"29"," 2.0728","-1.0675"," 2.0043"
"30"," 1.9522","-0.9353"," 2.2776"
"31"," 1.9072","-0.8075"," 2.5850"
"32"," 1.5106","-0.8081"," 2.0931"
"33"," 1.5435","-0.9470"," 2.0433"
"34"," 1.8836","-1.0220"," 2.4391"
"35"," 1.9403","-0.9719"," 2.5039"
"36"," 1.2245","-0.6345"," 1.9736"
"37"," 1.1092","-1.0228"," 1.6606"
"38"," 1.4639","-1.4273"," 1.6665"
"39"," 1.9874","-1.6208"," 2.2764"
"40"," 1.8292","-1.2863"," 1.9533"
"41"," 1.7099","-1.4398"," 2.6963"
"42"," 1.6278","-1.2440"," 2.1280"
"43"," 1.5317","-1.6527"," 2.0424"
"44"," 1.8772","-1.2898"," 2.4397"
"45"," 1.4478","-1.4263"," 1.5045"
"46"," 1.7440","-0.9130"," 1.8953"
"47"," 1.9549","-0.8386"," 2.4097"
"48"," 1.9903","-0.8209"," 2.3668"
"49"," 1.9307","-0.8653"," 2.1051"
"50"," 1.5605","-1.1139"," 1.8696"
"51"," 1.8178","-1.5226"," 2.2507"
"52"," 1.2758","-1.5263"," 1.9228"
"53"," 1.5772","-1.5100"," 2.3317"
"54"," 1.9038","-1.4111"," 2.1879"
"55"," 1.6238","-1.2118"," 2.2743"
"56"," 1.5887","-0.9223"," 2.4881"
"57"," 1.9027","-1.0261"," 2.0900"
"58"," 2.0612","-1.0018"," 2.1184"
"59"," 1.9075","-0.8518"," 2.2305"
"60"," 1.4823","-1.2951"," 1.9493"
"61"," 1.6797","-1.1509"," 2.5839"
"62"," 1.7519","-0.6606"," 1.9798"
"63"," 1.7713","-1.0131"," 1.7912"
"64"," 1.8797","-1.3047"," 2.0696"
"65"," 1.6089","-1.0696"," 1.8003"
"66"," 1.6922","-0.6490"," 2.0747"
"67"," 1.5441","-1.1540"," 1.4496"
"68"," 1.6899","-0.9431"," 2.3804"
"69"," 1.5739","-0.7534"," 1.7906"
"70"," 1.6449","-0.8059"," 2.2345"
"71"," 1.6448","-0.7398"," 2.2724"
"72"," 1.5347","-0.8575"," 1.7349"
"73"," 1.4660","-1.0328"," 2.1056"
"74"," 1.8349","-1.2508"," 2.4035"
"75"," 1.2689","-0.9864"," 1.6575"
"76"," 1.9556","-1.4219"," 2.1502"
"77"," 1.5919","-1.0861"," 2.0792"
"78"," 1.3923","-1.4155"," 1.9589"
"79"," 1.2486","-1.1107"," 1.7172"
"80"," 1.7706","-1.7328"," 1.9121"
"81"," 2.1270","-1.5923"," 2.1932"
"82"," 2.3137","-1.3548"," 1.9233"
"83"," 1.9578","-1.4476"," 2.1190"
"84"," 1.8648","-1.1893"," 2.0443"
"85"," 1.6466","-1.1178"," 1.8317"
"86"," 1.2512","-1.2978"," 2.1059"
"87"," 1.5602","-1.3788"," 2.1320"
"88"," 1.9242","-1.3424"," 2.1423"
"89"," 1.6722","-1.5701"," 2.4593"
"90"," 1.5054","-1.3049"," 2.1929"
"91"," 1.2750","-0.8932"," 1.9643"
"92"," 1.4009","-0.9943"," 2.2981"
"93"," 1.5872","-1.0346"," 2.1394"
"94"," 1.8660","-1.1542"," 1.8684"
"95"," 1.6486","-0.9241"," 2.1603"
"96"," 1.6573","-1.0794"," 2.1904"
"97"," 1.3979","-1.1950"," 2.2831"
"98"," 1.4484","-1.1809"," 2.0486"
"99"," 1.7154","-1.0706"," 2.1067"
"100"," 1.4351","-0.9315"," 2.1187"
