"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 1.3405","-2.7076"," 2.0654"
"3"," 1.8480","-2.2616"," 2.2214"
"4"," 1.6115","-1.9236"," 1.7684"
"5"," 1.6491","-1.6068"," 2.4137"
"6"," 1.9432","-1.5285"," 2.4830"
"7"," 2.0134","-0.9698"," 2.2250"
"8"," 1.9678","-0.6963"," 2.3431"
"9"," 2.1013","-0.7378"," 2.0147"
"10"," 1.6184","-0.6425"," 1.9096"
"11"," 1.3227","-0.6146"," 1.6734"
"12"," 1.8257","-1.2361"," 2.2826"
"13"," 1.7280","-1.4595"," 2.1504"
"14"," 1.7290","-1.0271"," 2.0088"
"15"," 1.7157","-0.9324"," 1.8713"
"16"," 1.5886","-0.8686"," 1.6184"
"17"," 1.5806","-0.7218"," 1.9996"
"18"," 1.7758","-0.9838"," 2.1654"
"19"," 1.0425","-0.8014"," 1.6768"
"20"," 1.6442","-0.9820"," 2.0909"
"21"," 1.9713","-1.0782"," 2.1587"
"22"," 1.8374","-0.9008"," 1.8795"
"23"," 1.4337","-0.8784"," 2.0847"
"24"," 1.5174","-0.9683"," 2.5643"
"25"," 1.7068","-0.8859"," 2.3472"
"26"," 1.8050","-0.7798"," 2.3056"
"27"," 1.8073","-0.5438"," 2.2000"
"28"," 2.2451","-1.1121"," 2.2745"
"29"," 1.9223","-0.9962"," 2.2948"
"30"," 1.7219","-1.3632"," 2.0629"
"31"," 1.7562","-1.3205"," 1.9859"
"32"," 1.8093","-1.2303"," 2.0144"
"33"," 1.7071","-0.9103"," 1.9316"
"34"," 1.6321","-1.1872"," 2.1814"
"35"," 1.6743","-0.9725"," 2.2344"
"36"," 1.8290","-1.1972"," 2.4145"
"37"," 1.9537","-1.2679"," 2.4705"
"38"," 1.6894","-1.4140"," 2.1613"
"39"," 1.8786","-1.4716"," 2.0550"
"40"," 2.0239","-0.9958"," 2.0834"
"41"," 1.5714","-0.9765"," 1.9149"
"42"," 1.4001","-1.0656"," 2.0877"
"43"," 1.4150","-1.2187"," 1.7525"
"44"," 1.5650","-1.4608"," 1.8895"
"45"," 1.4677","-1.5215"," 1.7980"
"46"," 1.6545","-1.2802"," 1.9001"
"47"," 1.8506","-1.2039"," 2.4130"
"48"," 1.7424","-0.9839"," 2.0551"
"49"," 1.7633","-0.8657"," 1.9671"
"50"," 1.6831","-0.9284"," 2.1951"
"51"," 1.9164","-1.0842"," 2.4892"
"52"," 1.4977","-0.9048"," 2.1523"
"53"," 1.5860","-1.0003"," 1.6547"
"54"," 2.0157","-1.2832"," 2.3165"
"55"," 1.7133","-1.1293"," 2.3412"
"56"," 1.8646","-0.7139"," 2.0422"
"57"," 1.9228","-0.5095"," 2.3087"
"58"," 1.3495","-0.5592"," 1.7381"
"59"," 1.4130","-1.3035"," 2.1322"
"60"," 1.4037","-1.1298"," 2.0915"
"61"," 1.4382","-1.0707"," 1.9748"
"62"," 1.4416","-1.0630"," 1.9003"
"63"," 1.7586","-1.2000"," 2.1330"
"64"," 1.7256","-1.0061"," 1.9711"
"65"," 1.6640","-1.3462"," 2.1494"
"66"," 1.3273","-1.4366"," 1.9270"
"67"," 1.7944","-1.6384"," 1.7337"
"68"," 1.6810","-1.1476"," 2.5503"
"69"," 1.8224","-1.0933"," 2.4355"
"70"," 1.7627","-0.8146"," 2.3950"
"71"," 1.6789","-0.7532"," 1.8233"
"72"," 1.3822","-1.0258"," 2.1265"
"73"," 1.7141","-1.3434"," 2.1709"
"74"," 2.0683","-1.1073"," 2.4670"
"75"," 1.7796","-0.6619"," 2.3408"
"76"," 1.8985","-1.1211"," 2.0525"
"77"," 1.6541","-0.8088"," 2.0278"
"78"," 1.4701","-0.6522"," 2.4577"
"79"," 1.5700","-0.6419"," 2.1133"
"80"," 1.8132","-1.1000"," 2.3353"
"81"," 1.5885","-0.8953"," 2.0677"
"82"," 1.6876","-0.7857"," 1.8622"
"83"," 1.7434","-0.9977"," 2.0401"
"84"," 1.6221","-0.7393"," 2.2077"
"85"," 1.4540","-0.8955"," 2.3218"
"86"," 1.5631","-1.0309"," 2.4669"
"87"," 1.5989","-1.0880"," 2.1994"
"88"," 1.4931","-0.5243"," 1.6866"
"89"," 1.9804","-1.2548"," 2.4026"
"90"," 1.6206","-1.0711"," 2.4640"
"91"," 2.0414","-1.2583"," 2.1379"
"92"," 1.6886","-1.0328"," 1.9788"
"93"," 1.6756","-0.7841"," 2.2321"
"94"," 1.6326","-0.7740"," 2.0845"
"95"," 1.7389","-0.6072"," 2.6526"
"96"," 1.6768","-0.3816"," 2.3451"
"97"," 1.4189","-0.9611"," 1.5129"
"98"," 2.1300","-1.1853"," 2.1909"
"99"," 1.6761","-0.7857"," 2.3049"
"100"," 1.5518","-1.0407"," 1.8557"
