"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 0.8202","-2.4379"," 2.1038"
"3"," 1.3454","-1.9573"," 1.9043"
"4"," 1.7521","-1.8947"," 2.1522"
"5"," 1.9007","-1.8094"," 2.0860"
"6"," 1.9231","-1.2745"," 1.9663"
"7"," 1.8139","-0.9778"," 2.0765"
"8"," 1.8014","-0.8386"," 2.2863"
"9"," 1.6426","-0.9192"," 2.2537"
"10"," 1.8454","-0.9739"," 1.9622"
"11"," 1.3422","-0.7079"," 1.4002"
"12"," 1.9249","-1.0432"," 2.1571"
"13"," 1.7223","-0.7966"," 2.3941"
"14"," 1.4097","-1.0906"," 2.3121"
"15"," 1.6769","-1.4231"," 2.1721"
"16"," 2.0209","-1.5447"," 1.9599"
"17"," 1.6493","-0.5945"," 2.0016"
"18"," 1.3147","-1.1321"," 2.0104"
"19"," 1.4872","-0.8544"," 1.6098"
"20"," 2.1360","-0.9568"," 2.2961"
"21"," 1.7851","-0.9423"," 2.1025"
"22"," 1.6290","-0.9610"," 1.9243"
"23"," 1.3992","-1.0802"," 2.2355"
"24"," 1.3977","-1.2656"," 1.9048"
"25"," 1.8338","-0.7911"," 1.9007"
"26"," 1.7354","-0.7192"," 2.3356"
"27"," 1.8663","-0.6654"," 2.3128"
"28"," 1.6141","-0.6861"," 2.0779"
"29"," 1.5087","-0.9087"," 2.0000"
"30"," 1.7705","-1.0547"," 2.0235"
"31"," 1.7429","-1.2357"," 2.2834"
"32"," 1.7685","-1.2824"," 2.2647"
"33"," 1.3355","-1.0765"," 1.7023"
"34"," 1.4041","-1.1168"," 2.0156"
"35"," 1.5157","-1.0498"," 1.8325"
"36"," 1.8075","-0.7681"," 2.1898"
"37"," 1.5091","-1.0345"," 2.4392"
"38"," 1.2540","-1.2348"," 1.8705"
"39"," 2.0503","-1.3360"," 2.4159"
"40"," 1.8268","-1.2761"," 2.3637"
"41"," 1.7744","-0.8122"," 2.3295"
"42"," 2.0347","-1.4111"," 1.7158"
"43"," 1.9112","-1.0209"," 2.0059"
"44"," 1.7704","-0.9008"," 2.2205"
"45"," 1.4812","-0.8765"," 1.9168"
"46"," 1.6819","-1.2545"," 1.9759"
"47"," 2.0749","-1.1649"," 2.0754"
"48"," 1.6775","-1.0415"," 2.0667"
"49"," 1.8873","-1.6817"," 2.5831"
"50"," 1.6448","-1.5072"," 1.9109"
"51"," 2.3102","-1.2745"," 2.5239"
"52"," 1.9351","-0.8867"," 2.2499"
"53"," 1.7626","-0.6311"," 2.1238"
"54"," 1.8866","-0.7547"," 2.2540"
"55"," 1.7513","-0.7259"," 2.2408"
"56"," 1.7117","-0.5732"," 2.1827"
"57"," 1.7155","-0.8462"," 2.2675"
"58"," 1.7721","-0.8146"," 2.3490"
"59"," 1.4403","-1.0977"," 1.3922"
"60"," 1.7762","-1.3685"," 2.2187"
"61"," 1.3706","-1.2304"," 2.2027"
"62"," 1.5785","-1.2450"," 2.2255"
"63"," 1.7295","-1.3922"," 1.9261"
"64"," 1.4798","-1.0780"," 2.1156"
"65"," 1.8206","-0.7247"," 2.1052"
"66"," 1.0013","-0.6510"," 1.6245"
"67"," 1.3104","-1.2716"," 2.0233"
"68"," 1.6737","-0.8681"," 2.2021"
"69"," 1.4522","-1.3536"," 1.8316"
"70"," 1.5403","-1.4206"," 1.7907"
"71"," 1.8411","-1.4418"," 2.2449"
"72"," 1.3331","-1.4329"," 1.8906"
"73"," 1.9219","-0.8266"," 2.4396"
"74"," 1.4885","-1.0217"," 1.7313"
"75"," 1.3753","-1.2604"," 1.6971"
"76"," 1.5632","-1.4510"," 1.6899"
"77"," 1.7897","-1.3383"," 2.1170"
"78"," 1.7908","-1.1059"," 2.1997"
"79"," 1.5883","-0.4878"," 1.9988"
"80"," 1.2587","-0.9900"," 1.5966"
"81"," 1.3748","-0.8709"," 2.0981"
"82"," 1.5285","-0.5814"," 1.9752"
"83"," 0.8585","-0.8865"," 1.9283"
"84"," 1.5380","-1.3828"," 1.8008"
"85"," 1.5503","-1.1731"," 1.6538"
"86"," 1.7991","-1.2336"," 2.3518"
"87"," 1.5119","-1.2194"," 2.0104"
"88"," 1.5320","-1.0873"," 1.9633"
"89"," 1.7785","-0.8924"," 2.0441"
"90"," 1.7414","-0.9452"," 1.9759"
"91"," 1.1812","-0.7588"," 2.1793"
"92"," 1.3909","-1.4728"," 2.3309"
"93"," 1.7290","-1.5377"," 2.0022"
"94"," 1.8885","-1.2837"," 1.9007"
"95"," 2.1053","-0.9741"," 2.0777"
"96"," 1.5534","-0.8111"," 2.3255"
"97"," 1.5602","-0.9044"," 2.0736"
"98"," 1.2936","-0.8076"," 2.3557"
"99"," 1.7234","-1.0058"," 1.9741"
"100"," 1.6260","-1.2576"," 2.3715"
