"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 1.2789","-2.4977"," 2.0866"
"3"," 1.5777","-2.1509"," 1.9157"
"4"," 1.7713","-1.8073"," 2.0727"
"5"," 1.8410","-1.7164"," 2.3912"
"6"," 2.0049","-1.6619"," 2.3516"
"7"," 2.0719","-1.6873"," 2.3058"
"8"," 1.4293","-1.4014"," 1.9206"
"9"," 1.6816","-1.5155"," 1.9589"
"10"," 1.6676","-1.4513"," 2.4169"
"11"," 1.8722","-1.1589"," 2.2565"
"12"," 2.0893","-0.9228"," 1.8768"
"13"," 1.6385","-1.1358"," 2.2021"
"14"," 1.4442","-0.9631"," 1.8221"
"15"," 1.6016","-1.2988"," 2.1322"
"16"," 1.4499","-1.2400"," 2.5167"
"17"," 1.5063","-0.9659"," 2.2868"
"18"," 1.4086","-1.0049"," 1.9675"
"19"," 1.8350","-1.0890"," 1.9836"
"20"," 1.7121","-1.1694"," 2.1949"
"21"," 1.6442","-1.1107"," 1.7426"
"22"," 1.7900","-1.2476"," 2.0900"
"23"," 1.4981","-1.1600"," 2.3167"
"24"," 1.8391","-0.8966"," 2.3843"
"25"," 1.4607","-1.1842"," 2.2046"
"26"," 2.2863","-1.1698"," 2.2126"
"27"," 2.1209","-1.3072"," 2.3930"
"28"," 1.6410","-0.9631"," 2.3347"
"29"," 1.7408","-1.4166"," 2.0042"
"30"," 1.8272","-1.0496"," 2.2057"
"31"," 1.2524","-0.9799"," 2.1326"
"32"," 1.7354","-1.4753"," 2.2783"
"33"," 1.5581","-1.1152"," 1.8911"
"34"," 1.5830","-1.1736"," 2.3619"
"35"," 1.4766","-1.2484"," 1.5765"
"36"," 1.6915","-1.2886"," 1.9970"
"37"," 1.1802","-1.0360"," 1.3378"
"38"," 1.4195","-1.3466"," 1.8519"
"39"," 1.7725","-1.2909"," 1.8177"
"40"," 1.5256","-1.0540"," 2.3320"
"41"," 1.0684","-0.8450"," 1.5862"
"42"," 1.5720","-1.0372"," 2.0463"
"43"," 2.2327","-1.1677"," 2.3764"
"44"," 1.8317","-0.9985"," 1.9139"
"45"," 1.4887","-0.9310"," 2.0959"
"46"," 1.4235","-0.9681"," 2.1654"
"47"," 1.8073","-1.2818"," 1.9444"
"48"," 1.0928","-1.3917"," 1.8514"
"49"," 1.5832","-1.2371"," 2.0034"
"50"," 1.7146","-1.6834"," 2.2929"
"51"," 1.3642","-1.2587"," 1.9310"
"52"," 1.6134","-1.1302"," 1.8516"
"53"," 1.7479","-0.9871"," 2.1668"
"54"," 1.9170","-1.0348"," 2.4318"
"55"," 1.4916","-1.0355"," 1.8136"
"56"," 1.1804","-1.1739"," 1.8883"
"57"," 1.3106","-1.5439"," 2.1645"
"58"," 1.7545","-1.7715"," 1.8792"
"59"," 1.5976","-1.8680"," 2.2398"
"60"," 2.1380","-1.8853"," 2.3857"
"61"," 1.8705","-1.4126"," 2.0813"
"62"," 1.7337","-0.9868"," 1.8873"
"63"," 1.7570","-0.6776"," 1.9407"
"64"," 1.6783","-0.5907"," 2.0403"
"65"," 1.7155","-1.1013"," 1.8532"
"66"," 1.8327","-0.7003"," 2.4001"
"67"," 1.8749","-1.2140"," 1.9491"
"68"," 1.7995","-1.1579"," 1.9757"
"69"," 1.3675","-1.1733"," 2.0850"
"70"," 1.7272","-1.2015"," 2.3097"
"71"," 1.6729","-0.7038"," 2.0804"
"72"," 1.2239","-0.5887"," 1.7070"
"73"," 1.5035","-1.2098"," 1.9240"
"74"," 2.1386","-1.2953"," 2.4547"
"75"," 1.6682","-1.5903"," 1.9748"
"76"," 1.6537","-1.3875"," 2.2153"
"77"," 1.2790","-1.2750"," 2.0742"
"78"," 2.0313","-0.9518"," 2.0135"
"79"," 1.8921","-1.4143"," 2.4664"
"80"," 1.8411","-1.1689"," 1.8497"
"81"," 1.7480","-1.0479"," 1.8847"
"82"," 1.6973","-0.7191"," 1.9390"
"83"," 1.5829","-0.9122"," 2.2182"
"84"," 1.5394","-0.8800"," 2.1916"
"85"," 1.7407","-1.1181"," 2.1352"
"86"," 1.7153","-0.8894"," 2.0195"
"87"," 1.7763","-1.0730"," 2.1590"
"88"," 1.9825","-1.4686"," 1.8568"
"89"," 2.1237","-1.3710"," 2.2897"
"90"," 1.9019","-0.8377"," 2.3276"
"91"," 1.5310","-0.6558"," 1.8690"
"92"," 1.3267","-0.5964"," 2.0244"
"93"," 1.3120","-1.3401"," 1.9904"
"94"," 1.5020","-1.5558"," 2.1847"
"95"," 1.5784","-1.2538"," 2.4731"
"96"," 1.4139","-0.7733"," 1.8680"
"97"," 1.5487","-0.9191"," 2.3620"
"98"," 1.5279","-1.2008"," 1.8199"
"99"," 1.2933","-1.1339"," 1.7319"
"100"," 1.6995","-1.6642"," 2.1088"
