"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 0.9622","-2.4753"," 1.8111"
"3"," 1.1534","-2.2399"," 2.1566"
"4"," 2.0091","-2.0611"," 2.3052"
"5"," 2.3010","-1.8428"," 2.1077"
"6"," 1.9027","-1.6418"," 2.3351"
"7"," 2.3740","-1.2226"," 2.5931"
"8"," 1.6180","-0.7163"," 1.8834"
"9"," 1.7324","-0.6081"," 2.3632"
"10"," 1.6282","-0.8347"," 2.3290"
"11"," 1.4012","-1.2021"," 1.5800"
"12"," 1.9819","-1.4215"," 2.3021"
"13"," 1.5152","-1.4060"," 2.3357"
"14"," 1.4116","-1.2796"," 1.8986"
"15"," 1.4032","-1.4304"," 2.2544"
"16"," 1.3045","-1.0159"," 1.9437"
"17"," 1.5927","-1.1201"," 2.1198"
"18"," 1.5625","-0.8844"," 1.9426"
"19"," 1.8924","-0.9551"," 2.3666"
"20"," 2.1240","-0.7796"," 2.3266"
"21"," 1.8947","-0.9709"," 1.9419"
"22"," 1.7616","-1.0175"," 2.1319"
"23"," 1.7678","-0.8776"," 1.8680"
"24"," 1.7458","-1.0334"," 2.3556"
"25"," 1.2904","-1.2580"," 2.0656"
"26"," 1.4421","-2.0577"," 1.8067"
"27"," 1.5539","-1.9446"," 2.0189"
"28"," 2.3879","-1.4995"," 2.1684"
"29"," 2.0125","-0.7704"," 2.1912"
"30"," 1.9751","-0.7337"," 2.1094"
"31"," 2.0906","-0.7496"," 2.2613"
"32"," 1.8221","-0.7506"," 1.9668"
"33"," 1.3363","-0.6129"," 2.0808"
"34"," 1.6329","-0.9026"," 2.0296"
"35"," 1.4039","-1.2498"," 1.8659"
"36"," 1.3576","-1.1230"," 1.8729"
"37"," 1.6447","-1.5013"," 2.1669"
"38"," 1.6796","-1.5025"," 2.1102"
"39"," 1.8003","-1.2662"," 2.0945"
"40"," 1.6472","-0.8891"," 2.2140"
"41"," 1.8018","-1.1765"," 1.8485"
"42"," 1.2347","-1.0573"," 2.3757"
"43"," 1.3259","-1.2489"," 1.8129"
"44"," 1.7472","-1.3459"," 1.9325"
"45"," 1.5389","-1.4685"," 2.1259"
"46"," 1.8795","-1.1894"," 2.4348"
"47"," 1.4857","-0.9879"," 1.4593"
"48"," 1.6739","-0.8682"," 2.3066"
"49"," 1.2926","-0.7952"," 1.6303"
"50"," 1.6003","-1.1874"," 2.1515"
"51"," 1.6074","-1.1802"," 1.8282"
"52"," 1.7802","-1.5474"," 2.1377"
"53"," 1.8516","-1.5997"," 2.2018"
"54"," 1.8218","-1.3358"," 2.3016"
"55"," 1.5618","-1.1636"," 2.0567"
"56"," 1.4064","-0.8536"," 1.7278"
"57"," 1.6733","-1.2575"," 2.3168"
"58"," 1.9391","-0.9004"," 1.9678"
"59"," 1.4711","-1.0102"," 1.8886"
"60"," 1.2742","-1.1998"," 2.1599"
"61"," 1.6215","-1.7768"," 2.1345"
"62"," 1.5691","-1.7020"," 2.2790"
"63"," 1.7461","-1.9122"," 2.2105"
"64"," 2.1126","-1.5314"," 2.2183"
"65"," 1.7769","-1.3959"," 2.1910"
"66"," 1.9336","-1.4791"," 1.5450"
"67"," 1.7977","-1.2729"," 2.1309"
"68"," 1.8609","-1.3898"," 2.1021"
"69"," 1.9315","-0.9179"," 1.8791"
"70"," 1.6820","-0.7213"," 2.3761"
"71"," 1.7751","-0.9805"," 2.4069"
"72"," 1.8906","-0.8304"," 2.3050"
"73"," 2.0945","-1.2854"," 2.6291"
"74"," 1.9137","-0.9396"," 2.1871"
"75"," 1.9969","-1.2423"," 2.3030"
"76"," 2.0194","-0.9874"," 2.2071"
"77"," 1.5575","-0.6388"," 1.9018"
"78"," 1.6481","-1.1855"," 2.6474"
"79"," 1.7864","-1.2500"," 2.2781"
"80"," 2.0496","-0.8855"," 2.2360"
"81"," 1.7954","-0.6258"," 1.7553"
"82"," 1.8512","-0.4536"," 2.1149"
"83"," 1.2734","-0.7266"," 1.8662"
"84"," 1.7340","-0.7946"," 2.4488"
"85"," 1.7952","-0.8089"," 2.0043"
"86"," 1.7165","-1.3701"," 2.1225"
"87"," 1.9070","-1.5318"," 2.0593"
"88"," 1.3304","-1.6809"," 1.8961"
"89"," 1.4452","-1.5241"," 1.6115"
"90"," 1.5830","-0.8278"," 2.2682"
"91"," 1.8006","-1.3079"," 1.9907"
"92"," 1.5755","-0.9511"," 2.1675"
"93"," 1.6570","-1.0175"," 2.0289"
"94"," 1.7862","-1.2508"," 1.7606"
"95"," 1.9158","-1.1165"," 2.2214"
"96"," 1.8228","-1.1022"," 1.9632"
"97"," 1.5346","-0.8385"," 1.8925"
"98"," 1.7119","-1.3052"," 1.9154"
"99"," 2.0444","-1.0579"," 2.1330"
"100"," 1.8167","-0.8308"," 1.8813"
