"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 1.2820","-2.4090"," 1.8264"
"3"," 1.6635","-1.8953"," 1.8054"
"4"," 1.3630","-1.7288"," 2.0153"
"5"," 1.6897","-1.4285"," 2.1765"
"6"," 1.6856","-1.4320"," 2.2663"
"7"," 1.7684","-1.6489"," 2.3023"
"8"," 1.6859","-1.5865"," 2.1031"
"9"," 1.7765","-1.5626"," 1.8768"
"10"," 1.6060","-1.1546"," 1.6773"
"11"," 1.6512","-1.4607"," 2.1347"
"12"," 1.6924","-1.3800"," 1.7766"
"13"," 1.9346","-0.8555"," 2.2742"
"14"," 1.9913","-0.9231"," 2.7180"
"15"," 1.7421","-0.8494"," 1.9614"
"16"," 1.6796","-1.1880"," 1.9550"
"17"," 1.7339","-1.0671"," 2.3674"
"18"," 1.3664","-1.0626"," 2.0320"
"19"," 1.6788","-1.0586"," 2.3908"
"20"," 1.7472","-1.0315"," 2.1666"
"21"," 1.5220","-1.3081"," 1.9624"
"22"," 1.9157","-1.0623"," 2.1702"
"23"," 1.9723","-1.1942"," 2.1011"
"24"," 1.7398","-1.4182"," 1.8815"
"25"," 1.7618","-1.7964"," 2.0911"
"26"," 1.6774","-1.5429"," 1.9411"
"27"," 1.4215","-1.0470"," 1.9696"
"28"," 1.8485","-1.1899"," 2.2095"
"29"," 1.6800","-1.0462"," 2.2466"
"30"," 1.4659","-0.8795"," 1.6021"
"31"," 1.4983","-1.1707"," 1.9745"
"32"," 1.7027","-1.1921"," 1.8991"
"33"," 1.9324","-1.4319"," 2.2220"
"34"," 1.7936","-1.4171"," 2.3154"
"35"," 1.4448","-1.1543"," 2.0582"
"36"," 1.8369","-1.3541"," 2.0466"
"37"," 1.8203","-1.1353"," 2.4958"
"38"," 1.6670","-1.0543"," 2.1254"
"39"," 1.8796","-1.1088"," 2.3793"
"40"," 1.5240","-0.7381"," 2.0970"
"41"," 1.6515","-1.0167"," 2.0672"
"42"," 1.9220","-1.2323"," 2.4730"
"43"," 1.8289","-0.6653"," 2.1292"
"44"," 1.6697","-1.0763"," 1.6685"
"45"," 1.6361","-0.9258"," 2.3280"
"46"," 1.6464","-1.0302"," 2.1774"
"47"," 1.5867","-0.9582"," 1.8156"
"48"," 1.7972","-1.3153"," 2.3779"
"49"," 1.7507","-0.8614"," 2.0472"
"50"," 1.3844","-0.7342"," 2.0495"
"51"," 1.6015","-0.8827"," 1.7756"
"52"," 1.4525","-0.6253"," 2.0808"
"53"," 1.6168","-0.9547"," 1.9976"
"54"," 1.3421","-1.0177"," 1.6920"
"55"," 1.4434","-1.2800"," 1.9928"
"56"," 1.6707","-1.2746"," 2.3407"
"57"," 1.6797","-1.7750"," 1.9227"
"58"," 1.9503","-1.1614"," 1.7842"
"59"," 1.9535","-1.3625"," 2.1530"
"60"," 1.6505","-1.0434"," 1.9490"
"61"," 1.8162","-1.0644"," 1.9100"
"62"," 1.6068","-1.1530"," 2.2518"
"63"," 1.9500","-1.1391"," 1.9117"
"64"," 1.9135","-0.9261"," 2.0702"
"65"," 1.7578","-1.1320"," 2.0075"
"66"," 1.5639","-1.2161"," 1.8684"
"67"," 1.4552","-1.5212"," 2.0835"
"68"," 1.6407","-1.3675"," 1.9625"
"69"," 1.9962","-1.2757"," 2.3772"
"70"," 1.8679","-1.3115"," 2.2619"
"71"," 1.5795","-1.1216"," 2.2820"
"72"," 1.5219","-1.6067"," 1.9151"
"73"," 1.6079","-1.7646"," 1.7658"
"74"," 1.9657","-1.7493"," 1.9638"
"75"," 1.2328","-1.3921"," 1.4946"
"76"," 1.8063","-1.6014"," 2.3786"
"77"," 1.6754","-1.3614"," 1.8817"
"78"," 1.5326","-1.2558"," 2.2048"
"79"," 1.6124","-1.4338"," 2.0697"
"80"," 1.4412","-1.2327"," 1.9940"
"81"," 1.7082","-1.5826"," 2.1363"
"82"," 2.1122","-1.7324"," 2.4430"
"83"," 1.6749","-1.2562"," 2.0937"
"84"," 1.9293","-1.1845"," 2.3116"
"85"," 2.0133","-0.4464"," 1.8762"
"86"," 1.4943","-0.7067"," 2.0767"
"87"," 1.6218","-0.5866"," 2.0192"
"88"," 1.8057","-0.7522"," 2.1725"
"89"," 1.5247","-0.5513"," 2.0972"
"90"," 1.6326","-0.6549"," 2.1653"
"91"," 2.2208","-0.3857"," 2.4810"
"92"," 1.3532","-0.4755"," 2.1563"
"93"," 1.1915","-0.9096"," 1.5671"
"94"," 1.6552","-1.1341"," 1.8219"
"95"," 1.3453","-1.0560"," 1.8536"
"96"," 1.5602","-1.0205"," 2.0770"
"97"," 1.7934","-1.1992"," 2.0360"
"98"," 1.2565","-0.7713"," 2.0125"
"99"," 1.7497","-1.2809"," 2.5560"
"100"," 1.5493","-1.5726"," 1.7819"
