"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 1.3010","-2.4000"," 2.2100"
"3"," 1.2301","-1.9514"," 1.6118"
"4"," 1.9565","-2.0248"," 2.3174"
"5"," 2.0008","-1.4067"," 1.7666"
"6"," 1.7007","-1.5778"," 2.6499"
"7"," 1.6781","-1.1290"," 1.8879"
"8"," 1.8202","-1.2861"," 2.3711"
"9"," 1.5183","-0.9874"," 2.0502"
"10"," 1.7797","-1.3331"," 1.8396"
"11"," 1.9737","-1.2358"," 2.5725"
"12"," 1.4864","-1.1887"," 2.4592"
"13"," 1.4134","-0.9724"," 1.7797"
"14"," 1.4030","-0.9111"," 1.5849"
"15"," 1.4033","-1.4209"," 2.3804"
"16"," 1.9670","-0.9437"," 2.1088"
"17"," 1.7600","-0.8340"," 2.0701"
"18"," 1.6638","-1.0868"," 1.5953"
"19"," 1.8438","-1.1941"," 2.1475"
"20"," 1.8058","-1.3399"," 2.4660"
"21"," 1.6608","-1.2429"," 1.9535"
"22"," 2.0814","-1.1474"," 2.0494"
"23"," 1.7189","-0.8121"," 2.1780"
"24"," 1.4804","-0.9197"," 2.0552"
"25"," 1.6478","-1.0803"," 2.4026"
"26"," 1.6437","-1.1433"," 2.2912"
"27"," 1.6419","-1.0543"," 2.2517"
"28"," 1.7241","-1.1703"," 2.1478"
"29"," 1.5689","-1.0801"," 2.4006"
"30"," 1.8324","-1.1608"," 2.3784"
"31"," 1.7455","-1.1898"," 2.0559"
"32"," 1.7855","-1.0018"," 1.9746"
"33"," 1.6365","-0.7088"," 2.0604"
"34"," 1.8117","-0.6047"," 2.1702"
"35"," 1.8650","-0.7644"," 2.0584"
"36"," 1.7337","-1.1622"," 1.9857"
"37"," 1.6477","-0.9987"," 2.3103"
"38"," 2.1560","-0.8938"," 2.2734"
"39"," 1.9857","-0.9556"," 2.3850"
"40"," 1.7321","-0.7038"," 2.4248"
"41"," 1.7757","-0.9632"," 1.8097"
"42"," 1.6516","-1.0814"," 2.2764"
"43"," 1.4385","-1.0404"," 2.2463"
"44"," 1.5680","-1.0867"," 1.8100"
"45"," 1.3076","-1.2723"," 1.6842"
"46"," 1.7272","-1.6162"," 1.8163"
"47"," 2.0232","-1.8535"," 2.4044"
"48"," 2.0405","-1.5200"," 2.4385"
"49"," 1.5927","-1.4716"," 1.9837"
"50"," 1.7360","-1.5438"," 2.2737"
"51"," 1.9454","-1.3225"," 1.8409"
"52"," 1.7509","-1.3541"," 1.6755"
"53"," 2.1991","-0.9401"," 1.8255"
"54"," 1.7663","-0.4709"," 2.1895"
"55"," 2.0735","-0.8771"," 1.9996"
"56"," 1.8169","-0.6957"," 2.0354"
"57"," 1.5508","-0.6009"," 2.0464"
"58"," 1.5825","-1.0021"," 1.9930"
"59"," 1.5285","-1.3927"," 2.0418"
"60"," 1.3409","-1.6832"," 2.0079"
"61"," 1.7712","-1.7066"," 2.0004"
"62"," 1.8810","-1.8919"," 2.7260"
"63"," 1.9127","-1.4419"," 2.2469"
"64"," 1.6825","-0.9720"," 2.5053"
"65"," 1.1937","-0.8308"," 2.1656"
"66"," 1.2622","-1.1248"," 2.4791"
"67"," 1.2425","-1.4369"," 2.2244"
"68"," 1.7902","-1.7765"," 2.1231"
"69"," 1.5083","-1.4638"," 2.2408"
"70"," 1.9499","-1.4440"," 2.3205"
"71"," 1.9826","-1.1036"," 2.2308"
"72"," 1.7795","-1.0354"," 1.9784"
"73"," 1.6791","-0.7298"," 2.6977"
"74"," 1.3542","-0.8788"," 1.8730"
"75"," 1.5241","-0.9335"," 2.2830"
"76"," 1.5604","-1.0945"," 2.0957"
"77"," 1.4545","-1.3085"," 1.6385"
"78"," 1.4301","-1.6025"," 2.3241"
"79"," 1.5174","-1.2270"," 2.2474"
"80"," 1.8109","-1.2540"," 1.7533"
"81"," 1.7279","-1.2112"," 1.9020"
"82"," 1.5140","-0.7845"," 1.8083"
"83"," 1.4469","-0.4966"," 2.2771"
"84"," 1.6243","-0.4509"," 2.1012"
"85"," 1.6895","-0.3454"," 2.0491"
"86"," 1.8998","-0.5145"," 1.6179"
"87"," 1.7442","-0.5055"," 2.0986"
"88"," 1.6482","-0.9595"," 1.8208"
"89"," 2.1578","-0.6847"," 2.0223"
"90"," 1.7932","-0.5939"," 2.0762"
"91"," 1.6041","-0.8064"," 2.0896"
"92"," 1.4655","-1.0156"," 2.3213"
"93"," 1.6730","-0.9404"," 2.0009"
"94"," 1.7207","-1.1094"," 2.1458"
"95"," 1.9081","-1.1193"," 1.9850"
"96"," 1.4235","-0.7968"," 2.3426"
"97"," 1.6117","-0.6989"," 2.0907"
"98"," 1.8928","-0.5451"," 2.0348"
"99"," 1.9394","-0.5222"," 2.4139"
"100"," 1.7162","-0.8423"," 2.1766"
