"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 1.1640","-2.6225"," 1.5568"
"3"," 1.7184","-2.4203"," 2.1977"
"4"," 2.4449","-2.1140"," 2.6142"
"5"," 1.5791","-1.7048"," 1.6579"
"6"," 1.8174","-1.6027"," 2.5617"
"7"," 1.5840","-1.1241"," 2.2366"
"8"," 1.7582","-1.0819"," 2.2968"
"9"," 1.4646","-1.3326"," 2.1969"
"10"," 1.4044","-1.4660"," 2.2801"
"11"," 1.8361","-1.4933"," 2.1431"
"12"," 1.7008","-1.2190"," 2.7663"
"13"," 1.4143","-1.2846"," 2.0540"
"14"," 1.3335","-1.4542"," 1.8863"
"15"," 1.3289","-1.7095"," 2.1625"
"16"," 1.9544","-1.3645"," 2.2458"
"17"," 1.7842","-0.9853"," 2.0652"
"18"," 1.5114","-1.1529"," 2.2713"
"19"," 1.4878","-0.9900"," 2.4771"
"20"," 1.5271","-1.2762"," 1.8296"
"21"," 1.7594","-1.1410"," 1.8088"
"22"," 1.7363","-1.0118"," 1.9765"
"23"," 1.7970","-1.0407"," 2.3689"
"24"," 1.9273","-0.9387"," 1.7659"
"25"," 1.9280","-1.2891"," 2.3720"
"26"," 2.1149","-0.8261"," 2.1367"
"27"," 1.9340","-0.6411"," 2.0346"
"28"," 1.7823","-0.6085"," 2.0063"
"29"," 1.6433","-0.9122"," 2.0751"
"30"," 1.6103","-0.7733"," 2.3015"
"31"," 1.6755","-0.8841"," 2.4583"
"32"," 1.6748","-0.9580"," 2.2405"
"33"," 1.8440","-0.6241"," 2.0823"
"34"," 1.3561","-0.7426"," 1.9748"
"35"," 1.4617","-1.0122"," 1.7948"
"36"," 1.2734","-1.3889"," 1.9717"
"37"," 1.7100","-1.5252"," 1.9630"
"38"," 1.8800","-0.9711"," 1.8856"
"39"," 2.0669","-1.0560"," 2.3660"
"40"," 1.6939","-1.1905"," 2.2131"
"41"," 1.6079","-1.1100"," 1.9085"
"42"," 1.4332","-1.1898"," 1.7816"
"43"," 1.5666","-1.1644"," 1.7547"
"44"," 1.7481","-1.3425"," 2.5722"
"45"," 1.8206","-1.2357"," 2.0155"
"46"," 1.9557","-1.1614"," 2.1990"
"47"," 1.9315","-0.9108"," 2.4141"
"48"," 1.9148","-0.6133"," 2.0691"
"49"," 1.7550","-0.7775"," 1.8390"
"50"," 1.9739","-1.2053"," 2.4974"
"51"," 1.6337","-0.4868"," 1.9270"
"52"," 1.3929","-0.5082"," 1.6194"
"53"," 1.6274","-0.9382"," 1.8741"
"54"," 1.3459","-0.6150"," 2.1946"
"55"," 1.6395","-1.1503"," 2.0826"
"56"," 1.8451","-1.1050"," 1.9959"
"57"," 1.9798","-0.8428"," 2.2405"
"58"," 1.7359","-0.7936"," 1.8790"
"59"," 1.8374","-1.2988"," 1.8275"
"60"," 1.5543","-1.3429"," 1.7304"
"61"," 1.3910","-1.5384"," 2.1208"
"62"," 1.4819","-1.2765"," 2.4216"
"63"," 1.5421","-1.8069"," 1.7746"
"64"," 1.7068","-1.4999"," 2.0661"
"65"," 1.9648","-1.3817"," 2.3586"
"66"," 1.8761","-1.2642"," 2.4849"
"67"," 2.0633","-1.4897"," 1.9921"
"68"," 1.4895","-1.2233"," 1.9516"
"69"," 2.0875","-1.1224"," 2.3948"
"70"," 1.7335","-0.8154"," 2.5859"
"71"," 1.6954","-0.8771"," 2.0952"
"72"," 1.5242","-1.3346"," 2.0974"
"73"," 1.7038","-1.2512"," 2.4192"
"74"," 1.5805","-0.8792"," 2.2302"
"75"," 1.4929","-0.9831"," 2.2013"
"76"," 1.6766","-1.1894"," 1.7863"
"77"," 1.6290","-0.7911"," 1.9877"
"78"," 1.3540","-0.8556"," 1.6749"
"79"," 1.7685","-0.8406"," 2.0626"
"80"," 1.5547","-0.9900"," 1.9879"
"81"," 1.7167","-1.6458"," 1.7038"
"82"," 1.5845","-1.5989"," 2.0568"
"83"," 1.9422","-1.3856"," 2.1464"
"84"," 1.9142","-1.0744"," 2.1353"
"85"," 1.6477","-0.8228"," 1.5088"
"86"," 1.6658","-0.6156"," 2.2079"
"87"," 1.5882","-1.0548"," 2.3938"
"88"," 1.5551","-1.1588"," 2.1589"
"89"," 1.9520","-1.0797"," 2.3819"
"90"," 1.8732","-0.5246"," 1.8137"
"91"," 1.6208","-0.7386"," 1.9519"
"92"," 1.9266","-0.8158"," 2.3251"
"93"," 1.7666","-0.7428"," 2.4124"
"94"," 1.5210","-0.7213"," 1.8168"
"95"," 1.5564","-0.9049"," 1.6592"
"96"," 1.1931","-0.9568"," 2.0437"
"97"," 1.6732","-1.0184"," 1.8378"
"98"," 1.9025","-1.3040"," 2.3672"
"99"," 1.9236","-1.0931"," 2.0391"
"100"," 1.3511","-1.3050"," 1.9324"
