"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 1.0611","-2.2246"," 1.7983"
"3"," 1.9331","-2.1894"," 1.8431"
"4"," 1.5704","-1.9268"," 2.2936"
"5"," 1.6727","-1.7056"," 2.1736"
"6"," 1.7167","-1.5590"," 1.7495"
"7"," 1.6646","-1.3084"," 2.3431"
"8"," 1.9936","-0.7996"," 2.1617"
"9"," 1.8142","-0.8164"," 2.0969"
"10"," 1.4836","-1.2841"," 2.4231"
"11"," 1.4770","-1.1930"," 1.9397"
"12"," 1.8785","-1.4426"," 1.8504"
"13"," 1.5867","-1.3027"," 2.2311"
"14"," 1.6773","-1.0807"," 1.9505"
"15"," 1.9719","-0.8087"," 2.1892"
"16"," 1.9961","-0.6241"," 2.1898"
"17"," 1.7049","-0.9343"," 2.0008"
"18"," 2.0336","-0.8753"," 1.9224"
"19"," 1.5160","-0.8545"," 2.0322"
"20"," 1.6851","-0.4766"," 2.2389"
"21"," 1.7571","-0.7478"," 2.1776"
"22"," 1.8028","-0.8095"," 1.9312"
"23"," 1.9110","-0.6524"," 2.2084"
"24"," 1.7978","-0.7499"," 2.2452"
"25"," 1.8837","-0.6258"," 1.6733"
"26"," 1.9713","-0.9055"," 1.9958"
"27"," 2.2154","-0.9992"," 2.1553"
"28"," 2.0153","-1.0164"," 2.0771"
"29"," 2.0594","-0.8027"," 2.2045"
"30"," 1.8046","-0.4515"," 2.1494"
"31"," 1.3638","-0.7339"," 1.9564"
"32"," 1.5242","-1.3216"," 2.2587"
"33"," 1.6706","-1.5668"," 2.1030"
"34"," 2.1604","-1.6837"," 2.3590"
"35"," 1.9929","-1.6994"," 2.1776"
"36"," 1.9620","-1.7447"," 2.1797"
"37"," 2.0410","-1.3766"," 2.1218"
"38"," 1.7014","-1.5583"," 1.8649"
"39"," 1.5610","-1.4632"," 2.0342"
"40"," 1.8670","-1.0888"," 2.1438"
"41"," 1.2431","-0.6867"," 2.2206"
"42"," 1.3486","-0.9745"," 1.9163"
"43"," 1.7932","-1.2914"," 2.2643"
"44"," 1.7451","-1.2529"," 2.1637"
"45"," 1.4472","-0.9944"," 1.8968"
"46"," 1.7825","-0.7448"," 2.0840"
"47"," 1.7294","-0.7633"," 2.2554"
"48"," 1.7043","-0.7198"," 2.4998"
"49"," 1.6135","-1.0882"," 1.5774"
"50"," 1.9179","-1.0224"," 1.7387"
"51"," 1.9516","-1.0929"," 2.4593"
"52"," 1.9926","-1.2903"," 2.1473"
"53"," 2.0576","-1.4648"," 1.9477"
"54"," 1.7840","-1.3303"," 2.1219"
"55"," 2.0123","-1.4255"," 2.1876"
"56"," 1.6510","-1.3145"," 2.0852"
"57"," 1.7937","-1.3102"," 2.4055"
"58"," 1.8476","-1.6116"," 2.2036"
"59"," 1.6726","-1.4098"," 1.9137"
"60"," 2.0939","-1.3887"," 2.2210"
"61"," 2.0778","-1.0716"," 2.2752"
"62"," 1.8924","-0.6287"," 2.2006"
"63"," 1.7567","-0.5038"," 2.3557"
"64"," 1.2719","-0.9065"," 1.4462"
"65"," 1.6514","-1.1600"," 1.6378"
"66"," 1.6286","-1.1433"," 2.0228"
"67"," 1.4857","-1.3054"," 2.0235"
"68"," 1.6724","-1.4768"," 1.7710"
"69"," 1.8820","-1.3788"," 2.1438"
"70"," 1.6935","-1.4831"," 2.4227"
"71"," 1.9332","-1.2766"," 2.2114"
"72"," 1.8217","-0.8935"," 2.0829"
"73"," 1.3423","-0.5788"," 1.8654"
"74"," 1.8293","-1.1016"," 2.1231"
"75"," 1.7672","-1.1797"," 2.2623"
"76"," 1.6880","-0.6909"," 1.7512"
"77"," 2.1475","-0.6781"," 2.1054"
"78"," 1.7849","-0.9332"," 2.2813"
"79"," 1.4320","-0.9877"," 2.1037"
"80"," 1.6530","-1.0614"," 2.5772"
"81"," 2.0056","-1.1153"," 2.2274"
"82"," 1.8095","-0.6539"," 2.0514"
"83"," 1.6691","-0.9541"," 1.7434"
"84"," 1.3025","-1.2738"," 1.7876"
"85"," 1.5434","-1.3234"," 1.9405"
"86"," 1.5744","-1.5015"," 1.8580"
"87"," 1.7525","-1.4316"," 2.3098"
"88"," 1.9059","-1.0268"," 2.0898"
"89"," 1.7207","-0.5379"," 2.1484"
"90"," 1.4542","-0.6511"," 2.0747"
"91"," 1.2993","-1.1888"," 2.0200"
"92"," 1.9176","-1.3388"," 2.5913"
"93"," 1.6137","-1.3862"," 1.8680"
"94"," 1.3049","-1.5731"," 1.9505"
"95"," 1.8932","-1.7286"," 2.3107"
"96"," 1.9787","-1.6164"," 1.9774"
"97"," 1.6403","-1.0908"," 1.8173"
"98"," 1.6531","-1.2593"," 1.8564"
"99"," 1.6073","-1.3970"," 2.2104"
"100"," 2.2341","-1.3378"," 2.4744"
