"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 1.2037","-2.5309"," 2.1051"
"3"," 1.8613","-2.1693"," 1.8827"
"4"," 1.6955","-1.9094"," 2.1706"
"5"," 1.6955","-1.4980"," 2.1236"
"6"," 1.8688","-1.2696"," 2.1801"
"7"," 1.8195","-1.2029"," 1.7210"
"8"," 1.6844","-0.6917"," 2.5127"
"9"," 1.5813","-0.8483"," 2.0667"
"10"," 1.8267","-1.1541"," 2.2046"
"11"," 1.7908","-1.2868"," 2.6760"
"12"," 1.7203","-0.8851"," 2.2466"
"13"," 1.9617","-1.0094"," 1.7959"
"14"," 1.9986","-0.8093"," 1.7723"
"15"," 1.7227","-0.9433"," 1.1906"
"16"," 1.8829","-1.0826"," 1.9282"
"17"," 1.8482","-0.8434"," 1.9062"
"18"," 1.6750","-0.7508"," 2.4491"
"19"," 1.9128","-1.2745"," 2.2229"
"20"," 1.9374","-1.2267"," 2.1131"
"21"," 1.9430","-1.0422"," 2.1740"
"22"," 1.9198","-0.7309"," 2.8018"
"23"," 1.7329","-0.5455"," 1.9638"
"24"," 1.7349","-1.1194"," 2.0937"
"25"," 2.2104","-0.8973"," 2.2499"
"26"," 1.9548","-1.0067"," 2.0700"
"27"," 1.8523","-0.9762"," 1.8882"
"28"," 1.8622","-0.5256"," 1.9967"
"29"," 1.3106","-0.8576"," 1.6505"
"30"," 1.1156","-1.4120"," 1.7922"
"31"," 1.4808","-1.4686"," 2.0853"
"32"," 1.8404","-1.4115"," 1.9993"
"33"," 1.9725","-1.0215"," 2.4269"
"34"," 1.5918","-1.2738"," 2.2500"
"35"," 1.7488","-1.2760"," 1.8668"
"36"," 1.4635","-1.2392"," 1.8890"
"37"," 1.3227","-1.4947"," 2.1577"
"38"," 1.6531","-1.5664"," 2.2747"
"39"," 1.3081","-1.6227"," 1.9172"
"40"," 1.5877","-1.4213"," 2.0579"
"41"," 1.3867","-1.0127"," 2.0362"
"42"," 1.9708","-1.2932"," 2.2980"
"43"," 1.5105","-1.2686"," 2.4075"
"44"," 1.3135","-1.3125"," 2.0184"
"45"," 1.6238","-1.4686"," 1.7225"
"46"," 1.8444","-1.1993"," 2.1430"
"47"," 1.7333","-0.9814"," 1.9142"
"48"," 1.2174","-1.1407"," 1.6087"
"49"," 1.6312","-1.5484"," 1.9488"
"50"," 1.8188","-1.4137"," 2.4110"
"51"," 1.6744","-1.0949"," 2.2330"
"52"," 1.4940","-1.0221"," 2.1258"
"53"," 1.6610","-0.9458"," 2.0477"
"54"," 1.7234","-0.9668"," 2.0883"
"55"," 1.4266","-1.2351"," 2.2776"
"56"," 1.3325","-1.2412"," 2.1579"
"57"," 1.7338","-1.4233"," 2.0055"
"58"," 1.8430","-1.3427"," 2.0979"
"59"," 1.7222","-0.9371"," 1.8456"
"60"," 1.7205","-0.8860"," 2.2343"
"61"," 1.7961","-0.9281"," 1.8105"
"62"," 1.3204","-0.8554"," 1.8217"
"63"," 1.6494","-0.9194"," 2.1971"
"64"," 1.7564","-1.0108"," 2.4272"
"65"," 1.5173","-1.0628"," 1.8591"
"66"," 1.8852","-0.5635"," 2.0574"
"67"," 1.6938","-0.8717"," 2.2726"
"68"," 1.7350","-0.6871"," 2.3439"
"69"," 1.9653","-0.7257"," 2.1628"
"70"," 1.7764","-0.6148"," 2.2844"
"71"," 1.6262","-0.6393"," 1.9608"
"72"," 1.5891","-0.4625"," 1.9034"
"73"," 1.2129","-0.5128"," 2.1312"
"74"," 1.4102","-0.8964"," 1.9487"
"75"," 1.8165","-1.0428"," 2.0639"
"76"," 1.9197","-1.2955"," 2.1639"
"77"," 1.4442","-1.0300"," 1.8824"
"78"," 1.6578","-0.9928"," 1.8713"
"79"," 1.7254","-0.9234"," 2.2135"
"80"," 1.9943","-1.0272"," 2.1355"
"81"," 1.9923","-0.7793"," 1.9564"
"82"," 1.6008","-0.9098"," 2.2145"
"83"," 1.9173","-0.8815"," 2.3348"
"84"," 1.8688","-0.9347"," 2.1861"
"85"," 1.5055","-0.6984"," 2.0366"
"86"," 1.3778","-0.8034"," 1.9063"
"87"," 1.7542","-0.8753"," 1.8713"
"88"," 1.5806","-1.0553"," 2.1026"
"89"," 1.4664","-0.8014"," 2.0781"
"90"," 1.5337","-0.7807"," 1.8765"
"91"," 1.3183","-1.1535"," 1.6937"
"92"," 1.7411","-1.1204"," 2.0297"
"93"," 1.7083","-1.1803"," 2.1455"
"94"," 1.5508","-1.4870"," 2.0842"
"95"," 1.9336","-1.4288"," 2.5072"
"96"," 1.7639","-1.3934"," 2.4178"
"97"," 1.4895","-1.3370"," 2.3970"
"98"," 1.5279","-1.4574"," 1.8994"
"99"," 2.3336","-1.3372"," 1.9044"
"100"," 1.6296","-0.8796"," 2.0343"
