"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 0.8761","-2.3676"," 1.8963"
"3"," 1.0963","-2.1791"," 2.2974"
"4"," 1.5394","-1.9653"," 1.6316"
"5"," 2.1011","-1.6550"," 2.2586"
"6"," 1.7600","-1.7557"," 2.1873"
"7"," 1.8034","-1.1538"," 2.1319"
"8"," 1.7635","-0.8104"," 1.8429"
"9"," 1.8499","-0.7908"," 1.8294"
"10"," 1.8631","-0.6806"," 2.2424"
"11"," 1.5620","-0.9809"," 1.8206"
"12"," 1.7696","-1.2758"," 2.3831"
"13"," 1.5774","-0.8704"," 2.2005"
"14"," 1.4057","-1.0321"," 1.7813"
"15"," 1.5499","-1.3052"," 1.8908"
"16"," 2.0071","-1.2165"," 2.4132"
"17"," 1.2714","-1.0231"," 1.9936"
"18"," 1.2476","-0.8611"," 1.9450"
"19"," 1.5338","-1.0494"," 2.6837"
"20"," 1.8644","-1.3636"," 1.9589"
"21"," 1.6373","-1.6027"," 1.8180"
"22"," 1.6700","-1.7303"," 2.0196"
"23"," 1.7340","-1.5297"," 1.9995"
"24"," 1.8908","-1.4384"," 2.1637"
"25"," 1.8455","-1.4502"," 1.8477"
"26"," 2.0781","-1.5051"," 2.4290"
"27"," 1.9207","-1.0142"," 2.0703"
"28"," 2.0457","-1.0615"," 2.1559"
"29"," 1.8491","-1.1564"," 2.1152"
"30"," 1.8251","-1.0543"," 2.7092"
"31"," 1.5596","-0.9628"," 2.0724"
"32"," 1.6227","-1.1753"," 2.4265"
"33"," 1.6757","-1.2287"," 2.0284"
"34"," 1.6508","-1.1553"," 2.1974"
"35"," 1.9831","-1.3606"," 2.2246"
"36"," 1.8529","-1.1659"," 2.2836"
"37"," 1.6654","-0.9107"," 2.1871"
"38"," 2.1470","-0.6032"," 1.7675"
"39"," 1.9615","-0.9462"," 1.9691"
"40"," 1.6417","-0.7361"," 2.0790"
"41"," 1.3865","-1.2979"," 2.3560"
"42"," 1.6941","-1.4870"," 2.3306"
"43"," 1.7535","-1.2105"," 2.3468"
"44"," 1.4962","-1.2385"," 2.3118"
"45"," 1.4623","-1.4767"," 2.2700"
"46"," 1.9381","-1.3682"," 2.1378"
"47"," 1.8273","-1.2457"," 2.1433"
"48"," 1.7166","-1.5615"," 2.0879"
"49"," 1.9475","-1.3963"," 2.4428"
"50"," 2.1950","-1.0643"," 2.5428"
"51"," 1.7629","-0.9097"," 1.8589"
"52"," 1.7805","-0.9277"," 1.7809"
"53"," 2.0461","-0.8978"," 2.1709"
"54"," 1.5375","-0.5469"," 2.0108"
"55"," 1.8630","-0.9054"," 1.8344"
"56"," 1.6265","-1.0610"," 1.7900"
"57"," 1.5877","-0.8603"," 1.7541"
"58"," 1.4620","-1.0185"," 2.4527"
"59"," 1.2156","-0.7625"," 1.7648"
"60"," 1.8711","-1.0920"," 2.2746"
"61"," 2.0818","-0.7052"," 1.8710"
"62"," 1.9849","-0.5790"," 2.3554"
"63"," 1.7216","-0.9461"," 2.3297"
"64"," 1.4757","-0.6370"," 1.9504"
"65"," 1.0741","-1.2148"," 1.5597"
"66"," 1.7487","-1.1946"," 2.2046"
"67"," 1.7327","-1.0262"," 2.0937"
"68"," 1.9250","-0.8154"," 1.8574"
"69"," 1.8584","-0.9615"," 1.7435"
"70"," 2.1202","-0.8490"," 2.2031"
"71"," 2.0681","-0.8452"," 2.4787"
"72"," 1.9330","-0.9858"," 2.3265"
"73"," 2.0541","-1.3507"," 2.6282"
"74"," 1.7112","-0.9364"," 1.9801"
"75"," 1.6027","-1.2204"," 2.3348"
"76"," 1.2732","-1.4648"," 1.9800"
"77"," 1.6507","-1.3426"," 2.1834"
"78"," 1.9019","-1.1605"," 2.3630"
"79"," 1.5264","-1.3101"," 2.0499"
"80"," 1.7512","-1.1751"," 2.0946"
"81"," 1.6473","-1.1529"," 2.2773"
"82"," 1.2898","-1.0430"," 1.7108"
"83"," 1.8217","-0.9850"," 2.1260"
"84"," 1.9333","-1.3274"," 1.7721"
"85"," 1.6671","-1.4145"," 1.5470"
"86"," 2.1271","-1.2414"," 2.0069"
"87"," 1.2502","-0.8391"," 1.9316"
"88"," 1.5981","-1.3816"," 1.7980"
"89"," 1.9060","-1.4889"," 2.1953"
"90"," 1.9202","-1.4980"," 2.3931"
"91"," 1.5976","-1.0987"," 2.2136"
"92"," 1.7738","-1.3232"," 2.0470"
"93"," 1.7826","-1.2909"," 2.1775"
"94"," 2.0921","-1.3145"," 1.9628"
"95"," 1.6852","-1.0864"," 2.2243"
"96"," 1.7142","-0.7319"," 2.0725"
"97"," 1.7327","-0.4257"," 2.1258"
"98"," 1.5485","-0.6269"," 2.1439"
"99"," 1.7527","-0.7095"," 1.8102"
"100"," 1.6173","-0.9392"," 2.1596"
