"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 0.6970","-2.2655"," 1.6896"
"3"," 1.8015","-2.2829"," 2.2917"
"4"," 1.8492","-1.9064"," 2.3175"
"5"," 1.6137","-1.6486"," 2.2211"
"6"," 2.2239","-1.4420"," 2.0339"
"7"," 2.1921","-1.1889"," 2.1841"
"8"," 1.2765","-0.7759"," 1.9620"
"9"," 1.5220","-1.0580"," 2.2212"
"10"," 1.7457","-1.2207"," 2.2424"
"11"," 1.7205","-1.4218"," 2.1650"
"12"," 1.6024","-1.4441"," 2.3912"
"13"," 1.8176","-0.9088"," 2.2934"
"14"," 1.4498","-0.7041"," 2.1304"
"15"," 1.4053","-0.6311"," 1.9160"
"16"," 1.2080","-0.9205"," 1.9820"
"17"," 0.8812","-1.2567"," 1.7551"
"18"," 2.0496","-1.5213"," 2.1784"
"19"," 1.8259","-0.9023"," 2.1932"
"20"," 1.5492","-1.0340"," 2.4212"
"21"," 1.4221","-0.9097"," 1.9439"
"22"," 1.6925","-0.8986"," 2.2876"
"23"," 1.9464","-0.7218"," 2.1205"
"24"," 1.7518","-0.7766"," 2.7432"
"25"," 1.8010","-0.7940"," 1.9898"
"26"," 1.7462","-0.7928"," 1.9996"
"27"," 1.8555","-0.3932"," 2.2483"
"28"," 1.7622","-0.7662"," 1.7976"
"29"," 1.8159","-0.8199"," 2.5208"
"30"," 1.7681","-0.7215"," 2.5542"
"31"," 1.9220","-1.0227"," 2.2413"
"32"," 1.6792","-1.1809"," 1.6500"
"33"," 1.8246","-0.8061"," 2.3155"
"34"," 1.7296","-0.7504"," 2.1119"
"35"," 1.6980","-1.0069"," 2.1693"
"36"," 1.5717","-1.1887"," 1.8453"
"37"," 1.7055","-1.3135"," 2.4082"
"38"," 2.1298","-1.1470"," 2.3888"
"39"," 1.9856","-0.9386"," 2.4583"
"40"," 1.4945","-1.1171"," 1.9140"
"41"," 1.5945","-0.8976"," 1.9719"
"42"," 1.3400","-0.7225"," 2.0729"
"43"," 1.4958","-1.1352"," 1.8174"
"44"," 1.5908","-1.0435"," 1.9262"
"45"," 1.8785","-1.1940"," 1.9862"
"46"," 1.7223","-1.1300"," 2.0091"
"47"," 1.7641","-1.0825"," 1.6707"
"48"," 1.6819","-1.0482"," 1.9969"
"49"," 1.3317","-0.8911"," 2.0543"
"50"," 1.3932","-1.1933"," 2.2224"
"51"," 1.0828","-1.6556"," 1.7473"
"52"," 1.5619","-1.9154"," 2.1726"
"53"," 1.7506","-1.7093"," 2.2574"
"54"," 2.1614","-1.4949"," 2.1264"
"55"," 1.6404","-1.6092"," 2.1260"
"56"," 1.6332","-1.4580"," 1.8733"
"57"," 1.7244","-1.4143"," 2.0419"
"58"," 2.0168","-1.4011"," 2.2801"
"59"," 1.8474","-1.0293"," 2.4474"
"60"," 2.2290","-0.9452"," 2.1212"
"61"," 2.1549","-0.9668"," 2.1639"
"62"," 1.8756","-0.9612"," 1.9906"
"63"," 1.6029","-1.0467"," 1.8570"
"64"," 1.6296","-1.4754"," 1.9586"
"65"," 1.3732","-1.6959"," 1.9454"
"66"," 1.2815","-1.8135"," 2.1613"
"67"," 1.4371","-1.6290"," 2.4132"
"68"," 1.7849","-1.4225"," 1.9697"
"69"," 2.0520","-1.6626"," 2.3182"
"70"," 2.1400","-1.3489"," 2.4968"
"71"," 2.2475","-1.1735"," 2.4300"
"72"," 1.6618","-0.5337"," 1.8001"
"73"," 2.0140","-0.3994"," 2.3723"
"74"," 1.8226","-0.5254"," 2.4780"
"75"," 1.9814","-0.5706"," 2.5453"
"76"," 1.4416","-0.4482"," 2.2508"
"77"," 1.4486","-0.9357"," 1.6581"
"78"," 1.2970","-1.1926"," 2.1656"
"79"," 1.5100","-0.9937"," 2.3420"
"80"," 1.7443","-1.1817"," 2.0536"
"81"," 1.9979","-1.3959"," 1.9917"
"82"," 1.7635","-1.2642"," 2.0882"
"83"," 1.7387","-1.2168"," 1.6914"
"84"," 1.7221","-0.9417"," 2.6252"
"85"," 1.8425","-1.0119"," 1.8802"
"86"," 1.8230","-1.0814"," 1.7608"
"87"," 1.3603","-0.8255"," 1.8446"
"88"," 1.5205","-1.0306"," 2.0029"
"89"," 1.7768","-0.4493"," 2.1047"
"90"," 1.6665","-0.9406"," 2.0732"
"91"," 1.5234","-0.8666"," 2.1504"
"92"," 1.0459","-1.1015"," 1.6297"
"93"," 1.7288","-1.3494"," 2.0815"
"94"," 1.4266","-1.1075"," 2.0608"
"95"," 1.6562","-1.4202"," 2.2617"
"96"," 2.0633","-1.3730"," 2.4459"
"97"," 1.6893","-1.2451"," 2.0956"
"98"," 1.7800","-1.5522"," 2.1367"
"99"," 1.7023","-1.5429"," 2.1514"
"100"," 1.9974","-1.4603"," 1.7646"
