"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 1.0080","-2.4611"," 1.7262"
"3"," 1.8871","-2.0680"," 2.4194"
"4"," 1.7869","-1.7598"," 2.1908"
"5"," 1.4557","-1.5713"," 1.9466"
"6"," 1.9512","-1.2204"," 2.1153"
"7"," 1.8656","-1.1819"," 1.6267"
"8"," 1.3199","-1.3204"," 2.0210"
"9"," 1.6406","-1.5434"," 1.8713"
"10"," 1.5462","-1.1307"," 1.8884"
"11"," 1.5345","-1.1070"," 1.6881"
"12"," 1.7002","-1.0100"," 1.9427"
"13"," 1.7529","-1.7567"," 2.2066"
"14"," 1.6143","-1.4505"," 2.0189"
"15"," 1.9048","-1.3232"," 2.0473"
"16"," 1.3346","-1.1753"," 2.1040"
"17"," 1.2304","-0.9223"," 1.9956"
"18"," 1.5447","-0.8961"," 1.7601"
"19"," 1.8730","-0.8205"," 2.3334"
"20"," 1.6061","-0.7683"," 2.1778"
"21"," 1.7870","-0.6063"," 2.2629"
"22"," 1.4225","-0.7766"," 2.0254"
"23"," 1.7089","-0.8830"," 1.9464"
"24"," 1.7316","-0.8773"," 1.9924"
"25"," 1.8601","-0.9193"," 2.2048"
"26"," 1.1552","-1.1254"," 1.9380"
"27"," 1.6113","-1.3659"," 2.3432"
"28"," 1.6841","-1.3819"," 2.0228"
"29"," 1.9348","-1.2892"," 2.4963"
"30"," 1.4340","-0.6157"," 1.9475"
"31"," 1.4258","-0.7397"," 1.7093"
"32"," 1.5952","-1.5774"," 2.1113"
"33"," 1.5863","-1.6383"," 2.1140"
"34"," 1.5896","-1.6269"," 2.0030"
"35"," 1.9503","-1.6592"," 2.1046"
"36"," 1.9280","-1.7683"," 1.9370"
"37"," 1.5115","-1.5999"," 2.4016"
"38"," 1.3037","-1.4436"," 2.0157"
"39"," 1.6660","-1.3546"," 2.1657"
"40"," 1.9683","-1.0304"," 2.7233"
"41"," 1.8021","-0.6942"," 1.7781"
"42"," 1.3047","-1.1369"," 2.1407"
"43"," 1.6357","-1.0199"," 1.7893"
"44"," 1.5408","-0.7949"," 2.1532"
"45"," 1.4062","-1.2642"," 2.2945"
"46"," 1.7766","-1.6369"," 2.3673"
"47"," 1.8165","-1.6624"," 2.1604"
"48"," 1.6756","-1.7058"," 1.8452"
"49"," 2.0151","-1.4137"," 1.9525"
"50"," 1.6024","-1.3884"," 1.9532"
"51"," 1.6585","-1.4504"," 2.1474"
"52"," 1.3572","-1.2932"," 1.8303"
"53"," 1.6373","-1.1475"," 2.4196"
"54"," 1.6737","-1.1666"," 1.9928"
"55"," 2.0197","-1.3271"," 2.3621"
"56"," 1.7713","-1.0369"," 1.9816"
"57"," 1.6407","-0.5503"," 2.2730"
"58"," 1.3047","-0.7722"," 2.1177"
"59"," 1.4800","-1.1659"," 2.1520"
"60"," 1.4040","-1.0707"," 2.3153"
"61"," 2.0515","-1.2019"," 2.1428"
"62"," 1.6763","-0.9077"," 1.8932"
"63"," 1.6083","-0.8426"," 2.0546"
"64"," 1.5634","-0.9173"," 2.3927"
"65"," 1.3821","-0.9114"," 2.4178"
"66"," 1.6852","-1.1318"," 2.2620"
"67"," 1.7503","-1.0631"," 2.3297"
"68"," 1.5347","-1.1936"," 2.2260"
"69"," 1.5314","-1.0857"," 1.9414"
"70"," 1.8303","-1.2206"," 2.0737"
"71"," 1.9471","-1.0369"," 1.8941"
"72"," 1.7485","-1.1140"," 1.9257"
"73"," 1.6936","-1.1937"," 2.0457"
"74"," 1.5506","-1.6019"," 2.1958"
"75"," 1.5109","-1.4852"," 2.2539"
"76"," 1.9898","-1.6822"," 2.3438"
"77"," 1.5951","-1.3122"," 2.0402"
"78"," 1.4773","-0.7961"," 1.4940"
"79"," 1.7739","-1.3130"," 2.0299"
"80"," 1.6439","-1.1119"," 2.2021"
"81"," 1.6593","-1.2228"," 1.9264"
"82"," 1.5545","-1.1394"," 2.3321"
"83"," 1.3981","-1.2079"," 2.2820"
"84"," 1.7011","-0.9054"," 2.1443"
"85"," 1.4628","-0.7181"," 2.2047"
"86"," 1.5830","-1.0399"," 2.0685"
"87"," 1.4851","-0.9475"," 2.4482"
"88"," 1.6608","-1.2127"," 1.6296"
"89"," 1.3530","-1.1368"," 2.1823"
"90"," 1.5468","-0.6807"," 1.9991"
"91"," 1.5098","-0.8092"," 1.9468"
"92"," 1.3532","-0.7660"," 2.2735"
"93"," 1.7790","-1.1331"," 2.0254"
"94"," 1.7147","-0.7480"," 1.9480"
"95"," 1.9827","-0.7967"," 1.9570"
"96"," 1.9371","-1.0710"," 2.2478"
"97"," 2.1215","-0.8451"," 2.5112"
"98"," 2.0870","-0.9437"," 2.3263"
"99"," 1.6291","-0.7466"," 1.8559"
"100"," 1.5853","-1.0099"," 2.3091"
