"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 0.8951","-2.8991"," 1.8823"
"3"," 1.7041","-2.6286"," 2.1005"
"4"," 1.8841","-2.4125"," 2.1462"
"5"," 1.8088","-2.1350"," 2.0809"
"6"," 1.8081","-2.0537"," 2.1490"
"7"," 1.6963","-1.7051"," 1.9028"
"8"," 1.9975","-1.7041"," 2.3347"
"9"," 1.6723","-1.3104"," 1.7911"
"10"," 1.4489","-1.1637"," 2.3151"
"11"," 1.6190","-1.1878"," 1.9548"
"12"," 1.6658","-0.9188"," 2.0331"
"13"," 1.3957","-1.2257"," 1.4436"
"14"," 1.9443","-1.2786"," 2.4618"
"15"," 2.0800","-1.4036"," 1.9492"
"16"," 1.8822","-1.2440"," 2.3396"
"17"," 1.3635","-1.3184"," 2.2410"
"18"," 1.6109","-1.2291"," 2.0878"
"19"," 1.7585","-1.2642"," 2.3778"
"20"," 1.4246","-1.0901"," 2.0512"
"21"," 1.9966","-1.4892"," 1.9326"
"22"," 1.9037","-1.3495"," 2.0322"
"23"," 1.8830","-1.4509"," 2.3338"
"24"," 1.8128","-1.7418"," 1.9702"
"25"," 1.9383","-1.8289"," 2.4116"
"26"," 1.7492","-1.7944"," 1.7612"
"27"," 1.9373","-1.8664"," 2.3888"
"28"," 2.1413","-1.3763"," 2.3540"
"29"," 2.1119","-0.9807"," 2.6507"
"30"," 1.7426","-1.2244"," 2.0272"
"31"," 1.9229","-1.5071"," 2.3832"
"32"," 1.8873","-1.8286"," 1.9908"
"33"," 1.6829","-1.4235"," 2.1361"
"34"," 1.6425","-1.4218"," 1.4931"
"35"," 1.7734","-1.3959"," 2.0003"
"36"," 1.6242","-1.2468"," 1.9818"
"37"," 2.0492","-0.8884"," 2.3224"
"38"," 1.9262","-0.9682"," 1.7104"
"39"," 1.9890","-0.7050"," 2.3385"
"40"," 1.6829","-0.8184"," 2.0493"
"41"," 1.7561","-0.6017"," 1.7451"
"42"," 1.8626","-0.7791"," 2.4512"
"43"," 1.9593","-0.8396"," 1.9393"
"44"," 1.4882","-1.0237"," 2.4804"
"45"," 1.6139","-0.9368"," 1.9380"
"46"," 1.7983","-1.0399"," 2.4394"
"47"," 1.5392","-1.0572"," 1.8244"
"48"," 1.5030","-1.2358"," 2.0092"
"49"," 1.6229","-1.1254"," 1.9443"
"50"," 2.0083","-1.1793"," 2.2947"
"51"," 1.9127","-1.2709"," 2.0403"
"52"," 1.4397","-1.1896"," 2.6555"
"53"," 1.3666","-1.4981"," 2.2515"
"54"," 1.3780","-1.1671"," 2.1051"
"55"," 1.7164","-1.5147"," 2.3181"
"56"," 1.9004","-1.3223"," 1.6842"
"57"," 1.6393","-1.4614"," 2.0910"
"58"," 1.6676","-1.8034"," 2.1902"
"59"," 1.7979","-1.8280"," 2.1543"
"60"," 2.1183","-1.5022"," 2.3007"
"61"," 2.0454","-1.1653"," 2.3905"
"62"," 2.4181","-0.7904"," 2.3990"
"63"," 1.4280","-0.3719"," 1.8033"
"64"," 1.8382","-0.4817"," 1.8040"
"65"," 1.9086","-0.6855"," 2.0887"
"66"," 2.4143","-1.0916"," 2.3755"
"67"," 2.2150","-0.9478"," 2.1887"
"68"," 1.7199","-0.5816"," 2.3841"
"69"," 1.4952","-1.3291"," 2.1319"
"70"," 1.6471","-0.9131"," 1.9878"
"71"," 1.3964","-0.8922"," 2.4192"
"72"," 1.4380","-1.1857"," 2.0033"
"73"," 1.6658","-1.5642"," 1.8885"
"74"," 1.4632","-0.8702"," 1.8172"
"75"," 1.5248","-1.1200"," 2.1639"
"76"," 1.5044","-1.0395"," 1.8918"
"77"," 1.5439","-1.0552"," 2.1257"
"78"," 1.5363","-1.0670"," 2.5297"
"79"," 1.1543","-1.6104"," 1.9130"
"80"," 1.3069","-1.4076"," 2.1485"
"81"," 2.0977","-1.2293"," 2.1409"
"82"," 2.0441","-0.9038"," 2.3481"
"83"," 1.4514","-0.6206"," 1.7741"
"84"," 1.4398","-0.5652"," 1.8292"
"85"," 1.2637","-0.8997"," 2.0904"
"86"," 1.7584","-1.2345"," 2.3792"
"87"," 1.6505","-1.1485"," 2.1596"
"88"," 1.5355","-1.1717"," 1.9947"
"89"," 1.4456","-1.5621"," 2.1228"
"90"," 1.8219","-1.4325"," 2.5111"
"91"," 1.8556","-1.3546"," 2.0291"
"92"," 1.8752","-1.0107"," 2.0728"
"93"," 1.8761","-0.8618"," 2.0015"
"94"," 1.7905","-0.8564"," 2.1558"
"95"," 1.7361","-1.0565"," 1.9715"
"96"," 1.9253","-1.1571"," 2.1194"
"97"," 1.7197","-0.9250"," 2.1680"
"98"," 1.3553","-0.9795"," 2.1794"
"99"," 1.5888","-1.4427"," 2.0812"
"100"," 1.5649","-0.9365"," 2.0181"
