"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 1.2502","-2.4702"," 1.9820"
"3"," 2.0033","-2.0736"," 2.0067"
"4"," 2.0019","-1.2785"," 2.1299"
"5"," 1.7394","-1.5079"," 2.3774"
"6"," 1.8100","-1.2024"," 2.0941"
"7"," 2.0060","-1.2564"," 2.0665"
"8"," 1.6647","-1.2201"," 1.8706"
"9"," 1.4126","-1.0943"," 2.2096"
"10"," 1.2877","-0.8356"," 2.1590"
"11"," 1.9100","-1.0328"," 1.7442"
"12"," 1.8660","-0.7730"," 2.3449"
"13"," 1.7410","-0.7202"," 2.2952"
"14"," 1.5456","-0.7129"," 2.1028"
"15"," 1.5828","-0.9968"," 2.2813"
"16"," 1.7260","-0.8198"," 2.5034"
"17"," 1.7492","-0.9236"," 1.9251"
"18"," 1.9759","-0.8890"," 2.0159"
"19"," 1.5103","-1.1716"," 2.1501"
"20"," 1.4806","-1.0106"," 2.1841"
"21"," 1.7394","-1.0633"," 2.1852"
"22"," 1.9359","-0.9738"," 1.8025"
"23"," 1.9148","-1.0496"," 2.4123"
"24"," 2.2103","-1.1326"," 2.4064"
"25"," 1.7114","-0.8535"," 1.8018"
"26"," 1.5819","-1.1403"," 1.9975"
"27"," 1.8537","-1.2323"," 2.1731"
"28"," 1.5417","-1.2960"," 1.8549"
"29"," 1.9610","-1.5085"," 2.2795"
"30"," 1.7842","-1.1190"," 2.5107"
"31"," 1.7019","-1.2904"," 2.3360"
"32"," 1.9327","-1.3549"," 2.2139"
"33"," 1.5837","-1.1012"," 2.2680"
"34"," 1.7690","-1.2314"," 2.1277"
"35"," 1.3762","-1.1780"," 2.1608"
"36"," 1.3301","-1.2922"," 2.1506"
"37"," 1.9881","-1.7755"," 2.6466"
"38"," 1.6942","-0.9532"," 2.4018"
"39"," 1.8562","-1.2522"," 2.2489"
"40"," 1.5670","-1.2026"," 1.8941"
"41"," 1.6404","-1.5411"," 2.2504"
"42"," 1.9764","-1.3687"," 1.9298"
"43"," 1.4488","-1.1583"," 2.0050"
"44"," 1.9195","-1.3052"," 2.2797"
"45"," 2.1803","-1.1945"," 2.0856"
"46"," 1.9640","-1.1634"," 2.2816"
"47"," 2.0697","-1.0003"," 2.1468"
"48"," 1.6221","-0.5048"," 1.7485"
"49"," 1.5962","-0.7597"," 2.1730"
"50"," 1.3609","-1.0186"," 2.0411"
"51"," 1.5554","-1.6300"," 2.2909"
"52"," 1.4073","-1.3993"," 1.7726"
"53"," 1.8188","-1.3837"," 2.1024"
"54"," 1.9531","-0.8291"," 2.1173"
"55"," 1.4669","-0.7164"," 2.0202"
"56"," 1.6670","-1.0209"," 2.0139"
"57"," 1.7516","-0.5672"," 2.5018"
"58"," 1.5741","-0.7777"," 2.3122"
"59"," 1.8489","-0.9424"," 1.6669"
"60"," 1.6455","-0.7741"," 2.1315"
"61"," 1.5813","-1.1560"," 1.8307"
"62"," 1.5495","-1.1733"," 2.4669"
"63"," 1.4928","-1.3362"," 2.4277"
"64"," 1.6405","-0.9723"," 2.0393"
"65"," 1.7407","-0.9547"," 1.8852"
"66"," 1.6632","-1.2639"," 1.7469"
"67"," 1.6253","-1.2679"," 1.5410"
"68"," 1.9208","-1.5513"," 2.1531"
"69"," 1.5836","-0.8841"," 1.9217"
"70"," 1.8777","-1.1500"," 1.9765"
"71"," 1.7522","-1.1669"," 2.1375"
"72"," 1.5557","-1.2914"," 2.1272"
"73"," 1.6782","-1.5536"," 1.6221"
"74"," 1.6588","-1.8325"," 2.1550"
"75"," 1.8265","-1.5597"," 1.9889"
"76"," 1.5063","-1.5625"," 2.2764"
"77"," 1.1085","-1.2553"," 1.5893"
"78"," 1.4469","-1.6214"," 2.1383"
"79"," 1.9711","-1.5811"," 1.8911"
"80"," 1.5686","-1.1454"," 2.0581"
"81"," 1.5109","-1.3577"," 1.8175"
"82"," 2.0400","-1.2464"," 2.5674"
"83"," 1.4097","-1.0877"," 2.1818"
"84"," 1.8903","-1.0568"," 1.8994"
"85"," 1.4414","-0.8821"," 1.6602"
"86"," 1.5922","-1.1253"," 2.4486"
"87"," 2.2596","-1.6107"," 2.4353"
"88"," 1.9290","-1.3473"," 1.7944"
"89"," 1.9473","-1.5558"," 1.9712"
"90"," 2.2133","-1.3095"," 2.4367"
"91"," 2.2526","-1.1218"," 2.5015"
"92"," 2.1333","-1.0937"," 2.0974"
"93"," 1.9895","-1.0902"," 1.8776"
"94"," 1.7299","-0.5811"," 2.3017"
"95"," 1.8125","-1.0122"," 2.0272"
"96"," 2.0810","-0.5200"," 2.2210"
"97"," 1.4651","-0.4712"," 2.2375"
"98"," 1.2989","-1.0919"," 1.7365"
"99"," 1.4166","-1.3774"," 1.9750"
"100"," 1.7755","-1.3484"," 1.8827"
