"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 1.2945","-2.4555"," 1.8810"
"3"," 1.5638","-1.9927"," 1.9709"
"4"," 2.0825","-1.7056"," 1.8910"
"5"," 2.0602","-1.3889"," 2.1474"
"6"," 2.1167","-1.5000"," 2.3137"
"7"," 2.0178","-1.1552"," 2.2647"
"8"," 1.5254","-0.9848"," 2.2521"
"9"," 1.4693","-0.7647"," 2.1322"
"10"," 1.5619","-1.0754"," 2.0930"
"11"," 1.7115","-0.7965"," 2.0153"
"12"," 1.6672","-0.5836"," 1.8075"
"13"," 1.6160","-0.9963"," 2.2726"
"14"," 1.8100","-1.0716"," 2.4534"
"15"," 1.6261","-0.9475"," 2.2257"
"16"," 1.6472","-0.9417"," 2.1556"
"17"," 1.8631","-1.1010"," 2.0920"
"18"," 1.2360","-0.9640"," 2.0413"
"19"," 1.3783","-1.2605"," 1.9717"
"20"," 1.8576","-0.8564"," 2.3290"
"21"," 1.3354","-0.7733"," 2.4271"
"22"," 1.5243","-0.8017"," 2.0397"
"23"," 1.6071","-0.8179"," 2.0536"
"24"," 1.2336","-0.4308"," 2.2205"
"25"," 1.6256","-0.9682"," 1.7152"
"26"," 1.6175","-0.8593"," 1.8005"
"27"," 1.3758","-1.0392"," 1.9475"
"28"," 1.6956","-1.3714"," 2.2944"
"29"," 1.8738","-1.5532"," 2.4859"
"30"," 1.9499","-1.2412"," 2.3585"
"31"," 1.8123","-1.2342"," 2.1311"
"32"," 1.5757","-0.8449"," 1.8702"
"33"," 1.6504","-1.1079"," 2.3377"
"34"," 1.3506","-1.2006"," 1.8863"
"35"," 1.7510","-0.8976"," 1.8717"
"36"," 1.6278","-1.3013"," 1.9160"
"37"," 1.2598","-0.9430"," 1.9138"
"38"," 1.5357","-1.1098"," 1.8365"
"39"," 1.5392","-1.5315"," 1.8535"
"40"," 1.8304","-1.3957"," 1.8060"
"41"," 1.9317","-1.2866"," 2.7034"
"42"," 1.6537","-1.3706"," 2.0939"
"43"," 1.5409","-1.2947"," 1.9955"
"44"," 2.1674","-1.4089"," 2.6008"
"45"," 1.9780","-1.4084"," 2.1349"
"46"," 1.7471","-1.1199"," 2.3198"
"47"," 1.8822","-1.0855"," 2.0301"
"48"," 2.1033","-1.0631"," 2.3274"
"49"," 1.9161","-0.9725"," 2.3356"
"50"," 1.3564","-0.8342"," 1.6354"
"51"," 1.7175","-0.9860"," 2.3201"
"52"," 1.6445","-1.1441"," 2.4279"
"53"," 1.1027","-0.8729"," 1.7128"
"54"," 1.5982","-1.5936"," 1.8242"
"55"," 1.5435","-1.4478"," 1.6604"
"56"," 1.4472","-1.1800"," 2.5270"
"57"," 1.5245","-1.1036"," 1.9718"
"58"," 1.6119","-0.8868"," 1.6005"
"59"," 1.6491","-1.0811"," 2.2904"
"60"," 1.8798","-1.2493"," 2.4226"
"61"," 1.6314","-0.9755"," 2.0363"
"62"," 1.2723","-0.9773"," 1.8139"
"63"," 1.5181","-0.7169"," 1.8175"
"64"," 1.6440","-0.5932"," 1.9045"
"65"," 1.1781","-0.4081"," 1.7792"
"66"," 1.3445","-1.0699"," 2.0270"
"67"," 1.7408","-1.7859"," 2.0072"
"68"," 1.5863","-1.5136"," 2.6994"
"69"," 1.6245","-1.0056"," 2.4999"
"70"," 1.8061","-0.5404"," 2.0666"
"71"," 1.5167","-0.6097"," 1.8524"
"72"," 1.6004","-1.1334"," 2.1268"
"73"," 1.6461","-1.3431"," 2.1942"
"74"," 1.7709","-1.0820"," 2.3794"
"75"," 1.5431","-0.6287"," 1.9827"
"76"," 1.4084","-0.5414"," 2.1630"
"77"," 1.7127","-0.8251"," 2.2983"
"78"," 1.7424","-1.3789"," 2.0347"
"79"," 2.1418","-1.1729"," 2.4369"
"80"," 1.8521","-0.9882"," 2.5968"
"81"," 1.1324","-1.5432"," 1.9775"
"82"," 1.8824","-1.6452"," 2.3124"
"83"," 1.2549","-1.1821"," 1.7839"
"84"," 1.7393","-1.3734"," 2.2246"
"85"," 1.6337","-1.0878"," 1.7224"
"86"," 1.8030","-1.0308"," 2.4247"
"87"," 1.9451","-0.9607"," 2.3390"
"88"," 1.6484","-0.8382"," 1.9116"
"89"," 1.8800","-1.0444"," 1.8848"
"90"," 1.5734","-1.1556"," 1.8707"
"91"," 1.5003","-1.0667"," 2.1198"
"92"," 2.0651","-1.2197"," 1.9914"
"93"," 2.1320","-0.8346"," 2.2027"
"94"," 1.8064","-0.4997"," 2.0820"
"95"," 1.7588","-0.9842"," 2.4223"
"96"," 2.2000","-0.7443"," 2.3333"
"97"," 2.0204","-0.7302"," 2.0209"
"98"," 1.8751","-1.1622"," 2.3204"
"99"," 1.5888","-1.0520"," 2.0927"
"100"," 1.6740","-1.1965"," 2.4114"
