"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 1.3731","-2.4801"," 1.7044"
"3"," 1.4210","-2.2743"," 2.1408"
"4"," 1.7151","-2.1179"," 2.1726"
"5"," 1.6375","-1.8595"," 2.1760"
"6"," 1.9096","-1.6004"," 2.2767"
"7"," 2.0302","-1.4005"," 2.3027"
"8"," 1.8737","-1.2277"," 2.3931"
"9"," 2.3186","-1.1062"," 2.1281"
"10"," 1.5598","-0.8808"," 2.0879"
"11"," 1.4949","-1.0510"," 2.1791"
"12"," 1.6540","-1.1470"," 2.1599"
"13"," 1.5117","-0.9038"," 2.1454"
"14"," 1.6301","-0.8522"," 2.4316"
"15"," 1.4731","-0.8305"," 2.2440"
"16"," 1.4146","-1.3099"," 2.1506"
"17"," 1.7853","-1.5123"," 1.9274"
"18"," 1.8745","-1.2107"," 2.7280"
"19"," 1.8847","-0.9223"," 1.6920"
"20"," 1.8457","-0.9162"," 1.8072"
"21"," 1.6698","-0.8262"," 2.2033"
"22"," 1.9743","-0.9847"," 2.3913"
"23"," 1.4456","-0.6791"," 2.2798"
"24"," 1.5124","-1.2663"," 1.8498"
"25"," 1.8004","-1.2393"," 2.0063"
"26"," 1.8931","-0.7144"," 2.1182"
"27"," 2.0230","-0.2861"," 1.9245"
"28"," 1.6926","-0.5582"," 1.7592"
"29"," 1.8285","-0.7922"," 2.1988"
"30"," 1.6065","-0.7430"," 2.1246"
"31"," 1.6002","-1.1745"," 2.0264"
"32"," 1.1746","-1.1026"," 1.5360"
"33"," 1.3249","-1.5746"," 2.2864"
"34"," 1.6656","-1.3199"," 2.0412"
"35"," 1.5840","-1.3007"," 1.9719"
"36"," 1.6466","-1.1019"," 1.8686"
"37"," 1.7487","-1.4984"," 2.3009"
"38"," 1.5175","-1.0886"," 2.1622"
"39"," 1.7495","-1.1595"," 2.1830"
"40"," 1.6981","-1.3477"," 2.5489"
"41"," 1.4726","-0.8496"," 1.7058"
"42"," 1.5710","-0.9304"," 2.3990"
"43"," 1.5989","-0.9517"," 2.2508"
"44"," 1.9719","-0.8957"," 2.3848"
"45"," 1.5162","-0.8573"," 2.2891"
"46"," 1.6833","-1.5961"," 1.8492"
"47"," 1.6864","-1.6444"," 2.3811"
"48"," 1.5997","-1.8790"," 2.4177"
"49"," 1.3537","-1.9925"," 1.8253"
"50"," 2.2996","-1.0740"," 2.0803"
"51"," 1.9378","-0.2406"," 2.4460"
"52"," 1.4071","-0.7352"," 2.1305"
"53"," 1.3812","-1.1681"," 2.0939"
"54"," 1.6250","-1.1101"," 2.2873"
"55"," 1.8996","-1.2522"," 2.5251"
"56"," 2.0128","-1.3944"," 2.5128"
"57"," 1.9219","-1.3426"," 2.4181"
"58"," 1.2755","-1.2396"," 1.9787"
"59"," 1.6228","-1.5339"," 2.1016"
"60"," 1.7814","-1.5811"," 1.9886"
"61"," 1.7694","-1.7433"," 2.3595"
"62"," 1.7247","-1.5509"," 2.4663"
"63"," 1.9738","-1.3654"," 1.6422"
"64"," 1.9402","-0.8727"," 2.1447"
"65"," 1.9294","-0.6589"," 2.0834"
"66"," 1.5449","-0.8971"," 2.0498"
"67"," 1.2277","-0.7814"," 2.0661"
"68"," 1.5653","-1.3053"," 2.0221"
"69"," 1.8129","-1.1442"," 2.0443"
"70"," 1.6218","-0.7185"," 1.9629"
"71"," 2.0723","-1.1361"," 2.0214"
"72"," 1.6650","-1.4597"," 2.1483"
"73"," 1.7120","-0.9265"," 1.6732"
"74"," 1.5089","-1.1900"," 2.3551"
"75"," 1.7574","-1.0987"," 1.9770"
"76"," 1.4767","-1.4008"," 2.0027"
"77"," 1.6210","-1.4327"," 2.0884"
"78"," 1.2012","-1.2875"," 1.5673"
"79"," 1.9059","-1.3443"," 2.0426"
"80"," 1.4030","-1.2010"," 2.4164"
"81"," 1.8088","-1.0938"," 2.1413"
"82"," 2.0210","-1.2092"," 2.2375"
"83"," 1.7450","-1.1971"," 1.9075"
"84"," 1.4900","-0.9862"," 1.9925"
"85"," 1.8257","-0.7655"," 2.1910"
"86"," 1.6978","-0.8287"," 2.0861"
"87"," 1.8074","-1.0876"," 2.1628"
"88"," 1.5894","-0.8219"," 2.0833"
"89"," 1.1305","-0.8564"," 2.3407"
"90"," 1.1266","-1.1265"," 1.9298"
"91"," 1.6548","-1.3799"," 1.8250"
"92"," 1.6400","-1.3547"," 2.1455"
"93"," 1.8553","-1.2639"," 2.5174"
"94"," 1.7130","-1.0305"," 1.7939"
"95"," 1.2793","-1.1388"," 2.0642"
"96"," 1.4896","-1.3143"," 1.7477"
"97"," 1.8616","-1.5602"," 2.1149"
"98"," 2.1025","-1.5949"," 2.6134"
"99"," 1.2216","-1.2218"," 1.6798"
"100"," 1.1563","-1.6305"," 1.6728"
