"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 1.4684","-2.5765"," 1.8758"
"3"," 1.7630","-2.1510"," 2.4313"
"4"," 1.7251","-2.2029"," 2.1871"
"5"," 1.8988","-2.0428"," 2.7336"
"6"," 1.5451","-1.6211"," 2.2752"
"7"," 1.7131","-1.6372"," 2.0476"
"8"," 1.4580","-1.7333"," 1.9038"
"9"," 1.3054","-1.4112"," 1.4094"
"10"," 1.4529","-1.3341"," 1.8768"
"11"," 1.7670","-1.2241"," 2.3246"
"12"," 1.4967","-1.3007"," 2.1008"
"13"," 1.8341","-0.7656"," 2.0460"
"14"," 1.5256","-0.7093"," 2.0526"
"15"," 1.7123","-1.1927"," 2.1844"
"16"," 1.7226","-1.3083"," 2.6154"
"17"," 1.6029","-1.4816"," 2.2469"
"18"," 1.6027","-1.7595"," 2.2046"
"19"," 1.6220","-1.7834"," 2.0528"
"20"," 1.9775","-1.4845"," 1.9991"
"21"," 1.6563","-1.3733"," 1.9112"
"22"," 1.2319","-1.3693"," 1.8877"
"23"," 1.3432","-1.5953"," 1.7960"
"24"," 1.7263","-1.3827"," 1.8322"
"25"," 1.8991","-1.3367"," 2.2240"
"26"," 1.8589","-0.7812"," 2.4863"
"27"," 1.8331","-1.0527"," 1.8780"
"28"," 1.4691","-1.1188"," 2.1522"
"29"," 1.7684","-1.2785"," 2.0477"
"30"," 1.5815","-1.1280"," 1.7119"
"31"," 1.8214","-1.4437"," 2.2012"
"32"," 1.8368","-1.5243"," 2.1833"
"33"," 1.5715","-0.9423"," 2.0478"
"34"," 1.7569","-0.9937"," 1.9689"
"35"," 1.6823","-0.8681"," 2.3956"
"36"," 1.6324","-0.7715"," 2.0387"
"37"," 1.6274","-0.8396"," 2.6247"
"38"," 2.0159","-0.8225"," 2.1704"
"39"," 1.7156","-1.0729"," 1.9752"
"40"," 1.5439","-0.7353"," 2.0282"
"41"," 1.3839","-0.6322"," 2.2917"
"42"," 1.5525","-1.1315"," 2.2459"
"43"," 1.8365","-0.8457"," 2.2190"
"44"," 1.7143","-0.7700"," 2.4460"
"45"," 1.7604","-0.9703"," 2.0404"
"46"," 1.8989","-0.9514"," 1.8374"
"47"," 1.7473","-0.5871"," 2.2254"
"48"," 1.7589","-0.7980"," 2.3346"
"49"," 1.2575","-0.9123"," 2.0693"
"50"," 1.7176","-1.3354"," 1.7862"
"51"," 1.7466","-1.6644"," 2.1202"
"52"," 1.8167","-1.7292"," 2.0164"
"53"," 1.3476","-1.4113"," 2.2543"
"54"," 1.6678","-1.4594"," 2.3611"
"55"," 1.9905","-1.4709"," 2.0596"
"56"," 1.6537","-1.3356"," 2.3394"
"57"," 1.6014","-0.9959"," 1.9061"
"58"," 1.8024","-0.8750"," 1.8220"
"59"," 1.6158","-0.4182"," 2.0145"
"60"," 1.2723","-0.6485"," 1.9250"
"61"," 1.1710","-0.7112"," 1.8557"
"62"," 1.6021","-1.3956"," 1.9523"
"63"," 1.8650","-1.2905"," 2.2573"
"64"," 1.8967","-1.2779"," 2.1378"
"65"," 1.8782","-1.0512"," 2.4402"
"66"," 1.6324","-0.9819"," 1.9414"
"67"," 1.9021","-0.5567"," 2.2011"
"68"," 1.7397","-0.5032"," 2.5163"
"69"," 1.7868","-1.2460"," 2.0380"
"70"," 1.7281","-0.6246"," 1.9555"
"71"," 1.8932","-1.1187"," 1.8762"
"72"," 2.0611","-0.7771"," 2.6193"
"73"," 1.8781","-0.5333"," 2.1163"
"74"," 1.6905","-0.4575"," 2.1285"
"75"," 1.0835","-0.8772"," 1.7796"
"76"," 1.6984","-0.9755"," 2.1736"
"77"," 1.5812","-0.9663"," 2.3266"
"78"," 1.8084","-1.7049"," 1.9752"
"79"," 2.0455","-1.5364"," 2.1012"
"80"," 2.1757","-1.0575"," 2.4126"
"81"," 2.0294","-0.6355"," 2.1323"
"82"," 1.9368","-0.4557"," 2.2346"
"83"," 2.1252","-0.8272"," 2.1327"
"84"," 1.7321","-0.8031"," 2.2861"
"85"," 1.5061","-1.0818"," 2.1456"
"86"," 1.7032","-0.9145"," 2.1801"
"87"," 1.8506","-1.0937"," 2.4959"
"88"," 1.9799","-0.8632"," 2.1272"
"89"," 1.6618","-0.7751"," 1.8940"
"90"," 1.6942","-0.9757"," 2.1279"
"91"," 1.7302","-1.0119"," 2.2573"
"92"," 1.6878","-1.3441"," 2.5390"
"93"," 1.7912","-1.8134"," 1.9961"
"94"," 1.7361","-1.7608"," 2.3650"
"95"," 1.2317","-1.7162"," 1.9850"
"96"," 1.8833","-1.8771"," 2.4585"
"97"," 1.9743","-1.7513"," 2.3877"
"98"," 1.4552","-0.8886"," 2.1216"
"99"," 1.8770","-1.0290"," 1.9923"
"100"," 1.9253","-1.1698"," 2.3099"
