"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 1.1590","-2.6041"," 2.1669"
"3"," 1.2239","-2.4272"," 2.2641"
"4"," 2.1672","-2.5838"," 2.3569"
"5"," 2.0901","-2.2902"," 2.6036"
"6"," 1.8627","-2.0099"," 2.1327"
"7"," 2.1100","-2.0241"," 1.8371"
"8"," 1.7003","-1.5147"," 1.9871"
"9"," 1.2889","-1.5539"," 2.3490"
"10"," 1.4867","-1.5247"," 2.3638"
"11"," 1.3862","-1.4719"," 1.9297"
"12"," 1.7435","-1.4199"," 2.2702"
"13"," 1.5895","-1.0004"," 2.2095"
"14"," 1.6141","-1.4010"," 2.0695"
"15"," 1.7558","-0.8410"," 2.5330"
"16"," 1.5806","-0.8997"," 1.9494"
"17"," 1.5830","-0.9703"," 2.1036"
"18"," 1.3809","-0.9332"," 1.7907"
"19"," 1.4954","-0.7386"," 2.2498"
"20"," 1.2846","-1.0231"," 1.8686"
"21"," 1.2665","-1.1198"," 1.7720"
"22"," 1.7360","-1.6695"," 2.3104"
"23"," 2.1137","-1.4983"," 2.1626"
"24"," 2.1625","-1.0665"," 2.2443"
"25"," 1.6691","-0.9167"," 2.1564"
"26"," 1.3110","-0.8091"," 1.6831"
"27"," 1.5303","-0.8565"," 2.2997"
"28"," 1.4678","-1.5198"," 1.8607"
"29"," 1.8609","-1.8421"," 2.0381"
"30"," 1.8114","-1.6506"," 2.3346"
"31"," 1.6308","-1.5663"," 2.2950"
"32"," 2.1511","-1.1160"," 2.3428"
"33"," 1.6890","-1.0137"," 1.9164"
"34"," 1.5494","-1.2008"," 2.5429"
"35"," 1.9156","-0.8557"," 2.0734"
"36"," 1.8403","-0.8334"," 2.2137"
"37"," 1.5782","-0.7953"," 1.9161"
"38"," 1.2946","-0.9756"," 1.7199"
"39"," 1.6237","-1.3388"," 2.2531"
"40"," 1.5735","-0.8237"," 2.0793"
"41"," 1.4755","-0.8140"," 2.1619"
"42"," 1.7138","-1.0309"," 2.4327"
"43"," 1.8007","-0.7931"," 2.2194"
"44"," 1.7660","-0.6908"," 2.2552"
"45"," 1.9351","-0.3311"," 1.9372"
"46"," 1.8281","-0.8046"," 1.8018"
"47"," 1.7481","-0.3309"," 2.2403"
"48"," 1.6610","-1.1924"," 1.7963"
"49"," 1.6871","-1.0015"," 2.2637"
"50"," 1.9029","-0.9937"," 1.9834"
"51"," 1.4222","-1.1738"," 2.1142"
"52"," 1.7566","-1.4348"," 1.9575"
"53"," 1.8672","-1.0626"," 2.1508"
"54"," 1.9504","-1.3283"," 2.4218"
"55"," 1.9559","-1.3530"," 2.3893"
"56"," 2.1471","-1.0954"," 2.4580"
"57"," 1.4384","-0.8148"," 1.8269"
"58"," 1.7374","-1.2855"," 2.0891"
"59"," 1.5995","-1.1401"," 2.0000"
"60"," 1.8652","-0.8875"," 2.3728"
"61"," 1.9457","-1.3447"," 2.3580"
"62"," 1.9464","-1.0049"," 2.1694"
"63"," 1.5430","-0.9282"," 2.3144"
"64"," 1.5329","-1.1678"," 2.4372"
"65"," 1.4469","-0.9361"," 1.6454"
"66"," 1.7969","-1.3061"," 1.9762"
"67"," 2.1424","-1.3024"," 2.1963"
"68"," 2.0683","-0.7685"," 2.3968"
"69"," 1.5689","-0.6238"," 2.1851"
"70"," 1.7645","-0.7042"," 2.3080"
"71"," 1.6224","-0.9288"," 2.0996"
"72"," 1.3643","-1.7112"," 2.2193"
"73"," 1.9388","-1.6703"," 2.1292"
"74"," 1.7133","-1.2003"," 2.3607"
"75"," 1.7132","-1.7694"," 2.3146"
"76"," 1.6736","-1.9230"," 2.2537"
"77"," 1.2307","-1.5734"," 2.0385"
"78"," 1.4390","-1.5832"," 2.0553"
"79"," 1.9498","-1.5534"," 2.2251"
"80"," 1.8708","-1.1298"," 1.9714"
"81"," 1.5840","-0.7968"," 2.1657"
"82"," 2.1091","-0.8864"," 2.3967"
"83"," 1.5430","-0.9475"," 2.2372"
"84"," 1.5795","-1.0606"," 2.4153"
"85"," 1.8633","-0.7581"," 2.4915"
"86"," 1.6639","-0.9629"," 2.2971"
"87"," 1.6081","-1.3603"," 2.1171"
"88"," 1.5026","-1.1704"," 2.1290"
"89"," 1.7960","-1.2218"," 1.9577"
"90"," 1.7692","-0.8718"," 2.0001"
"91"," 1.4936","-1.2507"," 2.3584"
"92"," 1.7418","-1.1640"," 2.0175"
"93"," 1.2977","-0.9909"," 1.8708"
"94"," 1.7746","-1.2737"," 1.7057"
"95"," 1.7223","-1.2663"," 2.3779"
"96"," 1.8967","-1.0663"," 2.0205"
"97"," 1.4916","-0.9484"," 1.6465"
"98"," 1.4742","-1.3960"," 2.3255"
"99"," 1.2695","-1.5354"," 1.8689"
"100"," 1.8262","-1.3023"," 2.3851"
