"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 1.2294","-2.4738"," 1.8885"
"3"," 1.3891","-2.0407"," 1.7705"
"4"," 1.9644","-1.8855"," 2.7803"
"5"," 2.1662","-1.6699"," 2.2186"
"6"," 1.7106","-1.4472"," 2.0838"
"7"," 1.6690","-1.2392"," 2.3876"
"8"," 1.4218","-1.1436"," 2.0087"
"9"," 1.2529","-1.0285"," 1.8831"
"10"," 1.7744","-1.4031"," 2.1427"
"11"," 1.2474","-1.4951"," 2.2306"
"12"," 1.5900","-1.3529"," 2.1104"
"13"," 1.5554","-1.2633"," 2.0740"
"14"," 1.4605","-0.9766"," 1.7869"
"15"," 1.4995","-0.7898"," 2.3325"
"16"," 1.7216","-1.0434"," 2.3287"
"17"," 1.9222","-1.1493"," 2.3865"
"18"," 1.8131","-1.0359"," 1.8953"
"19"," 1.7812","-1.1704"," 2.2093"
"20"," 1.3975","-0.8814"," 2.1633"
"21"," 1.8750","-0.8783"," 2.0429"
"22"," 1.6322","-0.7362"," 2.2079"
"23"," 1.4422","-0.9873"," 2.2966"
"24"," 1.5971","-1.4851"," 1.9912"
"25"," 1.6502","-1.4278"," 2.0426"
"26"," 1.2881","-1.1868"," 2.0078"
"27"," 1.4349","-1.3257"," 1.7983"
"28"," 1.3324","-1.2857"," 1.9417"
"29"," 1.1303","-0.9503"," 1.7562"
"30"," 1.3649","-1.3749"," 1.9107"
"31"," 1.8095","-1.2180"," 2.5800"
"32"," 2.0915","-1.3775"," 2.0100"
"33"," 1.7983","-1.0972"," 2.0688"
"34"," 1.4838","-1.2635"," 2.2498"
"35"," 2.0180","-1.4581"," 2.1478"
"36"," 1.8933","-1.1011"," 2.7315"
"37"," 1.8733","-0.8402"," 2.0979"
"38"," 1.8042","-0.8789"," 2.0930"
"39"," 1.7873","-0.7551"," 2.1091"
"40"," 1.5335","-0.7947"," 1.6825"
"41"," 1.7644","-1.1970"," 2.5065"
"42"," 1.6018","-1.2231"," 1.7002"
"43"," 1.7512","-0.9595"," 1.9740"
"44"," 1.7755","-0.7996"," 2.5436"
"45"," 1.6326","-0.7325"," 1.8160"
"46"," 1.7298","-1.4029"," 1.9532"
"47"," 1.2734","-1.7209"," 1.9501"
"48"," 1.8727","-1.6772"," 2.3411"
"49"," 1.5138","-1.3589"," 2.0239"
"50"," 1.6009","-1.4459"," 1.8746"
"51"," 1.5726","-1.2990"," 1.7626"
"52"," 1.4893","-1.6571"," 2.3198"
"53"," 1.7625","-1.3979"," 2.3160"
"54"," 1.8855","-1.6219"," 1.8979"
"55"," 1.7614","-1.3188"," 2.3111"
"56"," 2.0360","-1.2978"," 2.3765"
"57"," 2.0984","-0.8175"," 2.0608"
"58"," 1.9792","-0.8223"," 2.1453"
"59"," 1.7581","-0.5501"," 2.2021"
"60"," 1.6614","-0.9924"," 2.0277"
"61"," 1.6311","-1.1615"," 1.8536"
"62"," 1.5376","-0.9687"," 2.1293"
"63"," 1.9122","-1.1553"," 2.2571"
"64"," 2.4220","-1.0062"," 2.5497"
"65"," 1.8693","-0.6871"," 2.1941"
"66"," 1.5859","-0.7961"," 2.4563"
"67"," 1.6304","-0.9710"," 2.1160"
"68"," 1.7890","-1.2119"," 1.8323"
"69"," 1.9446","-0.9741"," 1.8964"
"70"," 2.0087","-1.0163"," 2.2236"
"71"," 1.7824","-1.0596"," 2.1805"
"72"," 1.7873","-0.8806"," 2.2998"
"73"," 1.5208","-0.9666"," 1.9454"
"74"," 1.3611","-0.4920"," 2.1646"
"75"," 1.3941","-0.9717"," 1.8729"
"76"," 1.6457","-1.2018"," 2.0743"
"77"," 1.4336","-0.8358"," 1.9071"
"78"," 1.4850","-1.1128"," 2.3852"
"79"," 1.4871","-1.2873"," 2.0235"
"80"," 1.3356","-1.6154"," 1.9786"
"81"," 1.8972","-1.4343"," 2.3440"
"82"," 2.0524","-1.3244"," 2.2437"
"83"," 2.1799","-1.3689"," 2.3984"
"84"," 2.3701","-1.1556"," 2.5261"
"85"," 1.5475","-0.8774"," 2.3348"
"86"," 1.8751","-0.8578"," 2.3993"
"87"," 1.9234","-0.6045"," 2.2754"
"88"," 2.0845","-0.8296"," 2.3924"
"89"," 1.3629","-1.1475"," 1.9663"
"90"," 2.0134","-1.1606"," 2.2145"
"91"," 1.9964","-0.9464"," 2.2544"
"92"," 1.7091","-0.4913"," 2.1732"
"93"," 1.3887","-0.8209"," 2.0352"
"94"," 1.3138","-1.0540"," 2.1950"
"95"," 1.4760","-1.4270"," 1.9205"
"96"," 1.9611","-1.5793"," 2.0917"
"97"," 1.8526","-1.2041"," 2.4708"
"98"," 1.3236","-1.1490"," 1.8234"
"99"," 1.7850","-1.3631"," 1.9006"
"100"," 1.8963","-1.1749"," 1.6583"
