"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 0.9917","-2.2492"," 1.7723"
"3"," 1.8872","-1.8644"," 2.1323"
"4"," 1.7921","-1.4672"," 2.0078"
"5"," 1.8216","-1.4665"," 2.3836"
"6"," 1.9495","-1.2595"," 1.8486"
"7"," 1.9923","-1.0435"," 2.1075"
"8"," 1.3501","-1.0085"," 2.0096"
"9"," 1.8683","-1.6329"," 1.9144"
"10"," 1.4153","-1.6512"," 1.9416"
"11"," 1.2865","-1.4970"," 2.2621"
"12"," 1.5847","-1.3972"," 2.1070"
"13"," 1.6748","-1.4343"," 2.4189"
"14"," 1.9435","-1.1821"," 2.2724"
"15"," 1.6629","-1.1687"," 1.7451"
"16"," 1.4056","-0.9073"," 1.9212"
"17"," 1.6222","-1.2917"," 2.3194"
"18"," 1.8304","-1.1181"," 2.2968"
"19"," 1.8915","-1.3131"," 2.0528"
"20"," 1.8741","-1.2611"," 2.2658"
"21"," 1.6887","-1.0050"," 2.0756"
"22"," 1.8144","-0.7693"," 2.0468"
"23"," 1.4846","-0.5885"," 1.8503"
"24"," 1.3518","-0.6525"," 1.9640"
"25"," 1.6233","-1.2380"," 1.8679"
"26"," 1.6536","-1.3935"," 1.7786"
"27"," 1.3529","-1.3050"," 2.4455"
"28"," 1.6125","-1.1889"," 2.2996"
"29"," 1.7575","-1.2350"," 2.4187"
"30"," 1.6245","-0.9140"," 2.4407"
"31"," 1.6995","-0.5077"," 2.1374"
"32"," 1.7744","-0.3747"," 2.0336"
"33"," 1.5888","-0.6634"," 1.9943"
"34"," 1.6178","-0.6173"," 1.7682"
"35"," 1.7114","-0.6434"," 2.3237"
"36"," 1.3503","-0.8408"," 2.2273"
"37"," 1.4185","-1.2344"," 2.0674"
"38"," 1.7981","-1.3121"," 2.4214"
"39"," 1.5016","-0.9525"," 2.0778"
"40"," 1.6280","-0.9261"," 1.9178"
"41"," 1.6452","-1.2338"," 2.2491"
"42"," 1.8392","-1.0252"," 1.8303"
"43"," 1.4015","-0.9134"," 2.0685"
"44"," 1.4011","-0.8106"," 2.1640"
"45"," 1.5387","-1.2231"," 2.2049"
"46"," 1.8698","-1.2513"," 2.0157"
"47"," 1.8955","-1.1799"," 2.2811"
"48"," 2.0440","-0.9233"," 2.1979"
"49"," 2.0695","-0.9741"," 1.9359"
"50"," 1.8497","-0.9966"," 2.0472"
"51"," 1.4783","-0.7980"," 1.8136"
"52"," 1.6684","-1.0580"," 2.0631"
"53"," 1.8881","-1.5376"," 2.5951"
"54"," 1.2914","-1.0635"," 1.6418"
"55"," 1.6751","-1.1039"," 1.9055"
"56"," 1.8815","-1.0040"," 2.0239"
"57"," 1.7711","-0.8446"," 1.9414"
"58"," 1.8758","-0.6821"," 2.1978"
"59"," 1.4840","-0.9781"," 1.9380"
"60"," 1.7549","-1.1146"," 2.1741"
"61"," 1.7563","-0.8088"," 1.8313"
"62"," 1.6837","-0.6570"," 2.1432"
"63"," 1.4704","-0.8270"," 2.2583"
"64"," 1.5703","-1.3557"," 2.2818"
"65"," 2.0268","-1.3385"," 2.4245"
"66"," 1.9154","-1.2408"," 1.9571"
"67"," 2.0690","-1.4568"," 2.1577"
"68"," 1.6398","-1.0336"," 2.1831"
"69"," 1.6879","-1.0758"," 1.7857"
"70"," 1.6592","-0.7023"," 2.1781"
"71"," 1.2395","-1.1398"," 1.9169"
"72"," 1.2032","-1.3202"," 1.8929"
"73"," 1.1503","-1.0892"," 1.6855"
"74"," 1.8709","-1.2771"," 1.8446"
"75"," 1.7446","-0.8721"," 2.0805"
"76"," 1.4437","-0.4220"," 2.3353"
"77"," 1.6028","-0.9250"," 2.1274"
"78"," 1.2934","-1.0771"," 2.0821"
"79"," 1.6934","-1.5838"," 2.2134"
"80"," 1.8660","-1.4857"," 2.6198"
"81"," 1.9021","-1.3014"," 2.4072"
"82"," 1.4390","-1.2778"," 1.8340"
"83"," 1.6098","-1.2458"," 2.3010"
"84"," 1.9118","-1.3325"," 2.3781"
"85"," 1.5072","-1.2668"," 2.3762"
"86"," 1.7430","-0.8840"," 2.1232"
"87"," 1.8544","-0.7668"," 2.1197"
"88"," 1.4719","-0.8123"," 2.1202"
"89"," 1.8452","-1.1053"," 2.2239"
"90"," 1.8218","-1.2100"," 2.2041"
"91"," 1.8102","-1.4032"," 2.4593"
"92"," 1.9520","-1.3010"," 1.9970"
"93"," 1.6407","-0.9790"," 1.8247"
"94"," 1.5326","-1.0837"," 2.1385"
"95"," 1.5566","-1.5822"," 2.1719"
"96"," 1.6872","-1.6243"," 2.0598"
"97"," 1.7933","-0.9710"," 1.9707"
"98"," 1.8098","-0.8610"," 2.3658"
"99"," 1.8540","-0.8825"," 2.0866"
"100"," 2.1407","-0.8312"," 2.4067"
