"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 1.2228","-2.4256"," 1.9980"
"3"," 2.0217","-2.1841"," 2.2179"
"4"," 1.7976","-1.4968"," 1.9988"
"5"," 1.5470","-1.0337"," 2.1546"
"6"," 1.3180","-0.6062"," 1.8968"
"7"," 1.6090","-0.7881"," 2.0741"
"8"," 1.6721","-1.1055"," 2.2799"
"9"," 1.5806","-0.9236"," 2.0612"
"10"," 2.0036","-1.1954"," 2.3026"
"11"," 1.7919","-0.8549"," 2.2849"
"12"," 1.6865","-1.0372"," 2.0696"
"13"," 1.3560","-0.7105"," 1.8762"
"14"," 1.3485","-1.0080"," 1.7739"
"15"," 1.8313","-1.3656"," 2.2967"
"16"," 1.6237","-1.2283"," 1.7825"
"17"," 1.4264","-1.1122"," 2.0310"
"18"," 1.6882","-1.0364"," 2.2620"
"19"," 1.6284","-1.4392"," 2.0439"
"20"," 1.5155","-0.9521"," 1.6955"
"21"," 1.3775","-1.2774"," 2.0847"
"22"," 1.4960","-1.7237"," 1.6369"
"23"," 1.5484","-1.7351"," 2.2531"
"24"," 2.0229","-1.5030"," 2.0953"
"25"," 1.8769","-1.2419"," 1.8175"
"26"," 1.9591","-1.2572"," 2.2562"
"27"," 1.9815","-0.6650"," 2.2640"
"28"," 1.8369","-0.8439"," 2.1836"
"29"," 1.8722","-1.0083"," 2.3242"
"30"," 1.8342","-1.0152"," 2.0081"
"31"," 1.3829","-0.9832"," 1.9909"
"32"," 1.5318","-1.4018"," 1.9313"
"33"," 1.8292","-1.1073"," 1.9003"
"34"," 1.3475","-1.1912"," 2.0433"
"35"," 1.5619","-1.0850"," 2.1626"
"36"," 1.2971","-0.7605"," 2.1954"
"37"," 1.4775","-0.6750"," 2.1377"
"38"," 1.5506","-0.8858"," 1.9273"
"39"," 1.5287","-1.1783"," 2.0211"
"40"," 1.0475","-0.8010"," 1.8434"
"41"," 1.2454","-0.8466"," 1.7805"
"42"," 1.4138","-1.2886"," 1.9326"
"43"," 1.5900","-1.4249"," 2.0520"
"44"," 1.9477","-1.5006"," 2.4858"
"45"," 1.4931","-1.1501"," 1.9982"
"46"," 1.7460","-0.8854"," 2.2395"
"47"," 1.7911","-0.6626"," 2.1174"
"48"," 1.7987","-0.5962"," 2.3317"
"49"," 1.4135","-1.1122"," 2.2958"
"50"," 1.4744","-1.2654"," 2.0159"
"51"," 2.3073","-0.8886"," 2.1767"
"52"," 1.9710","-0.5700"," 2.0112"
"53"," 1.8764","-0.5662"," 2.2811"
"54"," 1.6335","-1.0852"," 2.2181"
"55"," 1.2465","-0.9223"," 1.6936"
"56"," 1.6426","-0.7573"," 1.7088"
"57"," 1.9798","-0.8929"," 2.3942"
"58"," 1.8894","-0.9619"," 2.3865"
"59"," 1.6950","-1.1215"," 2.2832"
"60"," 1.4877","-0.7231"," 1.8160"
"61"," 1.6719","-1.0604"," 1.8930"
"62"," 1.4833","-0.6968"," 1.7225"
"63"," 1.7409","-0.9910"," 2.1551"
"64"," 1.7105","-0.6952"," 1.6344"
"65"," 1.5309","-0.8123"," 2.0585"
"66"," 1.3370","-1.2302"," 1.7869"
"67"," 1.5670","-1.5090"," 1.6326"
"68"," 1.6554","-1.2195"," 2.2939"
"69"," 1.5866","-0.7614"," 1.8232"
"70"," 1.7235","-0.8713"," 2.2970"
"71"," 1.6168","-0.9532"," 2.5234"
"72"," 1.5677","-1.1246"," 2.1252"
"73"," 1.4524","-1.4492"," 2.1187"
"74"," 1.8838","-1.8619"," 2.5942"
"75"," 1.9439","-1.4525"," 1.9818"
"76"," 2.0816","-1.2322"," 1.9836"
"77"," 1.9078","-1.2910"," 2.4211"
"78"," 1.9247","-0.8943"," 1.9048"
"79"," 1.9998","-1.0300"," 1.7722"
"80"," 2.2170","-0.8636"," 1.9494"
"81"," 2.2453","-0.7846"," 2.3272"
"82"," 1.7625","-0.5901"," 2.5029"
"83"," 1.9064","-0.5025"," 2.2540"
"84"," 1.5938","-0.6360"," 1.7885"
"85"," 1.4753","-1.1697"," 2.1215"
"86"," 2.0101","-1.1336"," 1.8925"
"87"," 1.9085","-1.7252"," 2.0145"
"88"," 1.6365","-1.2740"," 2.0166"
"89"," 1.9515","-1.5068"," 1.9885"
"90"," 1.6357","-1.2989"," 1.8379"
"91"," 1.6655","-1.2394"," 2.2074"
"92"," 1.7517","-1.2771"," 2.6200"
"93"," 1.6527","-0.9165"," 2.2639"
"94"," 1.4216","-0.7719"," 1.7578"
"95"," 1.4012","-0.8074"," 2.0300"
"96"," 1.7494","-0.5226"," 2.1797"
"97"," 1.5032","-0.2990"," 2.0863"
"98"," 1.6595","-0.6220"," 2.1360"
"99"," 1.6390","-0.6170"," 2.2926"
"100"," 1.7196","-0.8051"," 2.0652"
