"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 1.0238","-2.8729"," 2.3131"
"3"," 1.4909","-2.7205"," 2.2432"
"4"," 1.7672","-2.8124"," 2.0702"
"5"," 1.9917","-2.2859"," 2.1466"
"6"," 1.8767","-2.3452"," 2.2106"
"7"," 1.7041","-1.9753"," 2.0966"
"8"," 1.9499","-1.6121"," 2.1470"
"9"," 2.2021","-1.1959"," 2.0607"
"10"," 2.1277","-0.9389"," 2.4106"
"11"," 1.7436","-1.1225"," 1.9824"
"12"," 1.3750","-1.2108"," 2.0545"
"13"," 1.5524","-1.2444"," 2.1305"
"14"," 1.7723","-1.0985"," 1.9998"
"15"," 1.8198","-0.9495"," 1.8545"
"16"," 1.3072","-0.9505"," 2.0202"
"17"," 1.3178","-0.9685"," 1.6336"
"18"," 1.3628","-1.2003"," 2.2433"
"19"," 2.3348","-1.4155"," 2.4732"
"20"," 1.9386","-1.2374"," 2.0547"
"21"," 1.3912","-0.8299"," 1.9500"
"22"," 1.5191","-0.9150"," 1.8999"
"23"," 1.8155","-1.0555"," 2.3978"
"24"," 1.6407","-1.0827"," 1.9274"
"25"," 1.3707","-1.1196"," 2.3000"
"26"," 1.6914","-0.8642"," 2.2679"
"27"," 1.5424","-0.8043"," 2.0724"
"28"," 1.7686","-1.1040"," 2.3326"
"29"," 1.3622","-1.5878"," 1.5994"
"30"," 1.7345","-1.5494"," 2.2195"
"31"," 1.7217","-1.5549"," 2.1218"
"32"," 1.7520","-1.7919"," 2.3277"
"33"," 1.4143","-1.8547"," 1.8997"
"34"," 1.7005","-1.5301"," 2.0241"
"35"," 1.3743","-1.0373"," 2.1247"
"36"," 1.3076","-1.2020"," 1.7111"
"37"," 1.5012","-1.4956"," 2.1251"
"38"," 1.6351","-1.6023"," 2.2527"
"39"," 1.6113","-1.6676"," 2.2576"
"40"," 2.0457","-1.3646"," 2.6633"
"41"," 1.3082","-1.3970"," 1.9675"
"42"," 1.2566","-1.1986"," 2.0786"
"43"," 1.5015","-1.3001"," 1.9863"
"44"," 1.8188","-1.6262"," 2.2682"
"45"," 1.6362","-1.1877"," 2.2367"
"46"," 1.6546","-0.9367"," 2.0197"
"47"," 1.7596","-1.1977"," 1.9912"
"48"," 1.8701","-1.1388"," 2.5208"
"49"," 1.7518","-0.5840"," 2.3835"
"50"," 1.2871","-0.3353"," 2.2095"
"51"," 1.6049","-0.5503"," 2.3588"
"52"," 1.5412","-0.9127"," 1.8439"
"53"," 1.5566","-0.7623"," 2.1804"
"54"," 1.6973","-1.0712"," 1.9619"
"55"," 1.6384","-0.8860"," 2.0891"
"56"," 1.7859","-0.9562"," 1.8982"
"57"," 1.9730","-0.6559"," 2.1041"
"58"," 1.7296","-0.6897"," 1.8328"
"59"," 1.5636","-0.5129"," 1.8755"
"60"," 1.3060","-0.6953"," 1.7325"
"61"," 1.6403","-1.1183"," 2.2368"
"62"," 2.0377","-0.8332"," 1.7328"
"63"," 1.6394","-0.9423"," 1.8521"
"64"," 1.5179","-1.3173"," 1.7195"
"65"," 1.9172","-1.2544"," 2.0765"
"66"," 2.1465","-1.0658"," 2.5443"
"67"," 1.6258","-0.6828"," 2.2066"
"68"," 1.2507","-0.5377"," 1.9397"
"69"," 1.8953","-1.3668"," 1.7770"
"70"," 1.8308","-1.2075"," 2.3196"
"71"," 1.9041","-0.9531"," 1.7918"
"72"," 1.8713","-0.7525"," 2.5282"
"73"," 1.9663","-0.5785"," 2.2325"
"74"," 2.1224","-0.6384"," 2.1779"
"75"," 1.1185","-0.6225"," 1.9653"
"76"," 1.5637","-1.2801"," 1.8296"
"77"," 1.4889","-1.5873"," 2.2305"
"78"," 1.7571","-1.7473"," 2.1548"
"79"," 1.7951","-1.3220"," 2.0394"
"80"," 1.7943","-1.0655"," 1.8770"
"81"," 1.9435","-0.4993"," 1.8307"
"82"," 1.9547","-0.4627"," 2.1869"
"83"," 1.4413","-0.3346"," 2.2998"
"84"," 1.6779","-1.0231"," 2.0453"
"85"," 1.5259","-0.9681"," 2.2479"
"86"," 1.8879","-0.7654"," 2.1199"
"87"," 1.3442","-0.8345"," 2.0679"
"88"," 1.3619","-1.1666"," 2.0875"
"89"," 1.9084","-1.3599"," 2.1252"
"90"," 1.7275","-1.3950"," 2.0337"
"91"," 2.1813","-1.1674"," 2.3462"
"92"," 1.7733","-1.2526"," 1.9400"
"93"," 1.8386","-1.0672"," 2.4619"
"94"," 1.5926","-0.9532"," 2.1726"
"95"," 1.5776","-0.7481"," 2.6123"
"96"," 1.7335","-0.6074"," 2.2034"
"97"," 1.9146","-0.8947"," 2.4268"
"98"," 1.3406","-1.1450"," 2.1614"
"99"," 1.5437","-1.1519"," 2.0294"
"100"," 1.5816","-1.2901"," 1.7246"
