"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 0.9076","-2.5843"," 1.5850"
"3"," 1.4440","-1.9142"," 1.9571"
"4"," 1.4797","-1.5676"," 1.9428"
"5"," 1.5839","-1.4125"," 1.9480"
"6"," 1.8952","-1.0581"," 1.9528"
"7"," 1.6520","-0.4293"," 2.0504"
"8"," 1.3581","-0.2967"," 1.6550"
"9"," 1.1406","-0.7485"," 1.8373"
"10"," 1.3231","-1.3292"," 1.9810"
"11"," 1.6638","-1.2346"," 1.8064"
"12"," 1.6718","-1.5898"," 2.1910"
"13"," 1.8325","-1.4971"," 2.5333"
"14"," 1.6253","-1.6215"," 2.1579"
"15"," 1.3876","-1.4877"," 2.1136"
"16"," 1.8420","-1.5785"," 1.8601"
"17"," 2.0193","-1.0390"," 2.1916"
"18"," 1.6548","-0.9298"," 1.7021"
"19"," 1.6935","-0.7550"," 2.1316"
"20"," 2.0123","-0.6745"," 2.4371"
"21"," 1.7636","-0.8396"," 1.9557"
"22"," 1.6410","-0.8378"," 2.3330"
"23"," 1.4704","-0.6811"," 1.9959"
"24"," 1.5365","-1.1148"," 2.0777"
"25"," 1.7474","-0.9748"," 2.0157"
"26"," 1.9045","-1.0617"," 2.4268"
"27"," 1.7866","-0.7408"," 2.0859"
"28"," 1.9199","-1.4692"," 2.4643"
"29"," 1.8349","-1.2153"," 2.4621"
"30"," 1.7013","-1.0025"," 1.8023"
"31"," 1.8064","-1.3618"," 2.2584"
"32"," 1.7963","-0.9463"," 2.0084"
"33"," 1.5083","-0.8407"," 1.8380"
"34"," 1.7950","-1.2184"," 2.3759"
"35"," 1.7692","-0.7789"," 1.8299"
"36"," 1.5009","-0.8260"," 2.1367"
"37"," 1.5515","-1.3708"," 2.2580"
"38"," 1.2895","-1.3655"," 2.3965"
"39"," 1.2161","-1.2513"," 1.7913"
"40"," 1.1544","-1.3172"," 1.6426"
"41"," 1.5415","-1.6369"," 1.7671"
"42"," 1.9164","-1.3109"," 2.1179"
"43"," 1.7465","-1.4883"," 2.3894"
"44"," 1.9133","-1.2528"," 2.1853"
"45"," 2.0378","-0.8301"," 2.1440"
"46"," 1.9536","-0.7244"," 2.4438"
"47"," 2.0732","-1.1548"," 2.4003"
"48"," 1.5288","-0.8352"," 2.0812"
"49"," 1.7542","-1.5461"," 2.0439"
"50"," 1.9078","-1.5519"," 2.0031"
"51"," 1.9886","-1.5696"," 2.2212"
"52"," 1.6353","-1.3712"," 1.5483"
"53"," 2.0031","-1.2830"," 1.9962"
"54"," 2.0417","-1.0363"," 2.3289"
"55"," 1.6347","-0.7325"," 1.9662"
"56"," 1.9559","-0.9230"," 2.1728"
"57"," 2.2470","-0.6556"," 2.0626"
"58"," 1.7654","-0.4815"," 2.3911"
"59"," 1.7728","-0.6232"," 2.1571"
"60"," 1.9399","-0.7710"," 2.3140"
"61"," 1.5625","-0.7165"," 1.7597"
"62"," 1.7104","-1.0526"," 1.6905"
"63"," 1.5753","-0.7748"," 2.2256"
"64"," 1.6499","-0.6946"," 2.1256"
"65"," 1.4347","-0.9691"," 1.7323"
"66"," 1.1991","-1.2498"," 2.2922"
"67"," 1.5736","-1.3182"," 2.1602"
"68"," 1.4598","-0.9982"," 1.9944"
"69"," 1.6116","-1.5944"," 2.0392"
"70"," 1.7118","-1.4612"," 2.0299"
"71"," 1.8719","-1.4858"," 2.2921"
"72"," 1.8466","-0.9435"," 1.9411"
"73"," 1.6042","-0.9093"," 1.8975"
"74"," 1.6043","-1.1146"," 2.1787"
"75"," 1.9462","-1.1313"," 1.9077"
"76"," 1.8707","-1.5899"," 1.8867"
"77"," 1.8112","-1.8973"," 2.2452"
"78"," 1.6240","-1.3157"," 2.3630"
"79"," 1.6184","-1.2629"," 2.0613"
"80"," 1.8069","-1.3137"," 1.6689"
"81"," 2.0534","-1.1200"," 2.3175"
"82"," 2.1809","-1.0557"," 1.9539"
"83"," 1.9800","-0.9847"," 2.0289"
"84"," 1.2988","-0.9055"," 2.4111"
"85"," 1.7956","-1.0636"," 2.2376"
"86"," 1.8700","-1.0955"," 2.2539"
"87"," 1.5986","-1.0138"," 2.1687"
"88"," 1.7961","-1.1522"," 2.0290"
"89"," 1.8368","-1.4659"," 2.1063"
"90"," 1.7138","-1.3590"," 2.2821"
"91"," 1.6507","-1.1869"," 2.2932"
"92"," 1.3505","-0.5863"," 2.0922"
"93"," 1.5559","-0.9785"," 1.7749"
"94"," 1.7809","-0.6026"," 2.0730"
"95"," 1.8782","-0.8803"," 2.4920"
"96"," 1.5705","-0.7688"," 2.1367"
"97"," 1.5134","-1.1665"," 2.2861"
"98"," 1.8326","-1.1874"," 1.8432"
"99"," 1.1781","-1.1574"," 1.8177"
"100"," 1.7084","-1.6831"," 1.9495"
