"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 1.7116","-2.4920"," 2.1488"
"3"," 1.9944","-2.0539"," 2.2602"
"4"," 1.9197","-1.6387"," 2.0970"
"5"," 1.7976","-1.3969"," 2.0448"
"6"," 1.9901","-1.1295"," 2.3809"
"7"," 1.2713","-1.5198"," 1.8567"
"8"," 1.9700","-1.5870"," 2.2844"
"9"," 2.0348","-1.2321"," 1.9585"
"10"," 1.7450","-1.1509"," 1.5456"
"11"," 1.8945","-1.0811"," 2.1325"
"12"," 1.5885","-0.7856"," 1.9505"
"13"," 1.4662","-1.0391"," 2.4446"
"14"," 1.5626","-1.0825"," 2.2580"
"15"," 1.7553","-1.2375"," 1.9709"
"16"," 1.8049","-0.8023"," 2.1197"
"17"," 1.5960","-0.4729"," 2.3670"
"18"," 0.9780","-0.7188"," 1.5646"
"19"," 1.5179","-1.2702"," 2.5725"
"20"," 1.5388","-1.5966"," 1.7835"
"21"," 1.6347","-1.2569"," 2.4285"
"22"," 1.4214","-1.0987"," 2.0087"
"23"," 1.4652","-1.2185"," 2.3678"
"24"," 1.7252","-1.8018"," 2.1437"
"25"," 1.7187","-1.5799"," 2.2031"
"26"," 1.8242","-1.2757"," 2.6998"
"27"," 1.7587","-0.5508"," 2.3302"
"28"," 1.4491","-0.7297"," 2.3927"
"29"," 1.9236","-1.1873"," 1.9290"
"30"," 1.9838","-1.2114"," 2.0612"
"31"," 1.6321","-0.9531"," 2.2556"
"32"," 1.4697","-1.0474"," 1.6940"
"33"," 1.4178","-1.1474"," 2.2084"
"34"," 1.7406","-0.9069"," 1.9002"
"35"," 1.8887","-0.9377"," 2.5514"
"36"," 2.2900","-0.9123"," 2.4941"
"37"," 2.1412","-0.4898"," 2.1940"
"38"," 1.8349","-0.8385"," 2.0657"
"39"," 1.7421","-0.7994"," 2.3915"
"40"," 1.5031","-0.7190"," 2.2845"
"41"," 1.6010","-0.9446"," 2.2373"
"42"," 1.3451","-0.7818"," 1.6669"
"43"," 1.1971","-1.2087"," 1.8773"
"44"," 1.5599","-1.2517"," 2.1156"
"45"," 1.7557","-0.9156"," 2.1994"
"46"," 1.7908","-0.8132"," 2.0667"
"47"," 1.3858","-1.1850"," 1.9663"
"48"," 1.8509","-1.1735"," 1.7644"
"49"," 1.6011","-1.1200"," 2.3721"
"50"," 1.6731","-1.6298"," 1.5949"
"51"," 1.7050","-1.8794"," 2.3394"
"52"," 1.4285","-1.2922"," 1.7747"
"53"," 1.7575","-1.4733"," 1.9891"
"54"," 2.0349","-1.2437"," 1.6276"
"55"," 1.6813","-1.3183"," 2.1005"
"56"," 2.1748","-1.0971"," 2.5453"
"57"," 2.2387","-0.9947"," 1.9097"
"58"," 2.0376","-0.6634"," 2.2933"
"59"," 1.5197","-1.0384"," 2.0613"
"60"," 1.7523","-0.8029"," 2.1889"
"61"," 1.5484","-0.7470"," 1.9544"
"62"," 1.4938","-1.0418"," 1.9807"
"63"," 1.7727","-1.2316"," 1.6811"
"64"," 1.5553","-0.8803"," 2.1890"
"65"," 1.5113","-0.7855"," 2.1788"
"66"," 1.7150","-1.0407"," 2.1527"
"67"," 1.8181","-1.2312"," 1.8780"
"68"," 1.9246","-1.0874"," 2.2710"
"69"," 1.7332","-0.7594"," 2.3694"
"70"," 1.3983","-1.0305"," 1.9747"
"71"," 1.8033","-1.0053"," 2.0285"
"72"," 2.1545","-0.9201"," 2.5528"
"73"," 2.0892","-0.7228"," 2.2832"
"74"," 1.3947","-0.8722"," 2.3323"
"75"," 1.5939","-1.0746"," 2.0214"
"76"," 1.7908","-1.0921"," 1.9522"
"77"," 1.7098","-1.0506"," 2.0885"
"78"," 1.6568","-0.8514"," 2.0864"
"79"," 1.5023","-1.2974"," 1.9693"
"80"," 1.7282","-1.6183"," 2.2960"
"81"," 2.1394","-1.8243"," 2.1628"
"82"," 2.0002","-1.5682"," 2.4524"
"83"," 1.8398","-1.5104"," 2.5095"
"84"," 1.9620","-1.3522"," 2.3788"
"85"," 1.5442","-0.9140"," 2.2114"
"86"," 1.8582","-0.8551"," 1.6595"
"87"," 1.7426","-0.5675"," 2.2850"
"88"," 1.6955","-0.6615"," 2.3763"
"89"," 1.3786","-0.7302"," 1.5806"
"90"," 2.0047","-1.2885"," 1.8704"
"91"," 1.8760","-1.0907"," 1.9149"
"92"," 1.5665","-0.8174"," 1.8178"
"93"," 1.9882","-1.2394"," 2.1033"
"94"," 1.4801","-1.4055"," 1.9866"
"95"," 1.6090","-1.5344"," 2.0346"
"96"," 1.7686","-1.5419"," 2.1301"
"97"," 1.9057","-1.3350"," 2.4027"
"98"," 1.7628","-1.0912"," 2.3903"
"99"," 1.8621","-1.0491"," 2.2033"
"100"," 1.5405","-0.9559"," 1.7495"
