"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 1.2919","-2.2382"," 2.1486"
"3"," 2.0420","-2.2441"," 2.2931"
"4"," 1.7801","-1.8484"," 2.1839"
"5"," 1.6768","-1.2408"," 2.0861"
"6"," 1.7592","-1.4993"," 2.6035"
"7"," 1.9435","-0.8448"," 2.1978"
"8"," 1.6791","-0.8652"," 2.0470"
"9"," 1.4894","-1.1229"," 1.9604"
"10"," 1.9124","-1.2581"," 1.9474"
"11"," 1.6237","-1.2904"," 1.9203"
"12"," 1.6429","-1.3434"," 2.3467"
"13"," 1.4567","-1.1720"," 2.1752"
"14"," 1.9192","-1.0850"," 2.1310"
"15"," 1.8463","-0.9453"," 2.3469"
"16"," 1.4198","-0.8049"," 2.0352"
"17"," 1.2891","-0.4649"," 2.3166"
"18"," 1.4776","-0.6225"," 2.0666"
"19"," 1.4640","-0.5439"," 1.5765"
"20"," 1.5434","-0.9971"," 2.2733"
"21"," 1.5002","-0.9949"," 1.6565"
"22"," 1.5907","-0.7082"," 2.0487"
"23"," 1.4511","-0.8520"," 1.8699"
"24"," 1.2144","-1.0738"," 2.1412"
"25"," 1.6545","-1.3048"," 2.1879"
"26"," 1.7043","-1.1096"," 2.0192"
"27"," 1.8522","-1.1409"," 2.3076"
"28"," 1.5696","-0.9515"," 2.0173"
"29"," 1.4897","-0.9626"," 1.9372"
"30"," 1.3440","-1.3947"," 1.9867"
"31"," 1.5403","-1.3417"," 2.0964"
"32"," 1.0141","-1.1515"," 1.5524"
"33"," 1.5975","-1.6011"," 2.2861"
"34"," 1.7595","-1.3894"," 2.3913"
"35"," 2.1416","-1.1825"," 2.6096"
"36"," 1.9474","-0.8679"," 2.5210"
"37"," 1.5105","-0.8585"," 1.8181"
"38"," 1.6581","-0.9566"," 1.7550"
"39"," 1.5207","-0.8862"," 1.9771"
"40"," 1.6362","-0.8845"," 1.9506"
"41"," 1.9251","-0.6848"," 2.3303"
"42"," 1.4543","-1.0083"," 1.9673"
"43"," 1.7678","-0.6920"," 2.5533"
"44"," 1.8595","-0.8696"," 2.2977"
"45"," 1.5772","-0.9719"," 2.1705"
"46"," 1.9434","-0.8361"," 1.9268"
"47"," 1.8851","-0.9909"," 2.0411"
"48"," 1.8831","-0.9801"," 2.4503"
"49"," 2.0557","-0.7020"," 2.2383"
"50"," 1.7396","-0.6843"," 2.5803"
"51"," 1.3946","-0.6769"," 1.8123"
"52"," 1.4849","-0.7384"," 2.0710"
"53"," 1.5726","-0.6419"," 2.2822"
"54"," 1.4109","-0.5606"," 2.0267"
"55"," 1.3180","-0.6147"," 1.6638"
"56"," 1.3476","-0.8527"," 1.9535"
"57"," 1.3620","-1.2086"," 1.9473"
"58"," 1.2459","-1.2269"," 2.2260"
"59"," 1.9464","-1.0867"," 2.3298"
"60"," 1.8972","-1.0507"," 2.3720"
"61"," 1.6453","-0.9398"," 1.6458"
"62"," 1.5683","-0.9894"," 2.0914"
"63"," 1.5708","-0.8749"," 1.6975"
"64"," 1.9027","-1.1689"," 1.9993"
"65"," 1.7527","-1.0749"," 2.2905"
"66"," 1.2162","-0.6795"," 1.7819"
"67"," 1.1342","-0.6065"," 1.9336"
"68"," 1.3897","-1.3197"," 1.8002"
"69"," 2.0947","-1.2760"," 2.1670"
"70"," 1.9561","-1.5685"," 2.1501"
"71"," 1.7604","-1.3363"," 1.8173"
"72"," 2.2857","-0.7822"," 2.1660"
"73"," 1.8060","-0.6741"," 2.1043"
"74"," 1.7664","-0.7374"," 1.8890"
"75"," 2.3008","-1.2130"," 2.2429"
"76"," 1.5971","-1.1089"," 2.1908"
"77"," 1.9846","-1.3495"," 1.5515"
"78"," 1.9381","-1.0787"," 2.1369"
"79"," 1.6584","-1.2228"," 2.2048"
"80"," 1.5638","-1.2541"," 2.1302"
"81"," 1.5132","-1.6254"," 2.3412"
"82"," 1.8253","-1.5907"," 2.1549"
"83"," 1.9687","-1.5767"," 2.3031"
"84"," 1.5016","-1.2514"," 1.9942"
"85"," 1.4002","-1.1891"," 2.1380"
"86"," 1.7079","-1.4384"," 2.4258"
"87"," 1.6129","-1.6041"," 2.1809"
"88"," 1.3244","-1.6934"," 1.8670"
"89"," 1.5848","-1.7788"," 2.3914"
"90"," 1.7353","-1.7419"," 1.8425"
"91"," 1.8348","-1.9729"," 2.3510"
"92"," 1.7069","-1.4498"," 1.7515"
"93"," 1.5133","-1.1954"," 2.0073"
"94"," 1.7691","-1.1399"," 2.2667"
"95"," 1.6349","-0.7159"," 2.3141"
"96"," 1.7711","-0.9975"," 2.4907"
"97"," 1.2866","-0.8689"," 1.7522"
"98"," 1.4071","-1.5102"," 2.0555"
"99"," 1.8688","-1.5075"," 2.0913"
"100"," 1.8498","-1.1781"," 2.3117"
