"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 1.1362","-2.5402"," 1.5944"
"3"," 1.5765","-2.3895"," 2.2301"
"4"," 1.7913","-1.7754"," 2.0750"
"5"," 1.7060","-1.6914"," 2.3641"
"6"," 1.4011","-1.3375"," 2.2525"
"7"," 1.5655","-1.2422"," 2.2293"
"8"," 1.7242","-1.0349"," 2.3595"
"9"," 1.6356","-0.3339"," 1.9823"
"10"," 1.6622","-0.4645"," 2.1374"
"11"," 1.5089","-0.4303"," 1.9536"
"12"," 1.3345","-0.8542"," 1.5057"
"13"," 1.3969","-1.0804"," 1.9734"
"14"," 1.5727","-1.4791"," 1.9591"
"15"," 1.5539","-1.4142"," 1.8089"
"16"," 1.7554","-1.0839"," 2.1544"
"17"," 1.6979","-1.1809"," 2.3894"
"18"," 1.7065","-1.1237"," 2.0326"
"19"," 1.8140","-1.0322"," 2.4015"
"20"," 2.4128","-1.1053"," 2.2106"
"21"," 2.1115","-0.7368"," 2.1365"
"22"," 1.7534","-0.8008"," 1.9249"
"23"," 1.8100","-0.3778"," 1.9595"
"24"," 1.5624","-1.0195"," 2.3663"
"25"," 1.4574","-1.4143"," 1.8659"
"26"," 1.4681","-1.1682"," 1.9958"
"27"," 1.9106","-1.3385"," 2.1424"
"28"," 1.6711","-1.2325"," 1.9275"
"29"," 1.7446","-1.4386"," 2.1252"
"30"," 1.8155","-1.2467"," 2.0718"
"31"," 1.9517","-0.6596"," 1.9602"
"32"," 1.6911","-1.0579"," 2.3775"
"33"," 1.8335","-1.0820"," 2.1681"
"34"," 1.7065","-1.0424"," 1.8079"
"35"," 1.9854","-1.1755"," 1.9182"
"36"," 1.9032","-1.1455"," 2.2615"
"37"," 1.5848","-1.1921"," 2.0333"
"38"," 1.0550","-1.3666"," 1.6584"
"39"," 1.9254","-1.3897"," 2.0822"
"40"," 2.0368","-0.8112"," 2.1873"
"41"," 1.7186","-0.6172"," 2.3449"
"42"," 1.4014","-0.6588"," 2.3044"
"43"," 1.4250","-1.1795"," 1.6388"
"44"," 2.0254","-1.2910"," 2.3077"
"45"," 1.8093","-1.2893"," 2.3750"
"46"," 1.8541","-1.1883"," 2.1268"
"47"," 1.6572","-0.8816"," 2.2044"
"48"," 1.7729","-1.0745"," 2.4309"
"49"," 1.6756","-0.9360"," 2.0316"
"50"," 1.6374","-0.7392"," 1.9392"
"51"," 1.5742","-1.1010"," 2.2556"
"52"," 1.3990","-1.4998"," 1.7832"
"53"," 1.5042","-1.0962"," 2.2415"
"54"," 1.3229","-1.0577"," 1.9745"
"55"," 1.6684","-1.2305"," 1.5626"
"56"," 1.5606","-0.8657"," 2.2431"
"57"," 1.7376","-1.1709"," 1.8959"
"58"," 1.9481","-1.3552"," 2.0552"
"59"," 1.7688","-1.0145"," 2.2762"
"60"," 1.5022","-0.7003"," 1.6967"
"61"," 1.4337","-1.2374"," 1.8066"
"62"," 1.5458","-1.0936"," 1.9830"
"63"," 1.5342","-1.3428"," 1.6710"
"64"," 1.4826","-0.8851"," 2.1991"
"65"," 1.3762","-1.0122"," 2.3593"
"66"," 1.1783","-0.8658"," 2.1330"
"67"," 1.2142","-1.0389"," 1.8562"
"68"," 1.6852","-1.2570"," 2.2982"
"69"," 1.4569","-0.8613"," 2.1427"
"70"," 1.3789","-0.8848"," 1.6792"
"71"," 1.5738","-0.9750"," 2.1097"
"72"," 1.4744","-1.0222"," 1.8733"
"73"," 1.5289","-1.2108"," 2.0450"
"74"," 1.8734","-0.9062"," 2.4318"
"75"," 1.7360","-0.5971"," 1.9165"
"76"," 1.3811","-1.0534"," 1.7693"
"77"," 1.2118","-0.8757"," 1.4723"
"78"," 1.7187","-1.1149"," 1.9166"
"79"," 1.9615","-1.0129"," 2.3806"
"80"," 1.9776","-0.7362"," 2.5132"
"81"," 2.1996","-0.2122"," 2.2324"
"82"," 1.3866","-0.4785"," 1.9683"
"83"," 1.5225","-0.8529"," 2.0478"
"84"," 1.5124","-1.1827"," 2.1167"
"85"," 1.5205","-1.5099"," 1.8838"
"86"," 1.7488","-1.5700"," 2.5151"
"87"," 1.6511","-1.2423"," 1.7674"
"88"," 1.5119","-1.1807"," 2.3129"
"89"," 1.5430","-0.9336"," 1.9890"
"90"," 1.5327","-0.9091"," 2.3516"
"91"," 1.3635","-1.3097"," 1.9271"
"92"," 1.6328","-1.2236"," 2.0052"
"93"," 1.6326","-1.6756"," 2.3851"
"94"," 1.2316","-1.8754"," 1.7826"
"95"," 2.1986","-1.7301"," 2.4372"
"96"," 2.0410","-1.5754"," 2.2898"
"97"," 1.8047","-1.3648"," 2.1328"
"98"," 2.2046","-1.0775"," 1.9939"
"99"," 1.7757","-0.8176"," 2.1850"
"100"," 1.8841","-0.9291"," 2.1599"
