"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 1.3134","-2.1039"," 1.9164"
"3"," 1.4711","-1.9080"," 1.9417"
"4"," 1.5659","-1.4095"," 1.9450"
"5"," 1.7360","-1.3176"," 2.1134"
"6"," 1.6178","-1.1788"," 2.1226"
"7"," 1.8560","-1.0185"," 1.9620"
"8"," 1.3202","-0.8370"," 1.8054"
"9"," 1.4771","-1.1433"," 2.1103"
"10"," 1.6765","-1.1879"," 2.0768"
"11"," 1.6301","-1.2785"," 2.1413"
"12"," 1.7240","-1.3054"," 2.5167"
"13"," 1.8453","-1.1637"," 1.7202"
"14"," 1.4443","-1.1290"," 2.0212"
"15"," 2.0774","-0.7300"," 2.4526"
"16"," 1.6076","-0.8738"," 2.0303"
"17"," 1.5085","-0.6577"," 2.3597"
"18"," 1.4972","-0.7450"," 2.0175"
"19"," 1.2450","-0.8002"," 2.1856"
"20"," 1.6453","-1.5294"," 1.9243"
"21"," 1.9304","-1.3451"," 2.1973"
"22"," 1.8256","-1.1947"," 2.0484"
"23"," 1.5941","-1.5099"," 1.7432"
"24"," 1.8662","-1.2602"," 2.0041"
"25"," 1.3741","-1.1290"," 1.9704"
"26"," 2.1023","-1.0033"," 1.8243"
"27"," 1.7152","-0.8247"," 1.8546"
"28"," 1.5348","-0.4489"," 2.3009"
"29"," 1.9317","-0.9176"," 1.6396"
"30"," 1.5611","-0.5460"," 2.2526"
"31"," 1.3144","-0.8676"," 2.0171"
"32"," 1.1881","-1.0474"," 1.8825"
"33"," 1.6036","-1.9098"," 2.2534"
"34"," 1.6740","-1.6172"," 1.9612"
"35"," 2.0388","-1.1648"," 2.0230"
"36"," 1.6138","-0.6848"," 2.1978"
"37"," 1.1412","-0.7089"," 2.2260"
"38"," 1.6547","-0.9533"," 2.3949"
"39"," 1.7405","-1.2426"," 2.4986"
"40"," 1.8937","-1.0138"," 2.2932"
"41"," 1.7845","-1.2837"," 2.3481"
"42"," 1.7809","-1.2809"," 2.1644"
"43"," 1.9887","-1.0444"," 2.4757"
"44"," 1.8469","-0.4633"," 2.2496"
"45"," 1.7224","-0.5537"," 2.2766"
"46"," 1.8158","-1.0302"," 2.0219"
"47"," 1.2976","-1.0942"," 1.9277"
"48"," 1.4652","-1.2547"," 2.4589"
"49"," 1.0358","-1.5179"," 1.5581"
"50"," 1.2042","-1.9598"," 1.9948"
"51"," 1.5725","-1.8149"," 2.0445"
"52"," 2.2110","-1.8627"," 2.1612"
"53"," 1.9709","-1.6496"," 2.0402"
"54"," 2.0001","-1.2871"," 2.3302"
"55"," 1.2792","-1.0976"," 1.6568"
"56"," 1.5578","-1.3501"," 2.1594"
"57"," 2.1229","-1.0041"," 2.0531"
"58"," 1.4976","-0.8506"," 1.9401"
"59"," 1.7555","-0.6646"," 1.8686"
"60"," 1.6049","-0.7519"," 1.9025"
"61"," 1.5782","-0.9737"," 1.7864"
"62"," 1.6659","-1.2043"," 2.1986"
"63"," 1.4269","-1.4636"," 2.0538"
"64"," 1.2517","-1.7611"," 1.7226"
"65"," 1.3335","-1.8801"," 1.8110"
"66"," 1.7009","-1.5316"," 2.0152"
"67"," 1.3847","-1.7789"," 1.9260"
"68"," 1.4953","-1.8267"," 2.0572"
"69"," 1.7100","-1.3977"," 2.2449"
"70"," 1.7957","-1.0096"," 2.0263"
"71"," 1.9770","-1.1096"," 1.7116"
"72"," 1.8170","-0.7617"," 2.0964"
"73"," 1.6615","-0.8538"," 2.4223"
"74"," 1.6640","-0.9636"," 2.1217"
"75"," 1.2747","-1.1733"," 1.9093"
"76"," 1.9252","-1.5531"," 2.1874"
"77"," 1.8864","-1.6780"," 1.7779"
"78"," 2.0127","-1.5638"," 2.6722"
"79"," 2.1582","-1.7246"," 2.0687"
"80"," 2.0409","-1.9022"," 2.5898"
"81"," 1.7076","-1.9433"," 2.4110"
"82"," 1.6214","-1.7498"," 2.0182"
"83"," 1.6169","-1.5453"," 2.3993"
"84"," 1.7110","-1.5844"," 1.6381"
"85"," 1.9652","-1.3449"," 2.2036"
"86"," 1.6984","-1.4517"," 1.9815"
"87"," 1.5572","-1.4478"," 2.3213"
"88"," 1.5973","-1.5590"," 1.8680"
"89"," 1.8017","-1.4445"," 2.1069"
"90"," 1.5423","-1.3122"," 2.0776"
"91"," 1.4228","-1.5140"," 2.3085"
"92"," 2.0157","-1.3222"," 2.7853"
"93"," 1.5024","-1.2018"," 1.8614"
"94"," 1.5353","-0.7558"," 2.0909"
"95"," 1.6546","-1.1125"," 2.2312"
"96"," 1.1853","-1.0654"," 1.4543"
"97"," 1.8524","-1.2684"," 2.0609"
"98"," 1.7144","-1.0988"," 1.6677"
"99"," 1.6063","-1.0585"," 2.0637"
"100"," 1.6803","-0.6944"," 2.5130"
