"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 1.1921","-2.2639"," 2.0508"
"3"," 1.5597","-1.8808"," 2.0976"
"4"," 1.9199","-1.6088"," 2.3538"
"5"," 2.0510","-1.3952"," 2.3359"
"6"," 1.9776","-1.3392"," 2.4802"
"7"," 1.6377","-1.1813"," 1.9968"
"8"," 1.5566","-0.9666"," 1.8688"
"9"," 2.0238","-1.0790"," 2.1038"
"10"," 1.7287","-1.0522"," 2.0260"
"11"," 1.7935","-0.9789"," 2.1669"
"12"," 1.7164","-1.1958"," 1.6640"
"13"," 2.3558","-1.3228"," 2.8164"
"14"," 1.7507","-1.1351"," 1.7887"
"15"," 1.9743","-1.2865"," 2.4695"
"16"," 1.6846","-0.8940"," 1.9599"
"17"," 1.6450","-1.2175"," 2.1299"
"18"," 1.9036","-0.8934"," 2.2828"
"19"," 1.8766","-0.4267"," 2.1749"
"20"," 1.5947","-0.5761"," 2.0140"
"21"," 1.3213","-0.9694"," 1.7362"
"22"," 1.6193","-0.7969"," 2.1229"
"23"," 1.8660","-0.7523"," 2.2996"
"24"," 1.4515","-0.9241"," 2.2703"
"25"," 1.8046","-1.3822"," 2.4748"
"26"," 1.5434","-0.9916"," 1.8787"
"27"," 1.4871","-0.7091"," 2.0510"
"28"," 1.2642","-0.9945"," 2.0189"
"29"," 1.6271","-1.1359"," 2.0170"
"30"," 2.1211","-1.3112"," 1.9257"
"31"," 1.4646","-1.1308"," 2.2378"
"32"," 1.5709","-1.2847"," 2.1850"
"33"," 1.7084","-1.2706"," 2.8001"
"34"," 1.5537","-0.9916"," 1.9682"
"35"," 1.6382","-1.1366"," 2.2695"
"36"," 1.9436","-1.1203"," 2.1451"
"37"," 2.0551","-1.1870"," 2.3046"
"38"," 2.0561","-1.0774"," 1.9858"
"39"," 1.3111","-0.5403"," 1.7564"
"40"," 1.8743","-1.3339"," 2.2376"
"41"," 1.4162","-1.2888"," 2.1778"
"42"," 1.4295","-1.1786"," 2.2630"
"43"," 1.7845","-0.7149"," 2.3843"
"44"," 1.7593","-1.1213"," 2.4994"
"45"," 1.4953","-1.0913"," 2.0625"
"46"," 1.9301","-1.2602"," 2.4238"
"47"," 1.2864","-0.9892"," 2.0750"
"48"," 1.3026","-1.0098"," 2.2730"
"49"," 1.4820","-1.6165"," 1.7304"
"50"," 1.6777","-1.1473"," 1.6374"
"51"," 1.8335","-1.0254"," 2.5413"
"52"," 2.1145","-0.5970"," 2.1698"
"53"," 1.7134","-0.5431"," 2.0076"
"54"," 1.8008","-0.9349"," 1.9823"
"55"," 1.4252","-1.3446"," 2.1567"
"56"," 1.4402","-1.2630"," 2.2934"
"57"," 1.8882","-1.3856"," 2.2647"
"58"," 1.9010","-1.2407"," 2.2017"
"59"," 1.6594","-0.9706"," 1.9957"
"60"," 1.6784","-1.0920"," 1.7432"
"61"," 1.8337","-1.1322"," 2.1923"
"62"," 1.8653","-0.9501"," 1.9079"
"63"," 1.8137","-0.8962"," 1.9499"
"64"," 1.5987","-1.2080"," 1.5090"
"65"," 1.6230","-2.0629"," 2.0554"
"66"," 1.8972","-2.1114"," 1.8175"
"67"," 1.9306","-1.7123"," 2.1224"
"68"," 1.3513","-1.2148"," 1.9004"
"69"," 1.2964","-1.2024"," 2.1137"
"70"," 1.5731","-1.4481"," 1.8900"
"71"," 1.4825","-1.1956"," 1.5992"
"72"," 1.4299","-1.1687"," 1.8853"
"73"," 1.7604","-1.3471"," 2.1784"
"74"," 1.6805","-0.8546"," 1.8244"
"75"," 1.6538","-0.7708"," 2.2738"
"76"," 1.6800","-0.9132"," 1.9569"
"77"," 1.2186","-0.9563"," 2.3171"
"78"," 1.6592","-1.1584"," 2.1928"
"79"," 1.3598","-1.3784"," 2.0848"
"80"," 2.0807","-1.2162"," 2.5255"
"81"," 1.6067","-0.7608"," 2.1210"
"82"," 1.5479","-0.9130"," 2.1508"
"83"," 1.5337","-1.1246"," 1.7608"
"84"," 1.7781","-0.9615"," 1.9716"
"85"," 1.9618","-1.0789"," 2.2660"
"86"," 1.9728","-0.9667"," 2.5583"
"87"," 1.9975","-1.1314"," 2.2490"
"88"," 1.8523","-1.1968"," 2.2944"
"89"," 1.7476","-1.3052"," 2.5114"
"90"," 1.9027","-0.7497"," 2.1008"
"91"," 0.9379","-0.7425"," 1.9082"
"92"," 1.4227","-1.4049"," 1.9624"
"93"," 1.3451","-1.3431"," 2.0445"
"94"," 1.4693","-1.3275"," 2.0252"
"95"," 1.3777","-1.7959"," 1.8922"
"96"," 1.5478","-1.6496"," 2.3146"
"97"," 1.5925","-1.0485"," 2.1921"
"98"," 1.6394","-1.3170"," 1.9964"
"99"," 1.8176","-1.1815"," 2.5564"
"100"," 1.3490","-0.9255"," 2.2653"
