"","","","FR"
"1"," 0.0377","-2.3026"," 1.2500"
"2"," 1.0058","-2.2384"," 1.5620"
"3"," 1.6485","-2.1664"," 2.6306"
"4"," 1.9185","-1.8468"," 1.9933"
"5"," 1.9730","-1.7891"," 2.1559"
"6"," 1.3214","-1.4524"," 2.1995"
"7"," 1.6014","-1.5509"," 2.5469"
"8"," 1.5280","-1.5975"," 1.7885"
"9"," 1.5247","-0.9380"," 2.3191"
"10"," 1.1565","-1.5784"," 1.4092"
"11"," 1.1857","-1.4791"," 1.8035"
"12"," 1.5532","-1.7149"," 1.9348"
"13"," 1.7309","-1.6635"," 2.1978"
"14"," 1.8804","-1.7760"," 2.2536"
"15"," 1.9016","-1.6908"," 2.2876"
"16"," 1.3520","-1.3762"," 2.1813"
"17"," 1.2453","-1.6086"," 1.4751"
"18"," 1.4176","-1.4432"," 1.3769"
"19"," 1.8139","-1.3002"," 2.5089"
"20"," 1.4068","-0.9842"," 1.9471"
"21"," 1.6084","-1.1853"," 2.0886"
"22"," 2.0158","-1.3386"," 2.3730"
"23"," 1.9209","-0.8687"," 2.0701"
"24"," 2.0680","-0.9270"," 2.3130"
"25"," 1.8264","-0.7794"," 1.9166"
"26"," 1.4279","-0.8510"," 2.0395"
"27"," 1.1273","-1.2931"," 1.8638"
"28"," 1.7814","-1.8336"," 1.9047"
"29"," 2.0575","-1.4375"," 2.0529"
"30"," 1.8950","-1.3282"," 2.5830"
"31"," 1.8144","-1.2717"," 2.0191"
"32"," 1.4630","-1.0739"," 2.3224"
"33"," 1.9327","-1.1503"," 2.5627"
"34"," 1.6065","-0.8645"," 1.8388"
"35"," 1.7386","-0.8212"," 1.9834"
"36"," 1.6996","-0.8085"," 2.2227"
"37"," 1.6238","-1.0721"," 2.2376"
"38"," 1.4434","-1.2508"," 2.1128"
"39"," 1.6658","-1.1590"," 2.1039"
"40"," 1.7761","-0.5655"," 2.5149"
"41"," 1.5681","-0.8758"," 1.8503"
"42"," 1.6826","-1.1481"," 2.0722"
"43"," 1.9931","-1.0905"," 1.7798"
"44"," 1.6669","-1.1096"," 1.7813"
"45"," 1.8433","-1.1989"," 2.2384"
"46"," 1.8063","-0.6596"," 2.3905"
"47"," 1.2597","-0.5780"," 1.6270"
"48"," 1.4436","-0.9972"," 2.2418"
"49"," 1.8696","-1.0221"," 2.1429"
"50"," 1.6107","-1.0319"," 2.2282"
"51"," 1.4270","-0.9958"," 2.3992"
"52"," 1.3717","-0.8798"," 1.9111"
"53"," 1.8441","-1.4455"," 2.0291"
"54"," 2.0487","-1.3069"," 1.9709"
"55"," 1.7414","-1.0084"," 2.0173"
"56"," 1.6537","-1.0506"," 2.1545"
"57"," 1.7424","-0.9748"," 2.1219"
"58"," 1.6887","-1.0366"," 2.1622"
"59"," 1.6817","-1.2844"," 2.2029"
"60"," 1.6722","-1.4150"," 2.0873"
"61"," 1.7463","-1.1999"," 2.3512"
"62"," 1.7159","-1.4196"," 2.2658"
"63"," 1.3457","-1.7742"," 2.1133"
"64"," 2.1267","-1.8586"," 2.4309"
"65"," 1.9997","-1.7675"," 2.3580"
"66"," 1.1765","-1.2676"," 1.9430"
"67"," 1.8056","-1.7020"," 2.4039"
"68"," 2.0781","-1.4044"," 2.1806"
"69"," 1.5561","-1.3031"," 1.9923"
"70"," 1.6458","-1.3732"," 2.1770"
"71"," 1.4473","-1.2251"," 2.5422"
"72"," 1.3901","-1.7257"," 2.0878"
"73"," 1.5869","-1.5555"," 2.3520"
"74"," 2.0186","-1.1926"," 1.9524"
"75"," 2.0821","-1.0483"," 2.0416"
"76"," 1.9912","-1.1000"," 1.9021"
"77"," 1.7801","-1.0730"," 1.9160"
"78"," 1.9345","-0.8193"," 2.1329"
"79"," 1.6716","-0.7694"," 2.4609"
"80"," 1.6760","-0.7344"," 2.0090"
"81"," 1.6832","-0.9407"," 1.9021"
"82"," 1.6236","-0.8366"," 2.2907"
"83"," 1.6317","-1.1790"," 1.9502"
"84"," 1.9793","-1.4474"," 1.9099"
"85"," 1.9337","-1.2210"," 2.2323"
"86"," 1.7857","-1.3524"," 2.2913"
"87"," 1.6775","-1.9158"," 2.2551"
"88"," 1.7018","-1.8840"," 2.0001"
"89"," 2.2890","-1.8484"," 2.2042"
"90"," 1.6521","-1.6988"," 2.2090"
"91"," 1.9548","-1.8755"," 1.9383"
"92"," 1.8907","-1.7993"," 2.1910"
"93"," 1.7617","-1.5541"," 2.3836"
"94"," 1.4866","-1.1906"," 2.0940"
"95"," 1.4791","-0.8408"," 2.1258"
"96"," 1.3670","-0.5832"," 1.6279"
"97"," 1.7176","-0.8414"," 2.3952"
"98"," 1.7599","-0.6251"," 2.3982"
"99"," 1.4622","-1.0611"," 1.7355"
"100"," 1.8977","-1.4018"," 1.9058"
