"","","","FR"
"1",0,-2.30258509299405,1.25
"2",1.0042266593527,-2.79405170754751,2.27771334048958
"3",1.68093940235806,-2.24832240454954,2.11360472081736
"4",2.01168421736889,-1.59214899369592,2.79259626418781
"5",2.08663555988937,-1.49656430204737,2.00133055878329
"6",2.02993611234216,-1.30671226264031,2.2976866308617
"7",1.90528479215345,-1.38770358985447,2.19750446595386
"8",1.91368241716543,-1.59296226180415,1.97366236728523
"9",1.44996728417344,-1.13207481105491,2.3474822278097
"10",1.83550114664778,-1.68291008700698,1.91113534319391
"11",2.28457712209675,-1.45065617699885,1.99996623758207
"12",1.58489171822109,-1.28151452677492,1.81795325188038
"13",1.57877130503862,-1.46088756786678,1.76809156232625
"14",1.9640520087531,-1.49380329721781,2.22023768861266
"15",1.727996518014,-1.0817907064824,2.0101763601167
"16",1.70324345208829,-0.813428925226504,2.38817857887669
"17",1.71365653491781,-0.844431842077684,2.50641010087681
"18",1.78845573363881,-0.850003383358854,2.26243048084158
"19",1.88007795594734,-1.24211459051984,2.20491795731532
"20",1.80621301544014,-0.800137647571283,2.19874145659802
"21",2.19419865448205,-0.921171406357036,2.2832762474368
"22",1.5919566483119,-0.971462114917779,1.6909675504281
"23",2.16287449853243,-1.03307366547136,2.08013220091248
"24",1.54530129505876,-0.938592980515004,1.84950268784976
"25",1.64187924694313,-1.49360520542098,2.73427017201143
"26",1.79712305879019,-1.54257250321374,2.27592058805653
"27",2.15055921927901,-1.69994501267879,2.48894139112392
"28",1.66154802718138,-1.91315809327818,2.45987675521108
"29",1.46567478169506,-1.76137598946521,2.10408677141294
"30",1.6076798800978,-1.44061902860022,1.73535998113559
"31",1.33838386627778,-0.959033144127239,2.13877711133947
"32",1.54088835695415,-1.16693452881157,1.7818797921239
"33",1.45511189688038,-1.42428543031336,1.72801996359738
"34",1.83231409700295,-1.01520672912244,2.21189749970736
"35",1.75172102282431,-0.894177134294508,2.07642057353129
"36",1.30345408048928,-0.760769892767128,2.03098037472811
"37",1.37379069650888,-0.996827896576042,1.89402086227053
"38",1.8013163928262,-1.06759626382097,2.28030975940211
"39",1.9937896500832,-1.16177113446336,1.71661153356215
"40",1.94703385535173,-0.912370035744351,2.03157781130102
"41",1.55765654328768,-0.94942592848093,2.17844910537335
"42",1.51211266779345,-0.991566961076515,1.85173969931619
"43",1.72107431487502,-1.0240916618598,2.27284988852265
"44",1.68843511583727,-1.02334073799704,1.86439483455447
"45",2.06395547194927,-0.984582239628746,2.23515951402778
"46",2.07130154474333,-1.33503807714341,1.86771783829815
"47",1.7927206519125,-0.892444244591863,2.20561070778932
"48",1.71377809208525,-1.18526656787819,2.02428441708012
"49",1.71840610926512,-1.19086995286679,2.20828168270045
"50",1.53012421559112,-1.29784537766381,2.13026193737137
"51",1.83494576707515,-1.46851982105849,2.18549466992144
"52",1.72773279912896,-1.22684790983344,1.9113753924393
"53",1.70157289215404,-1.01099700557261,1.85289902203388
"54",1.75946956564854,-1.07771525963731,2.21894337667692
"55",1.77935275642489,-0.733412422760445,2.35797369226429
"56",1.95906439206618,-0.512523960362733,1.92582663215788
"57",1.39498321246776,-0.431731663651565,1.62719209220451
"58",1.1489984476944,-0.861633701586108,1.94444349427213
"59",1.78320594401871,-1.18272086864931,1.96092419565114
"60",1.76521739326799,-1.15654868291977,2.15282770889899
"61",1.7959342897543,-1.25727662796962,2.47426160411979
"62",1.92682381832951,-0.866177740969028,2.14891588786144
"63",1.93347269458435,-0.179007744200834,2.36047636774118
"64",1.91553490692344,-0.418595435040997,2.15565981432046
"65",1.76669644362989,-0.702981371818368,2.2563644267798
"66",1.57507549476951,-0.78059218338264,2.24474338654636
"67",1.90605824984675,-0.813035394781742,2.11545383602311
"68",1.90500830362646,-0.613685889513866,2.30466610004852
"69",1.99439419212199,-0.451400291163962,2.40441997499371
"70",2.15502882784207,-0.587514113907606,2.61472671985191
"71",1.52164214732646,-0.512241028598561,2.14600623915338
"72",1.14381224149753,-1.03644979481293,2.16522425483634
"73",1.37421399158955,-1.61293355943341,2.2279146486108
"74",1.58159096162887,-1.52975597527699,1.88414047036228
"75",1.89591100207175,-1.36166867015619,2.2383173086815
"76",1.81166944348741,-1.43447019827774,2.23616850776951
"77",2.1306205761564,-1.35055475066743,2.56583337811527
"78",1.81630754927558,-1.29164112915001,2.18619178217843
"79",1.5207411880751,-1.46256524020899,2.19153919430514
"80",1.54997430288452,-1.14214859243989,1.72368527074626
"81",1.82003914115357,-0.900270291406757,2.35153591367956
"82",2.10680795057956,-0.515929908472913,2.41953170259867
"83",1.69657905965537,-0.0288170454618893,2.11443020436681
"84",1.3976208494974,-0.800504476539439,2.18005594869351
"85",1.05261764291393,-0.793859545663238,1.38204330051221
"86",1.50711160590419,-1.0124559718739,1.80812645115535
"87",1.94831264789297,-0.704302306546265,2.04268506630342
"88",1.52320549138241,-1.1415182661611,2.25821936919867
"89",1.41219139807012,-0.78079568023254,1.83661532537308
"90",1.45586665885912,-0.808320900683858,2.04819489342102
"91",1.50359834686535,-1.05755916519745,2.1610286067104
"92",2.00625236319478,-1.32948982347806,2.36386943932914
"93",1.5543060495798,-1.35048188151814,2.1365816723168
"94",1.70934909264022,-1.36494339352222,1.90565157548365
"95",1.90281497472531,-0.969909837169881,2.26259303878359
"96",2.07100740456688,-0.87373320769472,2.51087382544014
"97",1.74933675363664,-1.2053061737924,2.17198430058611
"98",2.04660995392253,-0.968052494058614,2.23441135787434
"99",1.52030608670095,-0.725544211871846,2.06055766369299
"100",1.71127989924764,-0.925511498829259,2.08157927850562
"101",1.98405283375958,-0.815251100024086,2.07266871467348
"102",1.76131528568246,-0.858146172362703,1.9840309188598
"103",1.96429091045147,-0.998083586685323,2.37174184505789
"104",1.27396293268522,-0.993143687603989,2.20180378888439
"105",1.67535318819351,-1.13172673856392,2.39163676277238
"106",1.64232035378353,-1.07411489509227,2.04630623040787
"107",1.64496514300114,-0.895807355314549,1.84453432823394
"108",1.85407454866548,-1.14113764065644,1.98929198853913
"109",1.88074561145671,-1.29016191965523,1.96973294536013
"110",1.77115471586046,-1.00861461168138,2.18145622416304
"111",1.64929604049189,-0.982668823933579,1.96144274360694
"112",1.64688405305418,-0.782618524493334,2.47497489597938
"113",1.13851855312748,-0.601925216262668,1.95545290544396
"114",1.47956080651582,-1.16669870310269,2.27336577226617
"115",1.47773708673138,-1.32955700833302,2.0863111593107
"116",1.84335916879016,-1.31187403695546,2.28242396828778
"117",1.69655002769359,-1.34600510989736,1.86101365819873
"118",1.7474456663354,-1.03589282274177,2.03913934238318
"119",1.80308735355762,-0.801691039359149,2.26180848980647
"120",2.12010805568715,-0.71360482188921,2.11336772173272
"121",1.97573798204552,-0.77704367842187,1.95493883718679
"122",1.76894331142562,-1.13519265634371,1.40710703443695
"123",1.53094554930237,-1.13644025103014,1.93305620538503
"124",1.86877784581787,-1.04738515155036,2.38282224017599
"125",1.60326401704839,-1.006733154484,2.49820033264322
"126",1.71006113721998,-1.01333318698248,2.140886754869
"127",1.81782027398568,-0.624220842480182,2.14146511433239
"128",1.69430899906002,-0.844562165686544,2.07095660322958
"129",1.6460712939971,-0.778525735424613,2.29967489420827
"130",1.74704980628175,-1.17713436727587,2.21464129481443
"131",1.73204076847469,-1.05605644381548,1.85862269657222
"132",1.39690378239245,-1.26571814629248,2.17173686153908
"133",1.82264388675646,-1.49617885741751,1.88833777857183
"134",1.74210734332553,-1.17621146666465,1.97759610113652
"135",1.6546975009216,-0.938630664740123,2.18160781503057
"136",1.74753921481861,-1.03381928724904,2.3865818625899
"137",1.33336382125614,-0.87194753247942,1.77291713339245
"138",1.84217998811109,-1.07703183651328,2.19447873372575
"139",1.86590209677004,-1.23216403843646,2.15657845006873
"140",1.62590054149065,-1.20744289551306,2.04263407013719
"141",1.48947963190143,-0.948551748104298,1.78989501704826
"142",1.92248930186214,-0.916095174265471,2.35605808194561
"143",1.7854009909293,-0.745634923887577,2.23107142540011
"144",1.96037140670577,-1.34674094063701,2.41874758784562
"145",1.58688580857428,-1.60704941359763,2.22100750470003
"146",1.8824246723672,-1.50435518825746,2.07952174926496
"147",1.80876198917377,-1.228102248384,2.12719993390121
"148",1.56039556767173,-1.26111384337656,1.68299499923324
"149",1.88375936435877,-1.19903985972797,1.92186052290061
"150",1.76628426581211,-1.48147019212752,2.17587806674731
"151",1.67410387424793,-1.19678962209229,2.13462383847744
"152",1.86256936455897,-1.51388981504671,2.48719325961292
"153",1.48810429957768,-1.24051392256499,1.85036206184628
"154",1.76013253213133,-1.33812788904567,2.41316798033071
"155",1.61301548708617,-0.925291690027893,1.93951050881308
"156",1.48338358479281,-1.08249244314415,1.95074798781759
"157",1.31482660147471,-0.901600430207526,1.51004934851001
"158",1.54143828731635,-1.39495409469486,1.92456060235881
"159",1.7492054206243,-1.45358406287325,1.74187067845204
"160",1.72948239770143,-1.12088346121764,2.2342952581187
"161",1.5259524912158,-1.16635191210273,1.92154841921382
"162",1.6469323025908,-1.15115667348063,1.85773959042986
"163",1.99558006894646,-1.02666701682176,2.19209265996444
"164",1.49838708873596,-0.965020364280532,1.80996453839276
"165",1.44951134929025,-1.10088170140387,2.32233667121235
"166",1.70503081472527,-1.36012439222952,2.26246108834931
"167",1.63220594552471,-1.10365006263147,1.96798333107128
"168",1.76584731381037,-1.21979568386968,2.28716297636422
"169",1.777236670125,-1.28009618764483,1.69061122195554
"170",1.50587616495228,-1.01766680589936,2.18846994292586
"171",1.55248399625728,-1.16345647813389,1.72604686275338
"172",1.45418465716001,-0.580410081299994,2.11174645579097
"173",1.29100321758355,-0.923043418011881,2.21250124817528
"174",1.70848236373153,-1.23069625318349,1.80790526493547
"175",1.79175193333758,-0.82998771324212,2.03309775984818
"176",1.56589061293652,-0.953949436279742,2.33256725002157
"177",1.2140470991126,-1.17295396918899,2.10938222786765
"178",1.47019354228785,-1.65531824773668,2.33908145505343
"179",2.05052951344025,-1.42540686261453,2.1439660430619
"180",1.66415538676501,-1.28022647137589,2.37604353864542
"181",1.57508754432501,-1.44956196339146,2.15325120708877
"182",1.64110425358816,-1.38164475436543,1.57417560728072
"183",1.76335431695889,-1.23930217095931,1.85102171562868
"184",1.71159915353054,-1.0067285789674,1.74586367134214
"185",1.89093034534209,-0.756417555650564,2.23100649693601
"186",2.02526160301608,-0.932192372267192,2.82374590557449
"187",1.3154661818948,-1.23420580581088,1.64400260128539
"188",1.80570483897829,-1.22339040929625,2.37171850557212
"189",2.04383886359215,-1.04909614773417,2.22983230723255
"190",1.42439779902687,-0.546053885341866,1.80368735025061
