"mean" "sd" "2.5%" "25%" "50%" "75%" "97.5%" "Rhat" "n.eff"
"C" 0.0034758366223077 0.0122595082650457 4.25100326827035e-74 7.89673645272499e-35 3.19995975121698e-19 1.88407969119103e-07 0.0518373642443635 1.10345937684726 24
"D" 0.0129918344263421 0.0847292819421796 2.49360964156339e-50 2.98712909671881e-24 1.74664957278662e-13 4.7475191332526e-07 0.139927812922045 1.132153971404 22
"K_V" 2.42944059403096 1.25603821178082 0.72101629487011 1.5554173763147 2.18171385091572 3.01313546682055 5.59203989751053 1.00331295239016 1300
"Q" 10.6766647820681 3.0266808593301 5.63996751378029 8.5692985413139 10.3405957843972 12.4290170460652 17.5374300116021 1.00142068391326 3000
"deviance" 423.633342534211 3.66248256845528 418.556186776974 420.959377056479 422.959380509062 425.585939798671 432.686202196239 1.00089294727179 6000
"r_P" 0.444270661273412 0.107076227474605 0.242218665331917 0.371330714005253 0.441709612856342 0.514112915559324 0.660771401423256 1.00132680610718 3500
"r_V" 1.37265367165905 0.370457320805541 0.74750596922283 1.118974105793 1.33950155632319 1.58143607672157 2.22545055607003 1.00254697663681 1500
"sigma2_P" 0.41386416306662 0.061758857411011 0.313351627364354 0.369497622505981 0.407743269616905 0.450978865068215 0.553664439503393 1.00076189547475 6000
"sigma2_V" 0.548463171380312 0.0806944222499376 0.410721265955291 0.492196750991265 0.541205382743985 0.597324101385538 0.734297023914155 1.00078102910809 6000
