"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.147","-2.299"," 2.206"
"3"," 1.562","-1.915"," 2.531"
"4"," 1.774","-1.632"," 2.013"
"5"," 1.406","-1.387"," 2.290"
"6"," 1.822","-1.433"," 2.506"
"7"," 2.019","-1.117"," 1.942"
"8"," 1.917","-0.920"," 2.309"
"9"," 1.882","-0.903"," 2.167"
"10"," 1.611","-0.961"," 2.129"
"11"," 1.657","-1.197"," 2.422"
"12"," 1.548","-1.099"," 2.086"
"13"," 1.614","-1.136"," 2.061"
"14"," 1.598","-1.609"," 1.967"
"15"," 1.419","-1.719"," 2.404"
"16"," 1.511","-1.601"," 1.977"
"17"," 1.659","-1.037"," 1.980"
"18"," 1.721","-1.142"," 2.061"
"19"," 1.673","-1.292"," 2.019"
"20"," 1.415","-1.781"," 2.262"
"21"," 1.327","-1.267"," 1.749"
"22"," 1.877","-1.459"," 2.206"
"23"," 1.951","-1.265"," 2.142"
"24"," 1.530","-1.195"," 2.247"
"25"," 1.638","-1.440"," 2.002"
"26"," 1.771","-1.222"," 2.282"
"27"," 1.749","-1.415"," 2.376"
"28"," 1.627","-1.126"," 2.136"
"29"," 1.472","-1.407"," 2.312"
"30"," 1.804","-1.174"," 2.266"
"31"," 1.932","-0.931"," 1.803"
"32"," 2.009","-0.734"," 2.031"
"33"," 1.451","-0.882"," 1.924"
"34"," 1.730","-0.829"," 2.261"
"35"," 1.450","-0.704"," 2.162"
"36"," 1.542","-0.972"," 1.961"
"37"," 1.600","-1.258"," 2.322"
"38"," 1.872","-1.313"," 2.571"
"39"," 1.983","-1.635"," 2.275"
"40"," 1.922","-1.551"," 2.109"
"41"," 1.721","-1.590"," 1.956"
"42"," 1.443","-1.415"," 1.854"
"43"," 1.351","-1.332"," 2.239"
"44"," 1.725","-1.431"," 2.164"
"45"," 1.727","-1.696"," 2.172"
"46"," 1.771","-1.314"," 2.194"
"47"," 1.658","-0.968"," 1.827"
"48"," 1.215","-1.175"," 1.744"
"49"," 1.338","-1.454"," 2.448"
"50"," 1.153","-1.190"," 1.944"
"51"," 1.319","-1.545"," 2.190"
"52"," 1.610","-1.541"," 1.840"
"53"," 1.834","-1.795"," 2.139"
"54"," 1.635","-1.828"," 1.948"
"55"," 2.072","-1.677"," 2.034"
"56"," 1.599","-1.391"," 2.047"
"57"," 1.688","-1.465"," 2.511"
"58"," 1.800","-1.263"," 2.414"
"59"," 1.691","-1.027"," 2.408"
"60"," 1.704","-1.072"," 1.963"
"61"," 1.865","-1.071"," 2.114"
"62"," 2.121","-1.001"," 1.781"
"63"," 1.504","-0.832"," 2.021"
"64"," 1.619","-1.234"," 2.231"
"65"," 1.556","-1.149"," 1.995"
"66"," 1.215","-1.356"," 2.085"
"67"," 1.421","-1.517"," 2.133"
"68"," 1.751","-1.745"," 2.324"
"69"," 1.459","-1.563"," 1.962"
"70"," 1.820","-1.589"," 2.203"
"71"," 1.594","-1.148"," 1.847"
"72"," 1.691","-1.039"," 2.603"
"73"," 1.629","-1.484"," 2.161"
"74"," 1.374","-1.124"," 1.576"
"75"," 2.125","-1.285"," 2.258"
"76"," 2.004","-1.193"," 2.235"
"77"," 1.814","-1.170"," 2.004"
"78"," 1.823","-1.076"," 2.521"
"79"," 1.812","-0.796"," 2.183"
"80"," 1.729","-1.187"," 2.007"
"81"," 1.819","-0.889"," 2.287"
"82"," 1.912","-0.763"," 2.020"
"83"," 1.776","-0.929"," 2.391"
"84"," 1.748","-1.093"," 2.093"
"85"," 2.071","-1.117"," 2.046"
"86"," 1.532","-0.810"," 1.906"
"87"," 1.572","-1.074"," 2.232"
"88"," 1.331","-1.065"," 2.126"
"89"," 1.377","-1.178"," 2.166"
"90"," 1.438","-1.563"," 2.462"
"91"," 1.697","-1.140"," 2.024"
"92"," 2.264","-1.041"," 2.436"
"93"," 1.850","-1.085"," 1.946"
"94"," 1.769","-0.977"," 1.968"
"95"," 1.882","-0.763"," 2.305"
"96"," 1.915","-0.827"," 2.107"
"97"," 1.717","-0.998"," 2.269"
"98"," 1.761","-0.944"," 2.251"
"99"," 1.789","-1.005"," 2.555"
"100"," 2.101","-0.797"," 2.073"
