"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.072","-2.519"," 1.916"
"3"," 1.574","-2.455"," 1.733"
"4"," 1.928","-1.994"," 2.719"
"5"," 1.949","-1.921"," 2.353"
"6"," 1.432","-1.555"," 1.759"
"7"," 1.726","-1.435"," 2.021"
"8"," 1.427","-1.536"," 1.799"
"9"," 2.016","-1.514"," 2.062"
"10"," 2.047","-1.615"," 2.301"
"11"," 1.575","-1.306"," 2.295"
"12"," 1.763","-1.114"," 2.526"
"13"," 1.525","-0.903"," 1.948"
"14"," 1.577","-1.011"," 1.813"
"15"," 1.605","-1.128"," 2.097"
"16"," 1.560","-0.992"," 2.054"
"17"," 1.200","-0.955"," 1.936"
"18"," 1.436","-0.879"," 1.966"
"19"," 1.523","-1.348"," 2.102"
"20"," 1.602","-1.158"," 2.162"
"21"," 1.288","-1.126"," 1.941"
"22"," 1.783","-0.891"," 2.251"
"23"," 1.760","-1.086"," 2.013"
"24"," 1.659","-0.973"," 2.428"
"25"," 1.642","-1.156"," 2.587"
"26"," 1.511","-1.225"," 1.856"
"27"," 1.713","-1.273"," 1.969"
"28"," 1.403","-0.906"," 2.072"
"29"," 1.713","-1.005"," 2.018"
"30"," 1.551","-0.890"," 2.251"
"31"," 1.497","-1.330"," 1.507"
"32"," 1.985","-0.846"," 1.977"
"33"," 2.122","-1.043"," 1.892"
"34"," 1.830","-0.400"," 2.346"
"35"," 1.391","-0.507"," 2.000"
"36"," 1.095","-0.859"," 1.976"
"37"," 1.526","-0.964"," 2.253"
"38"," 1.537","-1.087"," 1.947"
"39"," 1.494","-1.658"," 1.689"
"40"," 1.759","-1.431"," 1.974"
"41"," 1.832","-0.753"," 2.336"
"42"," 1.922","-0.866"," 1.887"
"43"," 1.885","-1.045"," 2.251"
"44"," 1.651","-1.025"," 2.090"
"45"," 1.902","-1.195"," 2.048"
"46"," 1.720","-0.904"," 2.134"
"47"," 1.654","-0.842"," 2.520"
"48"," 1.669","-0.401"," 2.083"
"49"," 1.369","-0.907"," 2.438"
"50"," 1.572","-1.342"," 1.926"
"51"," 1.588","-1.369"," 2.273"
"52"," 1.778","-1.470"," 2.384"
"53"," 1.877","-1.164"," 2.765"
"54"," 1.694","-0.767"," 1.859"
"55"," 1.856","-1.269"," 2.110"
"56"," 1.534","-1.411"," 1.863"
"57"," 1.951","-1.599"," 2.484"
"58"," 1.753","-0.866"," 2.294"
"59"," 1.546","-1.135"," 2.038"
"60"," 1.893","-1.343"," 2.451"
"61"," 1.511","-1.432"," 2.013"
"62"," 1.411","-1.388"," 1.667"
"63"," 1.716","-1.055"," 2.028"
"64"," 1.647","-0.834"," 2.036"
"65"," 1.699","-0.650"," 2.737"
"66"," 1.914","-1.136"," 2.168"
"67"," 1.597","-1.119"," 2.335"
"68"," 1.559","-1.231"," 2.198"
"69"," 1.814","-1.150"," 1.768"
"70"," 2.200","-0.850"," 2.490"
"71"," 1.717","-0.548"," 2.254"
"72"," 1.437","-0.869"," 1.742"
"73"," 1.648","-0.758"," 2.034"
"74"," 1.873","-1.298"," 2.191"
"75"," 1.619","-1.363"," 1.957"
"76"," 1.652","-1.483"," 2.508"
"77"," 2.055","-1.132"," 2.345"
"78"," 2.281","-1.010"," 2.343"
"79"," 1.391","-0.716"," 1.850"
"80"," 1.200","-1.229"," 1.939"
"81"," 1.512","-1.726"," 2.238"
"82"," 2.066","-1.543"," 2.242"
"83"," 1.860","-1.205"," 2.282"
"84"," 1.570","-1.388"," 2.226"
"85"," 1.644","-1.117"," 1.896"
"86"," 2.120","-0.789"," 2.402"
"87"," 2.331","-0.646"," 2.261"
"88"," 1.993","-0.483"," 2.227"
"89"," 1.601","-0.314"," 1.908"
"90"," 1.658","-0.792"," 2.479"
"91"," 1.665","-0.739"," 2.612"
"92"," 1.798","-0.601"," 2.235"
"93"," 1.519","-0.604"," 2.115"
"94"," 1.449","-0.736"," 2.337"
"95"," 1.631","-1.120"," 2.072"
"96"," 1.025","-1.016"," 1.680"
"97"," 1.532","-1.067"," 2.066"
"98"," 1.771","-1.251"," 2.308"
"99"," 1.692","-1.386"," 2.029"
"100"," 1.459","-1.122"," 1.803"
