"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.316","-2.400"," 2.210"
"3"," 1.246","-1.951"," 1.612"
"4"," 1.964","-2.025"," 2.317"
"5"," 1.978","-1.407"," 1.767"
"6"," 1.667","-1.578"," 2.650"
"7"," 1.681","-1.129"," 1.888"
"8"," 1.820","-1.286"," 2.371"
"9"," 1.508","-0.987"," 2.050"
"10"," 1.779","-1.333"," 1.840"
"11"," 1.983","-1.236"," 2.573"
"12"," 1.500","-1.189"," 2.459"
"13"," 1.453","-0.972"," 1.780"
"14"," 1.409","-0.911"," 1.585"
"15"," 1.398","-1.421"," 2.380"
"16"," 1.986","-0.944"," 2.109"
"17"," 1.776","-0.834"," 2.070"
"18"," 1.668","-1.087"," 1.595"
"19"," 1.869","-1.194"," 2.148"
"20"," 1.796","-1.340"," 2.466"
"21"," 1.640","-1.243"," 1.954"
"22"," 2.096","-1.147"," 2.049"
"23"," 1.717","-0.812"," 2.178"
"24"," 1.477","-0.920"," 2.055"
"25"," 1.659","-1.080"," 2.403"
"26"," 1.641","-1.143"," 2.291"
"27"," 1.612","-1.054"," 2.252"
"28"," 1.707","-1.170"," 2.148"
"29"," 1.546","-1.080"," 2.401"
"30"," 1.844","-1.161"," 2.378"
"31"," 1.746","-1.190"," 2.056"
"32"," 1.788","-1.002"," 1.975"
"33"," 1.649","-0.709"," 2.060"
"34"," 1.815","-0.605"," 2.170"
"35"," 1.853","-0.764"," 2.058"
"36"," 1.724","-1.162"," 1.986"
"37"," 1.669","-0.999"," 2.310"
"38"," 2.157","-0.894"," 2.273"
"39"," 1.991","-0.956"," 2.385"
"40"," 1.735","-0.704"," 2.425"
"41"," 1.758","-0.963"," 1.810"
"42"," 1.672","-1.081"," 2.276"
"43"," 1.471","-1.040"," 2.246"
"44"," 1.574","-1.087"," 1.810"
"45"," 1.329","-1.272"," 1.684"
"46"," 1.702","-1.616"," 1.816"
"47"," 2.028","-1.853"," 2.404"
"48"," 2.053","-1.520"," 2.438"
"49"," 1.598","-1.472"," 1.984"
"50"," 1.754","-1.544"," 2.274"
"51"," 1.937","-1.323"," 1.841"
"52"," 1.761","-1.354"," 1.676"
"53"," 2.194","-0.940"," 1.826"
"54"," 1.757","-0.471"," 2.189"
"55"," 2.060","-0.877"," 2.000"
"56"," 1.817","-0.696"," 2.035"
"57"," 1.566","-0.601"," 2.046"
"58"," 1.565","-1.002"," 1.993"
"59"," 1.539","-1.393"," 2.042"
"60"," 1.330","-1.683"," 2.008"
"61"," 1.764","-1.707"," 2.000"
"62"," 1.879","-1.892"," 2.726"
"63"," 1.909","-1.442"," 2.247"
"64"," 1.681","-0.972"," 2.505"
"65"," 1.225","-0.831"," 2.166"
"66"," 1.260","-1.125"," 2.479"
"67"," 1.230","-1.437"," 2.224"
"68"," 1.797","-1.776"," 2.123"
"69"," 1.535","-1.464"," 2.241"
"70"," 1.963","-1.444"," 2.320"
"71"," 1.962","-1.104"," 2.231"
"72"," 1.775","-1.035"," 1.978"
"73"," 1.658","-0.730"," 2.698"
"74"," 1.305","-0.879"," 1.873"
"75"," 1.526","-0.933"," 2.283"
"76"," 1.554","-1.095"," 2.096"
"77"," 1.475","-1.308"," 1.638"
"78"," 1.456","-1.602"," 2.324"
"79"," 1.486","-1.227"," 2.247"
"80"," 1.825","-1.254"," 1.753"
"81"," 1.731","-1.211"," 1.902"
"82"," 1.486","-0.785"," 1.808"
"83"," 1.467","-0.497"," 2.277"
"84"," 1.600","-0.451"," 2.101"
"85"," 1.723","-0.345"," 2.049"
"86"," 1.893","-0.514"," 1.618"
"87"," 1.749","-0.506"," 2.099"
"88"," 1.644","-0.960"," 1.821"
"89"," 2.151","-0.685"," 2.022"
"90"," 1.772","-0.594"," 2.076"
"91"," 1.610","-0.806"," 2.090"
"92"," 1.477","-1.016"," 2.321"
"93"," 1.679","-0.940"," 2.001"
"94"," 1.739","-1.109"," 2.146"
"95"," 1.917","-1.119"," 1.985"
"96"," 1.435","-0.797"," 2.343"
"97"," 1.613","-0.699"," 2.091"
"98"," 1.896","-0.545"," 2.035"
"99"," 1.926","-0.522"," 2.414"
"100"," 1.722","-0.842"," 2.177"
