"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 0.960","-2.284"," 1.564"
"3"," 1.601","-2.086"," 1.897"
"4"," 1.574","-1.372"," 1.893"
"5"," 1.453","-1.199"," 1.854"
"6"," 1.597","-1.396"," 2.153"
"7"," 1.002","-1.235"," 2.082"
"8"," 1.319","-1.206"," 1.805"
"9"," 1.499","-1.216"," 2.019"
"10"," 1.528","-0.896"," 2.048"
"11"," 1.255","-1.021"," 2.071"
"12"," 1.362","-1.573"," 2.300"
"13"," 1.839","-1.463"," 1.939"
"14"," 1.731","-1.018"," 2.482"
"15"," 2.294","-1.000"," 2.313"
"16"," 1.757","-0.618"," 2.168"
"17"," 1.954","-0.490"," 2.400"
"18"," 1.241","-0.411"," 1.788"
"19"," 1.583","-1.195"," 1.923"
"20"," 1.509","-1.507"," 1.928"
"21"," 1.278","-1.860"," 1.887"
"22"," 1.560","-1.556"," 2.010"
"23"," 1.900","-1.385"," 1.877"
"24"," 1.687","-0.804"," 2.137"
"25"," 1.394","-0.731"," 2.175"
"26"," 1.127","-0.865"," 2.195"
"27"," 1.328","-1.111"," 1.753"
"28"," 1.442","-1.523"," 2.168"
"29"," 1.700","-1.263"," 1.995"
"30"," 1.970","-0.956"," 2.537"
"31"," 1.387","-1.033"," 1.648"
"32"," 1.667","-0.947"," 1.854"
"33"," 1.070","-0.778"," 1.441"
"34"," 1.720","-1.234"," 2.177"
"35"," 1.503","-1.260"," 2.046"
"36"," 1.658","-1.087"," 2.235"
"37"," 1.731","-0.776"," 1.722"
"38"," 1.800","-0.740"," 2.088"
"39"," 1.596","-0.673"," 2.355"
"40"," 1.410","-0.700"," 2.153"
"41"," 1.691","-0.857"," 2.255"
"42"," 1.726","-0.988"," 2.188"
"43"," 1.440","-1.437"," 1.831"
"44"," 1.584","-1.296"," 2.158"
"45"," 1.669","-1.146"," 1.800"
"46"," 1.618","-1.167"," 2.161"
"47"," 1.712","-1.471"," 2.013"
"48"," 1.535","-1.152"," 1.963"
"49"," 1.150","-0.679"," 1.676"
"50"," 1.339","-1.285"," 1.830"
"51"," 1.657","-0.911"," 2.294"
"52"," 1.591","-0.831"," 2.116"
"53"," 1.768","-1.451"," 1.856"
"54"," 2.068","-1.122"," 2.280"
"55"," 1.908","-0.982"," 2.174"
"56"," 1.889","-0.821"," 2.249"
"57"," 1.784","-0.567"," 2.120"
"58"," 1.427","-0.627"," 2.145"
"59"," 1.756","-0.865"," 2.273"
"60"," 1.320","-0.945"," 1.958"
"61"," 1.935","-1.275"," 1.955"
"62"," 2.027","-1.408"," 2.011"
"63"," 1.929","-0.987"," 2.200"
"64"," 1.688","-0.571"," 2.148"
"65"," 2.075","-0.840"," 2.637"
"66"," 1.927","-0.462"," 2.071"
"67"," 1.537","-0.393"," 1.770"
"68"," 1.704","-0.663"," 1.849"
"69"," 1.358","-0.890"," 1.782"
"70"," 1.620","-1.321"," 2.622"
"71"," 1.749","-1.350"," 2.147"
"72"," 1.604","-1.003"," 2.107"
"73"," 1.388","-1.232"," 2.162"
"74"," 1.364","-1.263"," 2.050"
"75"," 1.405","-1.319"," 2.413"
"76"," 1.413","-1.427"," 2.096"
"77"," 1.714","-1.440"," 2.126"
"78"," 1.890","-0.737"," 1.809"
"79"," 1.508","-0.705"," 1.892"
"80"," 1.663","-1.098"," 2.239"
"81"," 1.905","-0.736"," 2.317"
"82"," 1.541","-0.667"," 2.041"
"83"," 1.585","-0.764"," 2.497"
"84"," 1.711","-0.733"," 2.239"
"85"," 1.629","-0.503"," 2.426"
"86"," 1.870","-0.772"," 2.230"
"87"," 2.020","-0.816"," 2.218"
"88"," 1.637","-0.915"," 1.962"
"89"," 1.365","-1.040"," 1.831"
"90"," 1.101","-1.186"," 2.179"
"91"," 1.363","-1.783"," 2.085"
"92"," 1.509","-1.965"," 2.172"
"93"," 1.449","-1.518"," 2.049"
"94"," 1.911","-1.372"," 2.144"
"95"," 1.617","-1.122"," 1.934"
"96"," 1.577","-0.868"," 1.833"
"97"," 1.504","-0.820"," 2.134"
"98"," 1.428","-0.623"," 2.009"
"99"," 1.330","-1.348"," 1.813"
"100"," 1.911","-1.110"," 1.996"
