"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.328","-2.104"," 1.916"
"3"," 1.484","-1.908"," 1.942"
"4"," 1.577","-1.409"," 1.945"
"5"," 1.706","-1.318"," 2.113"
"6"," 1.581","-1.179"," 2.123"
"7"," 1.858","-1.019"," 1.962"
"8"," 1.320","-0.837"," 1.805"
"9"," 1.467","-1.143"," 2.110"
"10"," 1.676","-1.188"," 2.077"
"11"," 1.643","-1.278"," 2.141"
"12"," 1.735","-1.305"," 2.517"
"13"," 1.871","-1.164"," 1.720"
"14"," 1.450","-1.129"," 2.021"
"15"," 2.075","-0.730"," 2.453"
"16"," 1.635","-0.874"," 2.030"
"17"," 1.529","-0.658"," 2.360"
"18"," 1.502","-0.745"," 2.017"
"19"," 1.290","-0.800"," 2.186"
"20"," 1.634","-1.529"," 1.924"
"21"," 1.915","-1.345"," 2.197"
"22"," 1.844","-1.195"," 2.048"
"23"," 1.592","-1.510"," 1.743"
"24"," 1.864","-1.260"," 2.004"
"25"," 1.388","-1.129"," 1.970"
"26"," 2.101","-1.003"," 1.824"
"27"," 1.688","-0.825"," 1.855"
"28"," 1.514","-0.449"," 2.301"
"29"," 1.916","-0.918"," 1.640"
"30"," 1.576","-0.546"," 2.253"
"31"," 1.315","-0.868"," 2.017"
"32"," 1.193","-1.047"," 1.883"
"33"," 1.617","-1.910"," 2.253"
"34"," 1.678","-1.617"," 1.961"
"35"," 2.029","-1.165"," 2.023"
"36"," 1.603","-0.685"," 2.198"
"37"," 1.176","-0.709"," 2.226"
"38"," 1.657","-0.953"," 2.395"
"39"," 1.747","-1.243"," 2.499"
"40"," 1.896","-1.014"," 2.293"
"41"," 1.766","-1.284"," 2.348"
"42"," 1.799","-1.281"," 2.164"
"43"," 2.008","-1.044"," 2.476"
"44"," 1.852","-0.463"," 2.250"
"45"," 1.737","-0.554"," 2.277"
"46"," 1.792","-1.030"," 2.022"
"47"," 1.307","-1.094"," 1.928"
"48"," 1.488","-1.255"," 2.459"
"49"," 1.046","-1.518"," 1.558"
"50"," 1.235","-1.960"," 1.995"
"51"," 1.560","-1.815"," 2.045"
"52"," 2.217","-1.863"," 2.161"
"53"," 1.965","-1.650"," 2.040"
"54"," 1.992","-1.287"," 2.330"
"55"," 1.248","-1.098"," 1.657"
"56"," 1.558","-1.350"," 2.159"
"57"," 2.131","-1.004"," 2.053"
"58"," 1.479","-0.851"," 1.940"
"59"," 1.764","-0.665"," 1.869"
"60"," 1.597","-0.752"," 1.902"
"61"," 1.569","-0.974"," 1.786"
"62"," 1.664","-1.204"," 2.199"
"63"," 1.421","-1.464"," 2.054"
"64"," 1.249","-1.761"," 1.723"
"65"," 1.361","-1.880"," 1.811"
"66"," 1.699","-1.532"," 2.015"
"67"," 1.374","-1.779"," 1.926"
"68"," 1.505","-1.827"," 2.057"
"69"," 1.732","-1.398"," 2.245"
"70"," 1.811","-1.010"," 2.026"
"71"," 1.956","-1.110"," 1.712"
"72"," 1.813","-0.762"," 2.096"
"73"," 1.640","-0.854"," 2.422"
"74"," 1.628","-0.964"," 2.122"
"75"," 1.278","-1.173"," 1.909"
"76"," 1.921","-1.553"," 2.187"
"77"," 1.900","-1.678"," 1.778"
"78"," 2.027","-1.564"," 2.672"
"79"," 2.142","-1.725"," 2.069"
"80"," 2.052","-1.902"," 2.590"
"81"," 1.711","-1.943"," 2.411"
"82"," 1.596","-1.750"," 2.018"
"83"," 1.634","-1.545"," 2.399"
"84"," 1.688","-1.584"," 1.638"
"85"," 1.990","-1.345"," 2.204"
"86"," 1.690","-1.452"," 1.981"
"87"," 1.563","-1.448"," 2.321"
"88"," 1.593","-1.559"," 1.868"
"89"," 1.793","-1.444"," 2.107"
"90"," 1.515","-1.312"," 2.078"
"91"," 1.430","-1.514"," 2.308"
"92"," 2.022","-1.322"," 2.785"
"93"," 1.509","-1.202"," 1.861"
"94"," 1.557","-0.756"," 2.091"
"95"," 1.666","-1.113"," 2.231"
"96"," 1.200","-1.065"," 1.454"
"97"," 1.853","-1.268"," 2.061"
"98"," 1.718","-1.099"," 1.668"
"99"," 1.587","-1.059"," 2.064"
"100"," 1.687","-0.694"," 2.513"
