"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 0.930","-2.584"," 1.585"
"3"," 1.457","-1.914"," 1.957"
"4"," 1.491","-1.568"," 1.943"
"5"," 1.548","-1.412"," 1.948"
"6"," 1.867","-1.058"," 1.953"
"7"," 1.655","-0.429"," 2.050"
"8"," 1.357","-0.297"," 1.655"
"9"," 1.126","-0.749"," 1.837"
"10"," 1.323","-1.329"," 1.981"
"11"," 1.676","-1.235"," 1.806"
"12"," 1.683","-1.590"," 2.191"
"13"," 1.859","-1.497"," 2.533"
"14"," 1.630","-1.621"," 2.158"
"15"," 1.383","-1.488"," 2.114"
"16"," 1.864","-1.578"," 1.860"
"17"," 2.032","-1.039"," 2.192"
"18"," 1.659","-0.930"," 1.702"
"19"," 1.723","-0.755"," 2.132"
"20"," 2.004","-0.675"," 2.437"
"21"," 1.745","-0.840"," 1.956"
"22"," 1.663","-0.838"," 2.333"
"23"," 1.468","-0.681"," 1.996"
"24"," 1.533","-1.115"," 2.078"
"25"," 1.757","-0.975"," 2.016"
"26"," 1.903","-1.062"," 2.427"
"27"," 1.761","-0.741"," 2.086"
"28"," 1.906","-1.469"," 2.464"
"29"," 1.818","-1.215"," 2.462"
"30"," 1.714","-1.003"," 1.802"
"31"," 1.807","-1.362"," 2.258"
"32"," 1.799","-0.946"," 2.008"
"33"," 1.523","-0.841"," 1.838"
"34"," 1.799","-1.218"," 2.376"
"35"," 1.756","-0.779"," 1.830"
"36"," 1.489","-0.826"," 2.137"
"37"," 1.575","-1.371"," 2.258"
"38"," 1.292","-1.366"," 2.396"
"39"," 1.228","-1.251"," 1.791"
"40"," 1.159","-1.317"," 1.643"
"41"," 1.519","-1.637"," 1.767"
"42"," 1.932","-1.311"," 2.118"
"43"," 1.771","-1.488"," 2.389"
"44"," 1.918","-1.253"," 2.185"
"45"," 2.048","-0.830"," 2.144"
"46"," 1.933","-0.724"," 2.444"
"47"," 2.078","-1.155"," 2.400"
"48"," 1.550","-0.835"," 2.081"
"49"," 1.759","-1.546"," 2.044"
"50"," 1.923","-1.552"," 2.003"
"51"," 1.981","-1.570"," 2.221"
"52"," 1.647","-1.371"," 1.548"
"53"," 1.997","-1.283"," 1.996"
"54"," 2.034","-1.036"," 2.329"
"55"," 1.613","-0.732"," 1.966"
"56"," 1.956","-0.923"," 2.173"
"57"," 2.254","-0.656"," 2.063"
"58"," 1.751","-0.481"," 2.391"
"59"," 1.781","-0.623"," 2.157"
"60"," 1.934","-0.771"," 2.314"
"61"," 1.554","-0.716"," 1.760"
"62"," 1.709","-1.053"," 1.691"
"63"," 1.570","-0.775"," 2.226"
"64"," 1.648","-0.695"," 2.126"
"65"," 1.459","-0.969"," 1.732"
"66"," 1.197","-1.250"," 2.292"
"67"," 1.564","-1.318"," 2.160"
"68"," 1.469","-0.998"," 1.994"
"69"," 1.635","-1.594"," 2.039"
"70"," 1.728","-1.461"," 2.030"
"71"," 1.849","-1.486"," 2.292"
"72"," 1.842","-0.944"," 1.941"
"73"," 1.582","-0.909"," 1.897"
"74"," 1.566","-1.115"," 2.179"
"75"," 1.948","-1.131"," 1.908"
"76"," 1.866","-1.590"," 1.887"
"77"," 1.826","-1.897"," 2.245"
"78"," 1.646","-1.316"," 2.363"
"79"," 1.590","-1.263"," 2.061"
"80"," 1.821","-1.314"," 1.669"
"81"," 2.056","-1.120"," 2.318"
"82"," 2.167","-1.056"," 1.954"
"83"," 1.992","-0.985"," 2.029"
"84"," 1.265","-0.906"," 2.411"
"85"," 1.825","-1.064"," 2.238"
"86"," 1.863","-1.096"," 2.254"
"87"," 1.605","-1.014"," 2.169"
"88"," 1.793","-1.152"," 2.029"
"89"," 1.828","-1.466"," 2.106"
"90"," 1.691","-1.359"," 2.282"
"91"," 1.656","-1.187"," 2.293"
"92"," 1.363","-0.586"," 2.092"
"93"," 1.563","-0.978"," 1.775"
"94"," 1.798","-0.603"," 2.073"
"95"," 1.887","-0.880"," 2.492"
"96"," 1.580","-0.769"," 2.137"
"97"," 1.514","-1.167"," 2.286"
"98"," 1.836","-1.187"," 1.843"
"99"," 1.148","-1.157"," 1.818"
"100"," 1.714","-1.683"," 1.949"
