"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.386","-2.400"," 2.188"
"3"," 1.644","-2.284"," 2.441"
"4"," 1.287","-2.130"," 1.542"
"5"," 1.644","-1.590"," 1.930"
"6"," 2.021","-1.342"," 2.043"
"7"," 1.134","-1.018"," 2.110"
"8"," 1.430","-1.316"," 2.141"
"9"," 2.012","-1.130"," 2.107"
"10"," 1.775","-1.045"," 1.667"
"11"," 1.491","-0.898"," 1.753"
"12"," 1.426","-1.262"," 2.277"
"13"," 1.874","-0.966"," 2.112"
"14"," 1.942","-0.753"," 2.206"
"15"," 1.848","-1.121"," 1.953"
"16"," 1.357","-1.182"," 1.778"
"17"," 1.272","-1.103"," 1.771"
"18"," 1.652","-1.672"," 1.720"
"19"," 1.649","-1.416"," 2.197"
"20"," 2.035","-0.999"," 2.273"
"21"," 2.037","-0.860"," 2.263"
"22"," 1.555","-0.797"," 1.615"
"23"," 1.575","-0.843"," 1.844"
"24"," 1.680","-0.884"," 2.209"
"25"," 1.569","-0.902"," 1.964"
"26"," 1.613","-0.961"," 2.019"
"27"," 1.933","-1.003"," 2.189"
"28"," 1.859","-1.117"," 2.125"
"29"," 1.701","-0.642"," 2.513"
"30"," 1.595","-0.655"," 1.981"
"31"," 1.304","-0.746"," 1.989"
"32"," 1.468","-0.853"," 2.080"
"33"," 1.638","-0.893"," 2.445"
"34"," 1.794","-1.093"," 2.221"
"35"," 1.565","-0.940"," 2.225"
"36"," 1.031","-0.482"," 1.762"
"37"," 1.349","-1.568"," 1.993"
"38"," 1.577","-1.908"," 1.920"
"39"," 2.100","-1.654"," 2.242"
"40"," 1.602","-1.400"," 1.771"
"41"," 1.569","-1.242"," 2.060"
"42"," 1.594","-1.298"," 2.265"
"43"," 1.841","-1.360"," 1.853"
"44"," 1.612","-1.128"," 1.913"
"45"," 1.565","-1.386"," 2.267"
"46"," 1.700","-1.346"," 2.096"
"47"," 2.372","-1.240"," 2.137"
"48"," 1.699","-1.000"," 2.358"
"49"," 1.899","-1.326"," 1.846"
"50"," 2.089","-0.813"," 2.018"
"51"," 1.782","-0.661"," 2.084"
"52"," 1.781","-0.555"," 2.401"
"53"," 1.591","-0.751"," 1.852"
"54"," 1.626","-0.631"," 2.268"
"55"," 1.741","-0.587"," 1.769"
"56"," 1.842","-0.578"," 2.383"
"57"," 1.758","-0.997"," 2.337"
"58"," 1.706","-0.978"," 2.171"
"59"," 1.884","-1.011"," 1.876"
"60"," 2.008","-0.899"," 2.119"
"61"," 1.641","-0.785"," 2.144"
"62"," 1.592","-0.945"," 1.968"
"63"," 1.513","-0.922"," 2.146"
"64"," 1.530","-1.346"," 2.465"
"65"," 1.797","-1.048"," 1.918"
"66"," 1.913","-1.171"," 2.339"
"67"," 1.225","-0.968"," 2.289"
"68"," 1.127","-1.347"," 1.777"
"69"," 1.610","-1.063"," 1.820"
"70"," 1.534","-1.033"," 2.192"
"71"," 1.122","-1.218"," 2.107"
"72"," 1.381","-1.312"," 1.956"
"73"," 1.601","-1.419"," 2.368"
"74"," 1.856","-1.182"," 2.033"
"75"," 1.586","-0.758"," 2.161"
"76"," 1.753","-0.927"," 2.133"
"77"," 2.032","-0.710"," 2.604"
"78"," 1.720","-0.650"," 2.073"
"79"," 1.907","-0.730"," 2.380"
"80"," 1.683","-0.433"," 2.516"
"81"," 1.297","-0.594"," 1.675"
"82"," 1.993","-1.154"," 2.330"
"83"," 1.656","-0.746"," 2.449"
"84"," 2.004","-0.671"," 1.971"
"85"," 2.214","-1.158"," 2.040"
"86"," 1.359","-1.189"," 2.093"
"87"," 1.437","-1.070"," 2.143"
"88"," 1.409","-1.292"," 1.732"
"89"," 1.737","-1.244"," 1.773"
"90"," 1.677","-1.370"," 1.560"
"91"," 1.804","-1.190"," 2.566"
"92"," 1.840","-1.051"," 2.242"
"93"," 1.850","-1.039"," 2.367"
"94"," 1.968","-0.813"," 2.271"
"95"," 1.315","-0.873"," 1.954"
"96"," 1.502","-1.045"," 2.140"
"97"," 1.431","-1.428"," 1.887"
"98"," 1.511","-1.493"," 2.334"
"99"," 1.700","-1.467"," 1.974"
"100"," 1.478","-1.123"," 2.524"
