"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 0.991","-2.785"," 1.826"
"3"," 1.501","-2.550"," 2.067"
"4"," 1.933","-2.385"," 1.995"
"5"," 2.000","-1.771"," 2.020"
"6"," 1.435","-1.364"," 1.748"
"7"," 1.408","-1.312"," 2.300"
"8"," 1.474","-1.353"," 1.823"
"9"," 1.629","-1.855"," 1.896"
"10"," 1.744","-1.399"," 2.206"
"11"," 1.795","-1.632"," 2.000"
"12"," 1.764","-1.766"," 1.727"
"13"," 1.546","-1.541"," 1.941"
"14"," 1.490","-1.082"," 2.210"
"15"," 1.184","-0.754"," 1.876"
"16"," 1.288","-1.083"," 2.068"
"17"," 1.476","-1.295"," 2.127"
"18"," 1.863","-1.210"," 2.421"
"19"," 1.556","-1.017"," 2.080"
"20"," 1.961","-0.955"," 2.265"
"21"," 1.405","-0.773"," 1.912"
"22"," 1.352","-0.713"," 1.941"
"23"," 1.140","-0.855"," 1.762"
"24"," 1.396","-1.361"," 1.757"
"25"," 1.924","-1.241"," 2.376"
"26"," 1.919","-1.159"," 2.369"
"27"," 2.035","-1.094"," 2.188"
"28"," 1.984","-1.315"," 2.052"
"29"," 2.238","-1.402"," 2.452"
"30"," 2.050","-1.127"," 2.340"
"31"," 1.524","-1.081"," 1.989"
"32"," 1.659","-1.118"," 2.343"
"33"," 1.692","-1.081"," 2.211"
"34"," 1.510","-1.130"," 2.205"
"35"," 1.572","-1.238"," 1.914"
"36"," 1.550","-1.479"," 1.846"
"37"," 1.685","-1.430"," 2.462"
"38"," 1.468","-1.450"," 2.092"
"39"," 1.831","-1.291"," 2.498"
"40"," 1.818","-0.936"," 1.814"
"41"," 1.676","-0.956"," 2.177"
"42"," 1.614","-1.114"," 1.937"
"43"," 1.668","-1.317"," 2.424"
"44"," 1.698","-1.258"," 2.066"
"45"," 1.785","-1.444"," 1.955"
"46"," 2.102","-1.035"," 2.436"
"47"," 1.621","-0.999"," 2.520"
"48"," 1.557","-1.147"," 2.215"
"49"," 1.554","-1.474"," 2.060"
"50"," 1.407","-1.310"," 2.217"
"51"," 1.647","-1.123"," 2.505"
"52"," 1.623","-1.106"," 1.909"
"53"," 1.551","-1.478"," 2.247"
"54"," 1.887","-1.261"," 1.787"
"55"," 1.887","-1.248"," 2.169"
"56"," 2.009","-1.696"," 2.218"
"57"," 1.711","-1.154"," 2.038"
"58"," 1.463","-1.105"," 2.031"
"59"," 1.630","-0.863"," 1.885"
"60"," 1.717","-1.045"," 2.175"
"61"," 1.923","-0.993"," 2.437"
"62"," 1.834","-0.612"," 1.633"
"63"," 2.059","-0.829"," 1.952"
"64"," 2.200","-0.455"," 2.434"
"65"," 1.797","-0.406"," 2.013"
"66"," 1.461","-0.607"," 1.802"
"67"," 1.932","-1.364"," 2.087"
"68"," 1.786","-0.953"," 2.174"
"69"," 1.653","-0.821"," 2.010"
"70"," 1.535","-0.834"," 2.267"
"71"," 1.592","-0.693"," 1.993"
"72"," 1.615","-0.994"," 2.092"
"73"," 2.118","-1.180"," 2.478"
"74"," 1.772","-1.068"," 2.090"
"75"," 1.578","-1.136"," 2.237"
"76"," 1.441","-1.273"," 2.024"
"77"," 1.391","-1.529"," 2.098"
"78"," 1.592","-1.365"," 2.198"
"79"," 1.663","-1.344"," 2.692"
"80"," 1.537","-1.012"," 1.935"
"81"," 1.435","-1.350"," 2.040"
"82"," 1.442","-1.169"," 1.854"
"83"," 1.581","-1.261"," 1.691"
"84"," 1.997","-1.101"," 2.188"
"85"," 2.006","-1.492"," 2.019"
"86"," 1.930","-1.163"," 1.899"
"87"," 1.854","-1.292"," 2.494"
"88"," 1.570","-1.162"," 2.265"
"89"," 1.770","-1.355"," 2.190"
"90"," 1.925","-1.298"," 2.292"
"91"," 1.979","-1.445"," 1.999"
"92"," 1.963","-1.552"," 2.394"
"93"," 2.004","-1.351"," 2.459"
"94"," 1.442","-1.075"," 1.721"
"95"," 1.690","-1.298"," 2.109"
"96"," 2.055","-1.142"," 2.336"
"97"," 1.606","-0.842"," 1.737"
"98"," 1.408","-0.903"," 1.684"
"99"," 1.613","-1.271"," 2.195"
"100"," 1.769","-1.068"," 1.988"
