"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.182","-2.873"," 1.819"
"3"," 1.818","-2.748"," 2.580"
"4"," 1.507","-2.015"," 1.743"
"5"," 1.951","-2.075"," 2.125"
"6"," 1.804","-1.560"," 2.088"
"7"," 1.735","-1.350"," 2.196"
"8"," 1.861","-1.243"," 1.813"
"9"," 1.891","-1.168"," 2.299"
"10"," 1.807","-0.907"," 2.554"
"11"," 1.482","-0.876"," 2.496"
"12"," 1.599","-1.371"," 1.874"
"13"," 1.396","-0.977"," 1.637"
"14"," 1.404","-1.154"," 1.800"
"15"," 0.939","-0.896"," 1.959"
"16"," 1.583","-1.488"," 2.573"
"17"," 1.811","-1.380"," 2.253"
"18"," 1.808","-1.374"," 2.141"
"19"," 2.015","-1.299"," 2.236"
"20"," 2.107","-0.942"," 2.402"
"21"," 1.848","-0.875"," 2.001"
"22"," 1.414","-0.813"," 2.033"
"23"," 1.302","-1.108"," 2.029"
"24"," 1.035","-1.272"," 1.906"
"25"," 1.167","-1.570"," 2.165"
"26"," 1.180","-1.227"," 1.962"
"27"," 1.801","-1.301"," 2.291"
"28"," 1.757","-1.643"," 2.112"
"29"," 1.913","-1.211"," 2.003"
"30"," 1.767","-1.218"," 2.368"
"31"," 1.971","-0.925"," 2.169"
"32"," 1.641","-1.032"," 1.961"
"33"," 1.494","-1.190"," 2.285"
"34"," 1.559","-1.114"," 2.253"
"35"," 1.710","-1.284"," 2.161"
"36"," 1.452","-0.808"," 1.842"
"37"," 1.236","-1.075"," 2.090"
"38"," 1.504","-1.378"," 2.277"
"39"," 1.463","-1.264"," 1.806"
"40"," 1.807","-1.429"," 2.359"
"41"," 1.212","-1.044"," 2.341"
"42"," 1.674","-1.270"," 1.949"
"43"," 2.292","-1.444"," 2.428"
"44"," 1.949","-0.833"," 2.214"
"45"," 1.494","-0.692"," 1.642"
"46"," 1.446","-0.809"," 2.243"
"47"," 1.624","-0.911"," 2.135"
"48"," 1.452","-1.401"," 1.746"
"49"," 1.731","-1.257"," 2.311"
"50"," 1.887","-1.356"," 1.526"
"51"," 1.978","-1.236"," 2.242"
"52"," 2.183","-0.853"," 2.376"
"53"," 1.976","-0.749"," 1.941"
"54"," 1.807","-0.508"," 2.106"
"55"," 1.836","-0.683"," 2.318"
"56"," 1.719","-0.595"," 1.776"
"57"," 1.913","-0.967"," 2.178"
"58"," 1.647","-0.942"," 2.146"
"59"," 1.174","-0.901"," 1.886"
"60"," 1.469","-0.812"," 1.858"
"61"," 1.792","-0.879"," 2.267"
"62"," 1.810","-0.853"," 1.758"
"63"," 1.964","-0.477"," 2.469"
"64"," 1.755","-0.574"," 2.098"
"65"," 1.464","-1.009"," 2.214"
"66"," 1.686","-0.795"," 1.962"
"67"," 1.637","-1.397"," 2.328"
"68"," 1.621","-1.428"," 2.084"
"69"," 1.478","-1.175"," 2.054"
"70"," 1.629","-1.359"," 2.541"
"71"," 1.631","-0.877"," 2.285"
"72"," 1.700","-1.092"," 1.929"
"73"," 1.881","-0.850"," 1.956"
"74"," 1.605","-0.570"," 1.677"
"75"," 1.648","-1.000"," 2.178"
"76"," 1.893","-0.873"," 2.367"
"77"," 1.680","-1.136"," 2.396"
"78"," 1.873","-1.231"," 2.245"
"79"," 1.661","-1.594"," 2.082"
"80"," 1.265","-1.231"," 1.808"
"81"," 1.774","-1.294"," 1.885"
"82"," 1.616","-0.998"," 2.625"
"83"," 1.761","-1.140"," 2.120"
"84"," 1.685","-0.712"," 1.922"
"85"," 2.019","-0.462"," 2.348"
"86"," 1.147","-0.587"," 1.947"
"87"," 1.389","-0.749"," 2.205"
"88"," 1.264","-0.731"," 2.083"
"89"," 1.431","-1.142"," 1.919"
"90"," 1.487","-0.542"," 2.124"
"91"," 1.362","-0.806"," 1.854"
"92"," 1.548","-1.104"," 1.645"
"93"," 1.920","-0.756"," 2.311"
"94"," 1.311","-0.903"," 1.830"
"95"," 1.751","-1.022"," 1.824"
"96"," 1.709","-1.122"," 2.262"
"97"," 1.808","-1.484"," 1.931"
"98"," 2.103","-1.330"," 2.456"
"99"," 2.078","-1.339"," 2.069"
"100"," 1.747","-1.111"," 2.130"
