"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 0.936","-2.375"," 1.934"
"3"," 1.557","-1.938"," 2.041"
"4"," 2.286","-2.059"," 2.305"
"5"," 1.733","-2.048"," 2.502"
"6"," 1.903","-1.710"," 1.893"
"7"," 1.464","-1.728"," 1.706"
"8"," 1.403","-1.745"," 1.930"
"9"," 2.108","-1.673"," 1.987"
"10"," 2.284","-1.613"," 2.326"
"11"," 1.802","-1.474"," 2.120"
"12"," 2.188","-1.126"," 2.048"
"13"," 1.766","-1.311"," 2.588"
"14"," 1.549","-1.291"," 2.108"
"15"," 1.740","-1.070"," 1.942"
"16"," 1.669","-1.128"," 2.505"
"17"," 1.435","-1.280"," 2.058"
"18"," 1.437","-1.487"," 1.804"
"19"," 1.399","-1.437"," 1.622"
"20"," 1.418","-1.542"," 1.581"
"21"," 1.266","-1.696"," 2.055"
"22"," 1.197","-1.309"," 2.653"
"23"," 1.660","-1.573"," 2.024"
"24"," 2.267","-1.644"," 2.230"
"25"," 1.788","-1.289"," 2.074"
"26"," 1.523","-1.272"," 1.995"
"27"," 1.983","-1.581"," 1.978"
"28"," 1.706","-1.067"," 2.267"
"29"," 1.731","-1.102"," 2.089"
"30"," 1.652","-0.911"," 2.111"
"31"," 1.644","-1.404"," 2.375"
"32"," 2.053","-1.248"," 2.200"
"33"," 1.564","-1.003"," 1.968"
"34"," 1.592","-0.826"," 1.737"
"35"," 1.899","-1.197"," 2.465"
"36"," 2.043","-1.189"," 2.117"
"37"," 1.636","-1.070"," 2.224"
"38"," 1.960","-1.219"," 2.541"
"39"," 1.819","-0.854"," 2.380"
"40"," 1.358","-0.916"," 1.862"
"41"," 1.186","-1.179"," 1.686"
"42"," 1.736","-1.314"," 1.740"
"43"," 1.608","-1.307"," 2.262"
"44"," 1.589","-1.168"," 1.978"
"45"," 1.829","-1.006"," 2.167"
"46"," 1.487","-0.930"," 1.809"
"47"," 1.633","-0.720"," 2.187"
"48"," 1.525","-1.020"," 2.151"
"49"," 1.638","-1.262"," 2.548"
"50"," 1.503","-1.051"," 2.046"
"51"," 1.302","-1.340"," 1.489"
"52"," 1.684","-1.337"," 1.772"
"53"," 1.422","-1.475"," 2.319"
"54"," 1.427","-1.087"," 2.385"
"55"," 1.580","-1.227"," 2.059"
"56"," 2.072","-0.902"," 2.069"
"57"," 1.515","-1.005"," 2.256"
"58"," 1.446","-1.023"," 1.997"
"59"," 1.481","-0.920"," 2.071"
"60"," 1.454","-1.220"," 1.950"
"61"," 1.391","-1.449"," 2.173"
"62"," 1.663","-1.350"," 1.774"
"63"," 1.779","-1.725"," 2.111"
"64"," 1.842","-1.673"," 1.896"
"65"," 1.613","-1.632"," 2.428"
"66"," 1.333","-1.456"," 2.061"
"67"," 1.287","-1.794"," 1.592"
"68"," 1.534","-1.909"," 1.874"
"69"," 1.975","-1.609"," 2.072"
"70"," 1.704","-1.372"," 2.254"
"71"," 1.539","-1.024"," 2.511"
"72"," 1.354","-1.293"," 2.111"
"73"," 1.659","-1.259"," 2.099"
"74"," 1.577","-1.480"," 2.419"
"75"," 1.497","-1.537"," 2.151"
"76"," 1.741","-1.491"," 2.081"
"77"," 1.647","-1.338"," 1.647"
"78"," 1.578","-1.088"," 2.058"
"79"," 1.366","-1.145"," 1.903"
"80"," 1.637","-1.177"," 2.028"
"81"," 1.639","-1.039"," 1.974"
"82"," 1.484","-0.752"," 2.072"
"83"," 1.809","-1.099"," 2.215"
"84"," 1.623","-0.675"," 1.854"
"85"," 1.835","-0.658"," 1.839"
"86"," 1.169","-0.848"," 1.530"
"87"," 1.678","-1.266"," 2.228"
"88"," 1.945","-1.345"," 2.473"
"89"," 1.526","-1.153"," 1.607"
"90"," 1.611","-1.289"," 2.415"
"91"," 2.028","-1.149"," 2.311"
"92"," 1.818","-0.900"," 2.507"
"93"," 1.800","-1.048"," 2.014"
"94"," 1.964","-1.354"," 2.176"
"95"," 1.915","-1.242"," 2.264"
"96"," 1.995","-1.274"," 1.895"
"97"," 1.838","-1.157"," 2.284"
"98"," 1.534","-1.477"," 2.023"
"99"," 1.677","-1.573"," 2.285"
"100"," 1.542","-1.610"," 2.017"
