"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.004","-2.197"," 1.929"
"3"," 1.653","-2.022"," 1.930"
"4"," 2.000","-1.480"," 2.075"
"5"," 2.097","-1.721"," 2.383"
"6"," 2.034","-1.270"," 2.068"
"7"," 1.912","-1.124"," 2.117"
"8"," 1.894","-1.059"," 2.666"
"9"," 1.368","-0.803"," 2.155"
"10"," 1.751","-0.939"," 2.376"
"11"," 2.168","-0.961"," 2.031"
"12"," 1.532","-0.882"," 2.216"
"13"," 1.475","-1.057"," 1.678"
"14"," 1.897","-1.609"," 2.239"
"15"," 1.722","-1.271"," 1.885"
"16"," 1.729","-1.333"," 1.839"
"17"," 1.824","-1.042"," 2.104"
"18"," 1.879","-1.052"," 2.075"
"19"," 1.944","-0.975"," 1.815"
"20"," 1.814","-0.817"," 2.368"
"21"," 2.187","-0.420"," 2.187"
"22"," 1.531","-0.259"," 2.186"
"23"," 1.918","-0.717"," 2.651"
"24"," 1.412","-0.993"," 1.894"
"25"," 1.600","-0.937"," 2.349"
"26"," 1.723","-1.144"," 2.265"
"27"," 2.092","-1.017"," 2.528"
"28"," 1.595","-0.762"," 1.841"
"29"," 1.349","-0.897"," 1.818"
"30"," 1.476","-1.140"," 1.826"
"31"," 1.264","-1.062"," 1.761"
"32"," 1.568","-1.232"," 1.971"
"33"," 1.459","-1.533"," 2.134"
"34"," 1.823","-1.244"," 2.396"
"35"," 1.767","-1.166"," 2.173"
"36"," 1.337","-1.170"," 1.624"
"37"," 1.506","-1.180"," 2.290"
"38"," 1.848","-1.558"," 2.080"
"39"," 2.061","-1.073"," 2.490"
"40"," 1.919","-0.803"," 2.419"
"41"," 1.512","-0.941"," 2.128"
"42"," 1.498","-1.273"," 1.784"
"43"," 1.758","-0.977"," 2.312"
"44"," 1.690","-0.917"," 2.155"
"45"," 2.029","-0.677"," 2.193"
"46"," 2.027","-0.881"," 2.249"
"47"," 1.727","-0.657"," 2.355"
"48"," 1.637","-0.790"," 2.426"
"49"," 1.604","-1.108"," 2.055"
"50"," 1.496","-0.943"," 1.725"
"51"," 1.804","-1.075"," 1.934"
"52"," 1.695","-1.104"," 1.724"
"53"," 1.691","-0.924"," 1.912"
"54"," 1.741","-1.256"," 2.047"
"55"," 1.804","-1.076"," 1.967"
"56"," 2.043","-1.141"," 1.948"
"57"," 1.487","-1.169"," 2.305"
"58"," 1.267","-1.532"," 2.495"
"59"," 1.919","-1.564"," 2.034"
"60"," 1.822","-1.286"," 1.870"
"61"," 1.836","-1.195"," 2.665"
"62"," 1.921","-1.270"," 2.234"
"63"," 1.972","-1.141"," 1.699"
"64"," 2.130","-0.724"," 2.255"
"65"," 1.871","-0.946"," 2.193"
"66"," 1.649","-1.110"," 1.885"
"67"," 2.012","-1.003"," 2.053"
"68"," 1.957","-0.998"," 2.058"
"69"," 2.079","-0.845"," 2.207"
"70"," 2.255","-0.724"," 2.172"
"71"," 1.590","-0.894"," 1.931"
"72"," 1.275","-1.072"," 1.816"
"73"," 1.476","-1.483"," 2.012"
"74"," 1.609","-1.624"," 1.529"
"75"," 1.924","-1.263"," 2.501"
"76"," 1.798","-1.055"," 2.230"
"77"," 2.087","-1.142"," 2.581"
"78"," 1.788","-1.384"," 2.171"
"79"," 1.524","-1.310"," 1.940"
"80"," 1.547","-0.912"," 2.229"
"81"," 1.746","-1.179"," 1.771"
"82"," 2.156","-1.235"," 2.173"
"83"," 1.804","-1.091"," 2.171"
"84"," 1.670","-1.014"," 2.190"
"85"," 1.194","-1.073"," 1.901"
"86"," 1.563","-1.112"," 1.963"
"87"," 1.968","-0.812"," 2.452"
"88"," 1.518","-1.209"," 1.936"
"89"," 1.442","-1.040"," 2.136"
"90"," 1.488","-0.837"," 2.358"
"91"," 1.492","-1.372"," 1.540"
"92"," 2.083","-1.314"," 2.168"
"93"," 1.575","-0.359"," 1.728"
"94"," 1.580","-0.870"," 1.849"
"95"," 1.810","-0.842"," 2.373"
"96"," 2.019","-1.047"," 2.179"
"97"," 1.774","-0.911"," 2.728"
"98"," 1.977","-0.588"," 2.217"
"99"," 1.451","-0.705"," 2.150"
"100"," 1.668","-0.768"," 2.383"
