"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 0.961","-2.711"," 2.107"
"3"," 1.957","-2.237"," 2.416"
"4"," 1.452","-1.717"," 2.138"
"5"," 1.426","-1.800"," 2.008"
"6"," 1.762","-1.556"," 2.032"
"7"," 1.548","-1.456"," 2.057"
"8"," 2.193","-1.200"," 2.512"
"9"," 1.907","-1.204"," 2.433"
"10"," 1.601","-0.904"," 1.946"
"11"," 1.711","-0.900"," 1.907"
"12"," 2.028","-0.624"," 1.916"
"13"," 1.438","-1.200"," 2.052"
"14"," 1.369","-1.374"," 2.208"
"15"," 1.597","-1.184"," 2.461"
"16"," 2.104","-1.349"," 2.342"
"17"," 1.638","-0.981"," 1.885"
"18"," 1.930","-0.948"," 2.341"
"19"," 2.113","-0.826"," 2.075"
"20"," 1.384","-0.654"," 1.855"
"21"," 1.548","-0.867"," 1.599"
"22"," 1.848","-1.047"," 2.368"
"23"," 1.782","-1.066"," 2.235"
"24"," 1.397","-1.187"," 1.724"
"25"," 1.478","-1.024"," 2.452"
"26"," 1.343","-1.277"," 2.099"
"27"," 1.404","-1.161"," 1.875"
"28"," 1.926","-1.013"," 2.079"
"29"," 1.576","-1.090"," 1.844"
"30"," 2.009","-0.868"," 1.911"
"31"," 1.715","-0.874"," 1.841"
"32"," 1.999","-0.839"," 2.048"
"33"," 1.890","-0.698"," 2.641"
"34"," 1.467","-0.641"," 1.846"
"35"," 1.175","-0.966"," 1.990"
"36"," 1.710","-1.327"," 1.949"
"37"," 1.766","-1.501"," 1.827"
"38"," 1.776","-1.197"," 2.237"
"39"," 1.958","-1.318"," 2.697"
"40"," 1.964","-1.393"," 2.188"
"41"," 1.815","-1.245"," 1.843"
"42"," 2.053","-1.011"," 2.224"
"43"," 1.647","-1.197"," 2.166"
"44"," 1.698","-0.926"," 1.938"
"45"," 1.718","-0.895"," 2.473"
"46"," 1.758","-0.806"," 1.769"
"47"," 1.889","-0.811"," 2.440"
"48"," 1.800","-0.895"," 1.329"
"49"," 1.714","-0.598"," 2.089"
"50"," 1.565","-1.123"," 2.102"
"51"," 1.630","-1.581"," 2.083"
"52"," 2.093","-1.286"," 2.271"
"53"," 1.428","-0.960"," 2.169"
"54"," 1.302","-0.577"," 1.920"
"55"," 1.182","-1.200"," 1.405"
"56"," 1.683","-0.913"," 1.880"
"57"," 1.483","-0.957"," 1.826"
"58"," 1.540","-1.267"," 2.046"
"59"," 1.598","-1.215"," 1.715"
"60"," 1.668","-1.460"," 2.261"
"61"," 1.808","-1.703"," 2.101"
"62"," 1.856","-1.673"," 1.981"
"63"," 2.120","-1.467"," 2.687"
"64"," 1.807","-1.603"," 2.297"
"65"," 1.897","-1.182"," 2.359"
"66"," 1.868","-0.809"," 2.379"
"67"," 2.040","-0.619"," 1.929"
"68"," 1.858","-0.748"," 2.412"
"69"," 1.795","-0.934"," 1.858"
"70"," 1.496","-0.635"," 1.956"
"71"," 1.389","-0.865"," 2.190"
"72"," 1.401","-1.424"," 1.977"
"73"," 1.472","-1.518"," 2.305"
"74"," 1.791","-1.556"," 2.686"
"75"," 2.007","-1.285"," 1.795"
"76"," 2.236","-0.855"," 2.364"
"77"," 2.121","-0.872"," 2.023"
"78"," 1.480","-0.990"," 1.999"
"79"," 1.652","-0.967"," 2.205"
"80"," 1.632","-0.594"," 2.144"
"81"," 1.711","-0.814"," 2.583"
"82"," 1.668","-0.364"," 2.071"
"83"," 1.428","-0.671"," 2.011"
"84"," 1.653","-0.620"," 2.139"
"85"," 1.841","-0.846"," 2.247"
"86"," 1.805","-0.943"," 2.023"
"87"," 1.582","-0.975"," 2.036"
"88"," 1.504","-1.464"," 2.060"
"89"," 1.946","-0.753"," 2.042"
"90"," 1.758","-0.607"," 1.928"
"91"," 1.909","-0.589"," 2.236"
"92"," 1.808","-0.811"," 2.251"
"93"," 1.742","-0.732"," 1.837"
"94"," 1.408","-0.767"," 1.978"
"95"," 1.342","-0.539"," 1.727"
"96"," 1.420","-0.839"," 1.911"
"97"," 1.869","-1.129"," 2.276"
"98"," 1.558","-0.873"," 2.163"
"99"," 1.720","-0.958"," 2.150"
"100"," 1.397","-0.912"," 2.215"
