"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 0.983","-2.475"," 1.811"
"3"," 1.171","-2.240"," 2.157"
"4"," 2.016","-2.061"," 2.305"
"5"," 2.284","-1.843"," 2.108"
"6"," 1.875","-1.642"," 2.335"
"7"," 2.376","-1.223"," 2.593"
"8"," 1.617","-0.716"," 1.883"
"9"," 1.724","-0.608"," 2.363"
"10"," 1.628","-0.835"," 2.329"
"11"," 1.417","-1.202"," 1.580"
"12"," 1.990","-1.422"," 2.302"
"13"," 1.551","-1.406"," 2.336"
"14"," 1.417","-1.280"," 1.899"
"15"," 1.398","-1.430"," 2.254"
"16"," 1.342","-1.016"," 1.944"
"17"," 1.612","-1.120"," 2.120"
"18"," 1.567","-0.884"," 1.943"
"19"," 1.916","-0.955"," 2.367"
"20"," 2.117","-0.780"," 2.327"
"21"," 1.878","-0.971"," 1.942"
"22"," 1.781","-1.018"," 2.132"
"23"," 1.766","-0.878"," 1.868"
"24"," 1.743","-1.033"," 2.356"
"25"," 1.306","-1.258"," 2.066"
"26"," 1.439","-2.058"," 1.807"
"27"," 1.521","-1.945"," 2.019"
"28"," 2.379","-1.499"," 2.168"
"29"," 1.998","-0.770"," 2.191"
"30"," 1.985","-0.734"," 2.109"
"31"," 2.091","-0.750"," 2.261"
"32"," 1.825","-0.751"," 1.967"
"33"," 1.353","-0.613"," 2.081"
"34"," 1.637","-0.903"," 2.030"
"35"," 1.385","-1.250"," 1.866"
"36"," 1.344","-1.123"," 1.873"
"37"," 1.666","-1.501"," 2.167"
"38"," 1.682","-1.503"," 2.110"
"39"," 1.807","-1.266"," 2.095"
"40"," 1.650","-0.889"," 2.214"
"41"," 1.784","-1.176"," 1.848"
"42"," 1.265","-1.057"," 2.376"
"43"," 1.362","-1.249"," 1.813"
"44"," 1.752","-1.346"," 1.933"
"45"," 1.556","-1.469"," 2.126"
"46"," 1.858","-1.189"," 2.435"
"47"," 1.494","-0.988"," 1.459"
"48"," 1.692","-0.868"," 2.307"
"49"," 1.300","-0.795"," 1.630"
"50"," 1.621","-1.187"," 2.151"
"51"," 1.596","-1.180"," 1.828"
"52"," 1.790","-1.547"," 2.138"
"53"," 1.845","-1.600"," 2.202"
"54"," 1.813","-1.336"," 2.302"
"55"," 1.539","-1.164"," 2.057"
"56"," 1.406","-0.854"," 1.728"
"57"," 1.687","-1.258"," 2.317"
"58"," 1.927","-0.900"," 1.968"
"59"," 1.482","-1.010"," 1.889"
"60"," 1.263","-1.200"," 2.160"
"61"," 1.613","-1.777"," 2.134"
"62"," 1.567","-1.702"," 2.279"
"63"," 1.742","-1.912"," 2.210"
"64"," 2.111","-1.531"," 2.218"
"65"," 1.794","-1.396"," 2.191"
"66"," 1.932","-1.479"," 1.545"
"67"," 1.790","-1.273"," 2.131"
"68"," 1.867","-1.390"," 2.102"
"69"," 1.949","-0.918"," 1.879"
"70"," 1.699","-0.721"," 2.376"
"71"," 1.749","-0.981"," 2.407"
"72"," 1.887","-0.830"," 2.305"
"73"," 2.081","-1.285"," 2.629"
"74"," 1.886","-0.940"," 2.187"
"75"," 1.998","-1.242"," 2.303"
"76"," 2.016","-0.987"," 2.207"
"77"," 1.576","-0.639"," 1.902"
"78"," 1.669","-1.186"," 2.647"
"79"," 1.762","-1.250"," 2.278"
"80"," 2.061","-0.885"," 2.236"
"81"," 1.799","-0.626"," 1.755"
"82"," 1.831","-0.454"," 2.115"
"83"," 1.298","-0.727"," 1.866"
"84"," 1.712","-0.795"," 2.449"
"85"," 1.825","-0.809"," 2.004"
"86"," 1.708","-1.370"," 2.122"
"87"," 1.911","-1.532"," 2.059"
"88"," 1.325","-1.681"," 1.896"
"89"," 1.432","-1.524"," 1.612"
"90"," 1.557","-0.828"," 2.268"
"91"," 1.805","-1.308"," 1.991"
"92"," 1.586","-0.951"," 2.168"
"93"," 1.663","-1.018"," 2.029"
"94"," 1.803","-1.251"," 1.761"
"95"," 1.925","-1.116"," 2.221"
"96"," 1.830","-1.102"," 1.963"
"97"," 1.535","-0.838"," 1.893"
"98"," 1.716","-1.305"," 1.915"
"99"," 2.032","-1.058"," 2.133"
"100"," 1.822","-0.831"," 1.881"
