"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.154","-2.540"," 1.594"
"3"," 1.588","-2.390"," 2.230"
"4"," 1.800","-1.775"," 2.075"
"5"," 1.675","-1.691"," 2.364"
"6"," 1.355","-1.338"," 2.253"
"7"," 1.569","-1.242"," 2.229"
"8"," 1.724","-1.035"," 2.359"
"9"," 1.627","-0.334"," 1.982"
"10"," 1.662","-0.465"," 2.137"
"11"," 1.523","-0.430"," 1.954"
"12"," 1.351","-0.854"," 1.506"
"13"," 1.437","-1.080"," 1.973"
"14"," 1.578","-1.479"," 1.959"
"15"," 1.550","-1.414"," 1.809"
"16"," 1.779","-1.084"," 2.154"
"17"," 1.715","-1.181"," 2.389"
"18"," 1.711","-1.124"," 2.033"
"19"," 1.840","-1.032"," 2.402"
"20"," 2.408","-1.105"," 2.211"
"21"," 2.098","-0.737"," 2.136"
"22"," 1.773","-0.801"," 1.925"
"23"," 1.808","-0.378"," 1.959"
"24"," 1.559","-1.019"," 2.366"
"25"," 1.471","-1.414"," 1.866"
"26"," 1.465","-1.168"," 1.996"
"27"," 1.888","-1.339"," 2.142"
"28"," 1.653","-1.233"," 1.928"
"29"," 1.726","-1.439"," 2.125"
"30"," 1.827","-1.247"," 2.072"
"31"," 1.952","-0.660"," 1.960"
"32"," 1.694","-1.058"," 2.378"
"33"," 1.844","-1.082"," 2.168"
"34"," 1.710","-1.042"," 1.808"
"35"," 1.975","-1.175"," 1.918"
"36"," 1.895","-1.145"," 2.262"
"37"," 1.607","-1.192"," 2.033"
"38"," 1.059","-1.367"," 1.658"
"39"," 1.931","-1.390"," 2.082"
"40"," 2.039","-0.811"," 2.187"
"41"," 1.699","-0.617"," 2.345"
"42"," 1.427","-0.659"," 2.304"
"43"," 1.458","-1.179"," 1.639"
"44"," 2.029","-1.291"," 2.308"
"45"," 1.822","-1.289"," 2.375"
"46"," 1.832","-1.188"," 2.127"
"47"," 1.664","-0.882"," 2.204"
"48"," 1.789","-1.074"," 2.431"
"49"," 1.681","-0.936"," 2.032"
"50"," 1.657","-0.739"," 1.939"
"51"," 1.562","-1.101"," 2.256"
"52"," 1.413","-1.500"," 1.783"
"53"," 1.495","-1.096"," 2.242"
"54"," 1.308","-1.058"," 1.974"
"55"," 1.648","-1.230"," 1.563"
"56"," 1.560","-0.866"," 2.243"
"57"," 1.750","-1.171"," 1.896"
"58"," 1.936","-1.355"," 2.055"
"59"," 1.777","-1.014"," 2.276"
"60"," 1.493","-0.700"," 1.697"
"61"," 1.424","-1.237"," 1.807"
"62"," 1.544","-1.094"," 1.983"
"63"," 1.529","-1.343"," 1.671"
"64"," 1.480","-0.885"," 2.199"
"65"," 1.402","-1.012"," 2.359"
"66"," 1.176","-0.866"," 2.133"
"67"," 1.201","-1.039"," 1.856"
"68"," 1.693","-1.257"," 2.298"
"69"," 1.485","-0.861"," 2.143"
"70"," 1.402","-0.885"," 1.679"
"71"," 1.542","-0.975"," 2.110"
"72"," 1.468","-1.022"," 1.873"
"73"," 1.505","-1.211"," 2.045"
"74"," 1.844","-0.906"," 2.432"
"75"," 1.738","-0.597"," 1.916"
"76"," 1.374","-1.053"," 1.769"
"77"," 1.238","-0.876"," 1.472"
"78"," 1.738","-1.115"," 1.917"
"79"," 1.941","-1.013"," 2.381"
"80"," 1.990","-0.736"," 2.513"
"81"," 2.202","-0.212"," 2.232"
"82"," 1.355","-0.479"," 1.968"
"83"," 1.541","-0.853"," 2.048"
"84"," 1.485","-1.183"," 2.117"
"85"," 1.560","-1.510"," 1.884"
"86"," 1.741","-1.570"," 2.515"
"87"," 1.657","-1.242"," 1.767"
"88"," 1.508","-1.181"," 2.313"
"89"," 1.531","-0.934"," 1.989"
"90"," 1.505","-0.909"," 2.352"
"91"," 1.371","-1.310"," 1.927"
"92"," 1.642","-1.224"," 2.005"
"93"," 1.639","-1.676"," 2.385"
"94"," 1.261","-1.875"," 1.783"
"95"," 2.205","-1.730"," 2.437"
"96"," 2.047","-1.575"," 2.290"
"97"," 1.805","-1.365"," 2.133"
"98"," 2.207","-1.077"," 1.994"
"99"," 1.759","-0.818"," 2.185"
"100"," 1.889","-0.929"," 2.160"
