"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.281","-2.271"," 2.089"
"3"," 1.551","-1.984"," 2.218"
"4"," 1.788","-1.722"," 2.391"
"5"," 1.607","-1.663"," 2.313"
"6"," 2.090","-1.431"," 2.306"
"7"," 1.688","-1.055"," 2.111"
"8"," 1.249","-0.809"," 2.086"
"9"," 1.430","-1.298"," 2.092"
"10"," 1.530","-1.488"," 2.016"
"11"," 1.774","-0.966"," 2.210"
"12"," 1.543","-0.853"," 2.386"
"13"," 1.351","-0.968"," 1.888"
"14"," 1.299","-1.180"," 2.026"
"15"," 1.906","-1.012"," 2.238"
"16"," 1.661","-0.976"," 2.248"
"17"," 1.763","-0.994"," 2.142"
"18"," 1.288","-1.380"," 2.000"
"19"," 1.903","-1.439"," 2.216"
"20"," 1.501","-1.519"," 2.162"
"21"," 2.066","-1.479"," 1.834"
"22"," 1.507","-1.204"," 2.187"
"23"," 1.701","-0.986"," 2.551"
"24"," 2.082","-0.454"," 2.364"
"25"," 1.536","-0.611"," 1.994"
"26"," 1.217","-0.704"," 1.858"
"27"," 1.791","-1.209"," 1.898"
"28"," 1.849","-1.090"," 1.958"
"29"," 1.888","-0.889"," 2.196"
"30"," 2.012","-0.719"," 2.042"
"31"," 1.865","-0.447"," 2.133"
"32"," 2.088","-0.713"," 2.516"
"33"," 1.849","-0.732"," 2.007"
"34"," 1.779","-0.794"," 2.064"
"35"," 2.158","-0.611"," 1.786"
"36"," 1.420","-0.466"," 2.298"
"37"," 1.462","-0.988"," 2.210"
"38"," 1.830","-1.227"," 1.966"
"39"," 2.060","-1.199"," 1.951"
"40"," 1.689","-1.241"," 2.212"
"41"," 1.679","-1.012"," 1.988"
"42"," 1.861","-0.884"," 2.237"
"43"," 1.560","-1.066"," 1.936"
"44"," 1.743","-1.169"," 2.209"
"45"," 1.545","-1.042"," 1.910"
"46"," 1.850","-0.978"," 2.361"
"47"," 1.401","-1.058"," 2.002"
"48"," 1.570","-1.251"," 2.259"
"49"," 1.238","-1.217"," 1.987"
"50"," 1.684","-1.566"," 1.937"
"51"," 1.773","-1.499"," 2.004"
"52"," 1.644","-1.193"," 2.436"
"53"," 1.924","-1.121"," 2.089"
"54"," 1.844","-1.230"," 2.429"
"55"," 1.396","-1.334"," 2.070"
"56"," 1.716","-1.425"," 2.315"
"57"," 1.393","-1.131"," 2.517"
"58"," 1.680","-0.546"," 2.453"
"59"," 1.714","-0.727"," 1.784"
"60"," 1.746","-0.695"," 1.968"
"61"," 1.802","-0.935"," 2.275"
"62"," 1.480","-1.020"," 2.371"
"63"," 1.538","-1.008"," 1.840"
"64"," 1.192","-1.033"," 2.290"
"65"," 1.311","-1.404"," 1.997"
"66"," 1.346","-1.600"," 1.708"
"67"," 1.980","-1.550"," 1.623"
"68"," 2.035","-1.148"," 2.802"
"69"," 1.530","-0.971"," 2.306"
"70"," 1.708","-1.287"," 2.051"
"71"," 1.980","-1.579"," 2.397"
"72"," 1.657","-1.420"," 1.774"
"73"," 1.984","-1.491"," 2.385"
"74"," 1.412","-1.501"," 1.876"
"75"," 1.357","-1.445"," 2.115"
"76"," 1.906","-1.737"," 2.197"
"77"," 1.713","-1.211"," 2.095"
"78"," 1.765","-1.030"," 2.048"
"79"," 1.930","-1.588"," 2.260"
"80"," 1.888","-1.505"," 1.794"
"81"," 1.824","-1.099"," 2.531"
"82"," 1.775","-0.994"," 1.755"
"83"," 1.562","-0.965"," 2.181"
"84"," 1.339","-1.006"," 1.794"
"85"," 1.360","-1.147"," 2.241"
"86"," 1.881","-1.507"," 2.413"
"87"," 1.902","-1.066"," 2.268"
"88"," 1.800","-1.111"," 2.092"
"89"," 1.736","-0.732"," 2.337"
"90"," 2.028","-1.138"," 2.256"
"91"," 1.592","-0.783"," 1.750"
"92"," 1.541","-0.762"," 1.983"
"93"," 1.636","-0.675"," 1.993"
"94"," 1.739","-0.725"," 2.067"
"95"," 1.500","-1.083"," 2.163"
"96"," 1.384","-1.045"," 1.986"
"97"," 1.727","-1.463"," 2.255"
"98"," 1.984","-1.629"," 2.153"
"99"," 1.603","-1.427"," 2.595"
"100"," 1.634","-1.545"," 2.059"
