"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.449","-2.436"," 2.062"
"3"," 1.715","-1.958"," 1.954"
"4"," 1.616","-1.378"," 2.191"
"5"," 1.858","-1.196"," 2.021"
"6"," 2.290","-1.344"," 2.139"
"7"," 2.152","-1.224"," 2.213"
"8"," 1.895","-1.076"," 2.425"
"9"," 1.578","-1.004"," 2.029"
"10"," 1.868","-1.138"," 1.966"
"11"," 1.808","-0.901"," 2.229"
"12"," 1.696","-0.801"," 1.979"
"13"," 1.654","-0.985"," 2.329"
"14"," 1.911","-1.350"," 2.092"
"15"," 1.684","-0.897"," 2.339"
"16"," 1.385","-1.003"," 1.991"
"17"," 1.364","-1.171"," 2.190"
"18"," 1.822","-1.465"," 1.851"
"19"," 1.486","-1.369"," 1.956"
"20"," 1.854","-1.281"," 2.289"
"21"," 1.839","-0.642"," 2.186"
"22"," 2.040","-0.970"," 2.059"
"23"," 1.742","-1.004"," 2.424"
"24"," 1.894","-0.587"," 2.256"
"25"," 1.690","-0.838"," 2.220"
"26"," 1.795","-1.418"," 2.074"
"27"," 1.342","-1.404"," 1.930"
"28"," 1.314","-1.662"," 2.559"
"29"," 1.576","-1.476"," 2.054"
"30"," 1.740","-1.215"," 2.453"
"31"," 1.695","-0.975"," 2.223"
"32"," 1.802","-0.628"," 2.380"
"33"," 1.706","-0.823"," 2.059"
"34"," 2.150","-0.538"," 2.041"
"35"," 1.717","-0.566"," 1.972"
"36"," 1.667","-1.160"," 2.410"
"37"," 1.842","-1.412"," 2.029"
"38"," 1.606","-1.279"," 2.212"
"39"," 1.779","-1.595"," 2.427"
"40"," 1.813","-1.185"," 2.319"
"41"," 1.633","-1.240"," 2.579"
"42"," 1.677","-1.160"," 1.729"
"43"," 1.560","-1.620"," 1.935"
"44"," 1.772","-1.401"," 1.637"
"45"," 1.610","-1.232"," 2.212"
"46"," 1.842","-1.008"," 1.850"
"47"," 1.965","-0.785"," 2.006"
"48"," 1.652","-0.729"," 1.651"
"49"," 2.035","-1.469"," 2.374"
"50"," 1.858","-1.155"," 2.060"
"51"," 1.968","-1.112"," 1.951"
"52"," 2.059","-0.687"," 2.201"
"53"," 1.728","-1.011"," 2.193"
"54"," 1.854","-1.247"," 1.595"
"55"," 1.969","-1.449"," 2.159"
"56"," 1.893","-1.558"," 2.377"
"57"," 1.622","-1.395"," 1.718"
"58"," 2.287","-1.299"," 2.201"
"59"," 1.941","-1.032"," 1.757"
"60"," 2.043","-0.855"," 2.351"
"61"," 1.580","-0.722"," 2.075"
"62"," 1.691","-0.974"," 2.171"
"63"," 1.903","-1.485"," 2.411"
"64"," 2.092","-1.240"," 2.126"
"65"," 2.026","-1.016"," 2.313"
"66"," 1.945","-1.030"," 2.176"
"67"," 1.719","-0.985"," 2.110"
"68"," 1.596","-1.007"," 2.015"
"69"," 1.599","-1.218"," 2.314"
"70"," 1.658","-1.488"," 2.100"
"71"," 1.656","-1.143"," 1.821"
"72"," 1.603","-1.330"," 2.078"
"73"," 1.371","-1.328"," 1.860"
"74"," 1.711","-1.326"," 2.452"
"75"," 1.631","-1.198"," 2.440"
"76"," 1.306","-1.326"," 2.181"
"77"," 1.925","-1.442"," 2.068"
"78"," 1.440","-1.589"," 2.056"
"79"," 1.273","-1.285"," 1.871"
"80"," 1.567","-1.357"," 2.257"
"81"," 2.107","-0.720"," 2.250"
"82"," 1.224","-0.950"," 1.952"
"83"," 1.101","-1.449"," 1.673"
"84"," 1.768","-1.476"," 1.823"
"85"," 1.398","-1.502"," 1.705"
"86"," 1.963","-1.678"," 2.185"
"87"," 1.837","-0.916"," 2.355"
"88"," 1.949","-0.978"," 1.921"
"89"," 2.259","-1.181"," 2.403"
"90"," 1.812","-0.974"," 2.338"
"91"," 1.712","-1.335"," 2.179"
"92"," 1.289","-1.336"," 2.081"
"93"," 1.374","-1.166"," 1.907"
"94"," 1.453","-1.205"," 2.001"
"95"," 1.743","-0.704"," 1.993"
"96"," 1.475","-0.837"," 2.062"
"97"," 1.694","-0.881"," 2.132"
"98"," 1.454","-0.753"," 1.953"
"99"," 1.470","-1.224"," 2.484"
"100"," 1.680","-1.268"," 2.390"
