"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 0.986","-2.785"," 1.889"
"3"," 1.536","-3.099"," 2.199"
"4"," 1.617","-2.308"," 2.298"
"5"," 1.575","-1.661"," 2.157"
"6"," 1.926","-1.552"," 2.125"
"7"," 1.934","-1.619"," 2.596"
"8"," 2.033","-1.202"," 2.306"
"9"," 1.835","-1.012"," 2.049"
"10"," 1.608","-1.099"," 2.155"
"11"," 1.331","-1.328"," 2.024"
"12"," 1.656","-1.826"," 1.856"
"13"," 1.683","-1.617"," 1.701"
"14"," 1.956","-1.604"," 2.088"
"15"," 1.822","-0.848"," 2.270"
"16"," 1.325","-1.233"," 1.767"
"17"," 1.371","-1.336"," 2.343"
"18"," 1.398","-1.344"," 1.745"
"19"," 1.701","-1.519"," 2.093"
"20"," 1.934","-1.300"," 2.208"
"21"," 2.083","-1.244"," 2.198"
"22"," 1.403","-0.711"," 2.134"
"23"," 1.490","-1.058"," 2.240"
"24"," 1.652","-0.863"," 2.177"
"25"," 2.049","-1.303"," 1.973"
"26"," 2.046","-1.175"," 2.158"
"27"," 1.753","-1.060"," 2.380"
"28"," 1.515","-0.950"," 1.859"
"29"," 1.545","-0.996"," 2.597"
"30"," 2.049","-0.645"," 2.245"
"31"," 1.669","-0.840"," 2.424"
"32"," 1.782","-1.503"," 2.533"
"33"," 1.513","-1.279"," 1.997"
"34"," 1.323","-1.422"," 2.243"
"35"," 1.633","-1.685"," 2.236"
"36"," 1.473","-1.114"," 2.086"
"37"," 1.459","-1.141"," 2.137"
"38"," 1.168","-1.569"," 1.614"
"39"," 1.763","-1.861"," 2.003"
"40"," 1.634","-1.248"," 2.090"
"41"," 2.006","-1.141"," 2.196"
"42"," 1.603","-0.888"," 2.253"
"43"," 1.776","-1.228"," 1.679"
"44"," 1.593","-1.228"," 1.991"
"45"," 1.697","-1.172"," 2.082"
"46"," 1.791","-1.325"," 1.998"
"47"," 1.663","-1.326"," 1.986"
"48"," 1.672","-1.032"," 2.210"
"49"," 1.167","-0.916"," 2.255"
"50"," 1.723","-0.827"," 1.997"
"51"," 1.479","-0.916"," 2.284"
"52"," 1.856","-0.658"," 1.844"
"53"," 1.594","-0.672"," 2.018"
"54"," 1.582","-0.947"," 2.345"
"55"," 1.597","-0.701"," 2.082"
"56"," 1.458","-0.953"," 1.769"
"57"," 1.282","-1.003"," 1.643"
"58"," 1.532","-1.257"," 2.231"
"59"," 1.552","-1.064"," 1.733"
"60"," 1.557","-1.235"," 2.053"
"61"," 1.667","-1.243"," 2.272"
"62"," 1.501","-1.152"," 1.615"
"63"," 1.694","-1.118"," 1.966"
"64"," 1.547","-1.236"," 2.168"
"65"," 1.955","-1.507"," 2.004"
"66"," 2.067","-1.039"," 2.007"
"67"," 1.806","-0.951"," 2.151"
"68"," 1.600","-1.127"," 2.572"
"69"," 1.731","-1.112"," 1.959"
"70"," 1.417","-1.362"," 2.001"
"71"," 1.651","-1.163"," 2.230"
"72"," 1.497","-1.020"," 1.959"
"73"," 1.818","-1.165"," 2.236"
"74"," 2.112","-0.809"," 1.960"
"75"," 1.660","-0.889"," 2.066"
"76"," 1.393","-1.186"," 2.354"
"77"," 1.332","-1.060"," 1.967"
"78"," 1.611","-0.601"," 1.981"
"79"," 1.648","-1.223"," 2.291"
"80"," 1.946","-0.967"," 2.019"
"81"," 1.381","-1.140"," 1.861"
"82"," 1.440","-1.385"," 2.376"
"83"," 1.534","-1.140"," 2.040"
"84"," 1.415","-1.649"," 2.094"
"85"," 1.969","-1.490"," 2.213"
"86"," 1.650","-1.087"," 2.177"
"87"," 1.710","-0.971"," 2.360"
"88"," 2.043","-0.677"," 2.082"
"89"," 1.932","-0.359"," 2.259"
"90"," 1.666","-0.589"," 1.836"
"91"," 1.815","-0.656"," 2.475"
"92"," 1.551","-0.992"," 1.910"
"93"," 1.856","-1.301"," 1.844"
"94"," 1.422","-1.299"," 1.707"
"95"," 2.049","-1.393"," 2.432"
"96"," 2.105","-1.027"," 2.443"
"97"," 1.961","-0.810"," 2.424"
"98"," 1.623","-0.762"," 1.925"
"99"," 1.524","-0.732"," 1.896"
"100"," 1.889","-1.050"," 2.185"
