"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.294","-2.498"," 2.087"
"3"," 1.589","-2.151"," 1.916"
"4"," 1.780","-1.807"," 2.073"
"5"," 1.814","-1.716"," 2.391"
"6"," 1.980","-1.662"," 2.352"
"7"," 2.074","-1.687"," 2.306"
"8"," 1.429","-1.401"," 1.921"
"9"," 1.673","-1.516"," 1.959"
"10"," 1.667","-1.451"," 2.417"
"11"," 1.882","-1.159"," 2.257"
"12"," 2.097","-0.923"," 1.877"
"13"," 1.670","-1.136"," 2.202"
"14"," 1.450","-0.963"," 1.822"
"15"," 1.598","-1.299"," 2.132"
"16"," 1.482","-1.240"," 2.517"
"17"," 1.527","-0.966"," 2.287"
"18"," 1.414","-1.005"," 1.967"
"19"," 1.860","-1.089"," 1.984"
"20"," 1.701","-1.169"," 2.195"
"21"," 1.623","-1.111"," 1.743"
"22"," 1.809","-1.248"," 2.090"
"23"," 1.496","-1.160"," 2.317"
"24"," 1.837","-0.897"," 2.384"
"25"," 1.474","-1.184"," 2.205"
"26"," 2.285","-1.170"," 2.213"
"27"," 2.103","-1.307"," 2.393"
"28"," 1.623","-0.963"," 2.335"
"29"," 1.722","-1.417"," 2.004"
"30"," 1.839","-1.050"," 2.206"
"31"," 1.253","-0.980"," 2.133"
"32"," 1.738","-1.475"," 2.278"
"33"," 1.572","-1.115"," 1.891"
"34"," 1.587","-1.174"," 2.362"
"35"," 1.459","-1.248"," 1.576"
"36"," 1.682","-1.289"," 1.997"
"37"," 1.214","-1.036"," 1.338"
"38"," 1.422","-1.347"," 1.852"
"39"," 1.779","-1.291"," 1.818"
"40"," 1.529","-1.054"," 2.332"
"41"," 1.031","-0.845"," 1.586"
"42"," 1.594","-1.037"," 2.046"
"43"," 2.248","-1.168"," 2.376"
"44"," 1.836","-0.999"," 1.914"
"45"," 1.507","-0.931"," 2.096"
"46"," 1.389","-0.968"," 2.165"
"47"," 1.813","-1.282"," 1.944"
"48"," 1.125","-1.392"," 1.851"
"49"," 1.589","-1.237"," 2.003"
"50"," 1.733","-1.683"," 2.293"
"51"," 1.349","-1.259"," 1.931"
"52"," 1.625","-1.130"," 1.852"
"53"," 1.740","-0.987"," 2.167"
"54"," 1.909","-1.035"," 2.432"
"55"," 1.467","-1.036"," 1.814"
"56"," 1.180","-1.174"," 1.888"
"57"," 1.329","-1.544"," 2.164"
"58"," 1.740","-1.772"," 1.879"
"59"," 1.608","-1.868"," 2.240"
"60"," 2.133","-1.885"," 2.386"
"61"," 1.864","-1.413"," 2.081"
"62"," 1.732","-0.987"," 1.887"
"63"," 1.753","-0.678"," 1.941"
"64"," 1.677","-0.591"," 2.040"
"65"," 1.734","-1.101"," 1.853"
"66"," 1.831","-0.700"," 2.400"
"67"," 1.868","-1.214"," 1.949"
"68"," 1.806","-1.158"," 1.976"
"69"," 1.398","-1.173"," 2.085"
"70"," 1.743","-1.202"," 2.310"
"71"," 1.644","-0.704"," 2.080"
"72"," 1.216","-0.589"," 1.707"
"73"," 1.479","-1.210"," 1.924"
"74"," 2.116","-1.295"," 2.455"
"75"," 1.670","-1.590"," 1.975"
"76"," 1.648","-1.387"," 2.215"
"77"," 1.303","-1.275"," 2.074"
"78"," 2.046","-0.952"," 2.014"
"79"," 1.870","-1.414"," 2.466"
"80"," 1.855","-1.169"," 1.850"
"81"," 1.751","-1.048"," 1.885"
"82"," 1.674","-0.719"," 1.939"
"83"," 1.601","-0.912"," 2.218"
"84"," 1.513","-0.880"," 2.192"
"85"," 1.772","-1.118"," 2.135"
"86"," 1.707","-0.889"," 2.020"
"87"," 1.781","-1.073"," 2.159"
"88"," 1.980","-1.469"," 1.857"
"89"," 2.117","-1.371"," 2.290"
"90"," 1.883","-0.838"," 2.328"
"91"," 1.537","-0.656"," 1.869"
"92"," 1.340","-0.596"," 2.024"
"93"," 1.321","-1.340"," 1.990"
"94"," 1.524","-1.556"," 2.185"
"95"," 1.591","-1.254"," 2.473"
"96"," 1.425","-0.773"," 1.868"
"97"," 1.550","-0.919"," 2.362"
"98"," 1.533","-1.201"," 1.820"
"99"," 1.267","-1.134"," 1.732"
"100"," 1.706","-1.664"," 2.109"
