"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.284","-2.114"," 2.171"
"3"," 2.099","-2.026"," 2.032"
"4"," 1.939","-1.538"," 2.275"
"5"," 1.487","-1.662"," 1.744"
"6"," 1.760","-1.359"," 2.047"
"7"," 1.720","-1.313"," 1.804"
"8"," 1.808","-1.107"," 2.166"
"9"," 1.756","-1.438"," 1.840"
"10"," 1.765","-1.160"," 2.125"
"11"," 1.851","-1.588"," 1.832"
"12"," 2.145","-1.095"," 2.327"
"13"," 1.802","-1.172"," 2.366"
"14"," 1.792","-1.040"," 2.264"
"15"," 1.461","-1.197"," 2.199"
"16"," 1.159","-1.016"," 1.469"
"17"," 1.418","-1.240"," 2.163"
"18"," 1.681","-1.559"," 1.546"
"19"," 1.669","-1.500"," 1.903"
"20"," 1.746","-1.637"," 2.421"
"21"," 1.666","-1.305"," 2.006"
"22"," 1.301","-1.128"," 1.871"
"23"," 1.288","-1.550"," 2.077"
"24"," 1.476","-1.596"," 1.917"
"25"," 1.852","-1.249"," 2.387"
"26"," 1.671","-1.201"," 2.077"
"27"," 1.613","-0.953"," 2.263"
"28"," 1.625","-1.125"," 2.060"
"29"," 1.386","-0.987"," 2.059"
"30"," 1.577","-1.214"," 2.182"
"31"," 1.630","-1.323"," 2.164"
"32"," 2.049","-0.895"," 2.544"
"33"," 1.431","-0.812"," 1.777"
"34"," 1.226","-1.351"," 2.110"
"35"," 1.763","-1.486"," 1.994"
"36"," 1.711","-1.470"," 2.290"
"37"," 1.708","-1.466"," 2.311"
"38"," 1.923","-1.525"," 2.357"
"39"," 1.441","-1.382"," 1.834"
"40"," 1.306","-1.523"," 1.981"
"41"," 1.535","-1.258"," 2.241"
"42"," 1.814","-1.656"," 2.309"
"43"," 1.603","-1.543"," 1.874"
"44"," 2.195","-1.503"," 2.004"
"45"," 2.004","-1.187"," 1.635"
"46"," 2.021","-1.009"," 2.443"
"47"," 1.779","-1.215"," 2.274"
"48"," 1.580","-1.150"," 1.773"
"49"," 2.118","-1.161"," 2.605"
"50"," 1.690","-1.055"," 1.919"
"51"," 1.599","-1.273"," 2.021"
"52"," 2.117","-1.136"," 2.143"
"53"," 2.180","-0.911"," 2.204"
"54"," 1.886","-0.849"," 1.890"
"55"," 1.605","-0.774"," 2.082"
"56"," 2.018","-0.786"," 2.711"
"57"," 1.856","-0.744"," 2.072"
"58"," 1.814","-0.918"," 2.274"
"59"," 1.748","-1.071"," 1.917"
"60"," 1.168","-1.305"," 2.000"
"61"," 1.238","-1.958"," 1.540"
"62"," 2.033","-1.452"," 1.966"
"63"," 1.407","-0.981"," 1.920"
"64"," 1.474","-0.939"," 1.825"
"65"," 1.844","-1.247"," 2.204"
"66"," 1.729","-1.023"," 2.338"
"67"," 1.308","-1.057"," 1.833"
"68"," 1.478","-0.882"," 2.028"
"69"," 1.657","-1.382"," 2.107"
"70"," 1.746","-1.824"," 1.865"
"71"," 1.705","-1.686"," 1.772"
"72"," 2.035","-1.680"," 2.152"
"73"," 1.695","-1.210"," 2.211"
"74"," 1.233","-1.317"," 2.105"
"75"," 1.557","-1.703"," 2.145"
"76"," 2.023","-1.383"," 1.783"
"77"," 1.789","-0.740"," 2.125"
"78"," 1.231","-0.952"," 2.182"
"79"," 1.739","-1.250"," 1.882"
"80"," 1.958","-1.415"," 2.354"
"81"," 1.699","-0.976"," 2.305"
"82"," 1.779","-0.985"," 1.842"
"83"," 1.857","-1.125"," 2.436"
"84"," 1.838","-1.094"," 2.263"
"85"," 1.818","-0.828"," 2.296"
"86"," 1.438","-0.681"," 2.051"
"87"," 1.553","-0.636"," 1.962"
"88"," 1.598","-1.017"," 2.108"
"89"," 1.525","-1.333"," 1.967"
"90"," 1.492","-1.307"," 1.968"
"91"," 1.650","-1.220"," 1.880"
"92"," 1.610","-0.659"," 2.338"
"93"," 1.964","-1.000"," 2.322"
"94"," 1.451","-1.073"," 1.890"
"95"," 2.082","-1.284"," 2.380"
"96"," 2.086","-1.216"," 2.333"
"97"," 1.583","-1.013"," 2.108"
"98"," 1.415","-1.164"," 2.185"
"99"," 1.633","-1.085"," 2.132"
"100"," 1.675","-1.193"," 2.572"
