"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.347","-2.620"," 2.364"
"3"," 1.806","-2.533"," 2.349"
"4"," 1.412","-1.745"," 1.946"
"5"," 1.523","-1.409"," 2.504"
"6"," 1.491","-1.122"," 2.103"
"7"," 1.375","-1.059"," 1.836"
"8"," 1.664","-1.194"," 2.224"
"9"," 1.843","-1.161"," 1.951"
"10"," 2.208","-0.842"," 2.252"
"11"," 1.906","-0.510"," 2.678"
"12"," 1.939","-0.211"," 2.232"
"13"," 2.145","-0.229"," 2.439"
"14"," 1.670","-0.373"," 2.236"
"15"," 1.513","-0.987"," 1.873"
"16"," 1.260","-1.058"," 2.027"
"17"," 1.621","-1.342"," 2.097"
"18"," 1.848","-1.167"," 2.024"
"19"," 1.980","-0.909"," 2.079"
"20"," 1.612","-0.653"," 2.064"
"21"," 1.645","-0.523"," 2.116"
"22"," 1.667","-0.649"," 1.513"
"23"," 1.593","-0.729"," 2.032"
"24"," 1.967","-1.308"," 1.783"
"25"," 1.893","-1.299"," 2.247"
"26"," 1.528","-1.051"," 1.957"
"27"," 2.004","-0.891"," 2.437"
"28"," 1.775","-0.828"," 2.365"
"29"," 2.031","-1.050"," 2.254"
"30"," 1.967","-0.826"," 1.861"
"31"," 1.714","-0.407"," 2.012"
"32"," 1.420","-0.891"," 2.194"
"33"," 1.641","-1.351"," 1.889"
"34"," 1.717","-1.579"," 2.115"
"35"," 2.011","-1.451"," 2.485"
"36"," 1.586","-1.459"," 2.182"
"37"," 1.631","-1.298"," 1.987"
"38"," 1.594","-1.291"," 2.280"
"39"," 2.117","-1.248"," 2.403"
"40"," 1.985","-0.864"," 2.052"
"41"," 1.971","-1.165"," 2.005"
"42"," 1.848","-0.905"," 2.402"
"43"," 1.315","-0.617"," 2.143"
"44"," 1.323","-0.844"," 2.354"
"45"," 1.310","-1.191"," 1.863"
"46"," 1.835","-1.545"," 2.526"
"47"," 1.665","-1.696"," 2.630"
"48"," 1.929","-1.111"," 2.156"
"49"," 1.575","-1.262"," 2.280"
"50"," 1.637","-0.719"," 2.754"
"51"," 1.471","-0.889"," 1.888"
"52"," 1.319","-0.920"," 1.988"
"53"," 1.610","-1.155"," 1.776"
"54"," 1.865","-1.243"," 2.315"
"55"," 1.749","-1.103"," 2.094"
"56"," 1.607","-0.777"," 2.216"
"57"," 1.565","-0.698"," 2.124"
"58"," 1.631","-0.677"," 2.297"
"59"," 1.490","-0.844"," 2.199"
"60"," 1.887","-0.745"," 2.564"
"61"," 1.518","-1.364"," 2.157"
"62"," 1.339","-1.285"," 2.254"
"63"," 1.367","-1.435"," 2.029"
"64"," 1.367","-1.649"," 2.078"
"65"," 1.562","-1.402"," 1.511"
"66"," 1.756","-1.225"," 1.756"
"67"," 2.016","-1.122"," 2.508"
"68"," 1.935","-0.974"," 2.469"
"69"," 2.107","-1.269"," 1.914"
"70"," 1.734","-1.176"," 2.320"
"71"," 1.419","-0.990"," 1.839"
"72"," 1.275","-1.464"," 2.134"
"73"," 1.416","-1.504"," 2.062"
"74"," 1.774","-1.308"," 2.304"
"75"," 1.678","-1.791"," 2.124"
"76"," 1.779","-1.420"," 1.857"
"77"," 1.761","-1.401"," 1.929"
"78"," 1.616","-1.385"," 1.801"
"79"," 1.624","-1.214"," 1.997"
"80"," 1.558","-1.298"," 2.107"
"81"," 1.300","-0.880"," 1.948"
"82"," 1.401","-0.947"," 2.209"
"83"," 1.403","-1.013"," 1.883"
"84"," 1.485","-1.433"," 2.048"
"85"," 1.456","-0.901"," 2.090"
"86"," 1.390","-1.127"," 2.223"
"87"," 1.762","-1.726"," 2.329"
"88"," 1.930","-1.399"," 2.698"
"89"," 1.560","-1.095"," 2.095"
"90"," 1.465","-1.586"," 2.238"
"91"," 1.839","-1.762"," 2.224"
"92"," 1.755","-1.714"," 2.082"
"93"," 1.922","-1.881"," 2.253"
"94"," 1.949","-1.532"," 2.257"
"95"," 1.595","-1.373"," 2.355"
"96"," 1.894","-1.031"," 2.066"
"97"," 1.708","-0.727"," 2.152"
"98"," 1.825","-1.276"," 2.035"
"99"," 1.910","-1.273"," 2.596"
"100"," 1.584","-0.757"," 2.152"
