"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.267","-2.535"," 1.899"
"3"," 1.263","-2.023"," 2.366"
"4"," 1.358","-1.786"," 1.893"
"5"," 1.950","-1.920"," 2.603"
"6"," 1.973","-1.316"," 2.364"
"7"," 1.573","-1.402"," 1.885"
"8"," 2.021","-1.328"," 1.867"
"9"," 1.457","-1.029"," 1.961"
"10"," 1.605","-1.063"," 1.985"
"11"," 1.347","-1.330"," 1.779"
"12"," 1.953","-1.512"," 2.383"
"13"," 1.796","-1.136"," 1.720"
"14"," 1.855","-0.978"," 2.326"
"15"," 1.299","-1.161"," 1.608"
"16"," 1.796","-1.213"," 2.484"
"17"," 1.255","-1.139"," 2.002"
"18"," 1.462","-1.055"," 1.819"
"19"," 1.916","-1.061"," 2.252"
"20"," 2.101","-0.924"," 2.224"
"21"," 1.845","-0.796"," 2.145"
"22"," 1.669","-0.874"," 2.167"
"23"," 1.822","-0.973"," 2.238"
"24"," 1.813","-0.574"," 1.641"
"25"," 1.272","-0.734"," 2.209"
"26"," 1.328","-1.331"," 2.096"
"27"," 1.813","-1.100"," 2.073"
"28"," 1.810","-1.056"," 2.407"
"29"," 1.855","-0.983"," 2.054"
"30"," 1.615","-1.409"," 1.980"
"31"," 1.759","-1.403"," 2.368"
"32"," 1.960","-1.177"," 2.249"
"33"," 1.367","-1.033"," 1.669"
"34"," 1.809","-1.290"," 2.302"
"35"," 1.722","-1.441"," 2.124"
"36"," 1.558","-0.754"," 2.059"
"37"," 1.311","-1.032"," 1.533"
"38"," 1.522","-1.148"," 1.917"
"39"," 1.670","-1.178"," 1.710"
"40"," 1.954","-0.870"," 2.345"
"41"," 1.907","-0.903"," 2.282"
"42"," 1.925","-1.281"," 2.459"
"43"," 2.018","-1.066"," 1.917"
"44"," 1.609","-0.900"," 2.118"
"45"," 1.602","-0.997"," 2.154"
"46"," 1.628","-0.882"," 2.046"
"47"," 1.765","-1.023"," 1.858"
"48"," 1.758","-0.812"," 2.019"
"49"," 1.948","-0.886"," 2.299"
"50"," 1.848","-0.492"," 1.822"
"51"," 1.697","-0.554"," 2.224"
"52"," 1.334","-0.849"," 1.642"
"53"," 1.771","-1.144"," 2.182"
"54"," 1.263","-0.941"," 1.804"
"55"," 1.654","-0.827"," 2.017"
"56"," 2.063","-1.004"," 2.691"
"57"," 1.953","-1.045"," 2.000"
"58"," 1.641","-0.899"," 2.028"
"59"," 1.667","-1.036"," 2.314"
"60"," 1.834","-1.183"," 2.175"
"61"," 1.454","-1.000"," 2.093"
"62"," 1.412","-0.915"," 2.003"
"63"," 1.824","-0.938"," 1.807"
"64"," 1.793","-1.037"," 1.982"
"65"," 1.486","-1.010"," 2.418"
"66"," 1.681","-1.292"," 2.041"
"67"," 1.561","-1.188"," 2.003"
"68"," 1.672","-1.389"," 1.937"
"69"," 1.781","-1.210"," 1.961"
"70"," 1.576","-1.312"," 1.854"
"71"," 1.511","-1.193"," 1.839"
"72"," 1.639","-1.106"," 2.137"
"73"," 1.881","-1.159"," 2.233"
"74"," 1.469","-0.839"," 2.027"
"75"," 1.806","-1.076"," 2.273"
"76"," 1.963","-1.592"," 2.466"
"77"," 1.664","-1.384"," 2.429"
"78"," 1.690","-1.265"," 1.967"
"79"," 1.736","-1.384"," 1.653"
"80"," 1.725","-0.998"," 2.224"
"81"," 1.791","-0.974"," 2.178"
"82"," 1.524","-1.192"," 1.940"
"83"," 1.832","-1.072"," 1.621"
"84"," 1.665","-1.017"," 2.069"
"85"," 1.923","-0.688"," 2.333"
"86"," 2.209","-0.719"," 1.737"
"87"," 1.866","-1.009"," 2.221"
"88"," 1.781","-0.997"," 2.208"
"89"," 1.759","-0.939"," 2.041"
"90"," 1.644","-1.114"," 2.103"
"91"," 1.393","-1.238"," 2.668"
"92"," 1.898","-1.223"," 2.177"
"93"," 1.714","-1.197"," 2.200"
"94"," 1.813","-1.153"," 2.243"
"95"," 1.746","-1.152"," 2.072"
"96"," 1.653","-1.142"," 1.465"
"97"," 1.792","-1.064"," 2.279"
"98"," 1.755","-1.245"," 2.106"
"99"," 1.304","-1.600"," 2.289"
"100"," 1.543","-1.825"," 2.058"
