"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.481","-2.577"," 1.876"
"3"," 1.773","-2.151"," 2.431"
"4"," 1.734","-2.203"," 2.187"
"5"," 1.873","-2.043"," 2.734"
"6"," 1.505","-1.621"," 2.275"
"7"," 1.716","-1.637"," 2.048"
"8"," 1.457","-1.733"," 1.904"
"9"," 1.293","-1.411"," 1.409"
"10"," 1.452","-1.334"," 1.877"
"11"," 1.778","-1.224"," 2.325"
"12"," 1.510","-1.301"," 2.101"
"13"," 1.860","-0.766"," 2.046"
"14"," 1.531","-0.709"," 2.053"
"15"," 1.709","-1.193"," 2.184"
"16"," 1.747","-1.308"," 2.615"
"17"," 1.622","-1.482"," 2.247"
"18"," 1.607","-1.759"," 2.205"
"19"," 1.653","-1.783"," 2.053"
"20"," 1.969","-1.485"," 1.999"
"21"," 1.636","-1.373"," 1.911"
"22"," 1.265","-1.369"," 1.888"
"23"," 1.340","-1.595"," 1.796"
"24"," 1.724","-1.383"," 1.832"
"25"," 1.908","-1.337"," 2.224"
"26"," 1.857","-0.781"," 2.486"
"27"," 1.809","-1.053"," 1.878"
"28"," 1.447","-1.119"," 2.152"
"29"," 1.750","-1.278"," 2.048"
"30"," 1.596","-1.128"," 1.712"
"31"," 1.822","-1.444"," 2.201"
"32"," 1.839","-1.524"," 2.183"
"33"," 1.585","-0.942"," 2.048"
"34"," 1.761","-0.994"," 1.969"
"35"," 1.668","-0.868"," 2.396"
"36"," 1.622","-0.771"," 2.039"
"37"," 1.649","-0.840"," 2.625"
"38"," 2.017","-0.822"," 2.170"
"39"," 1.723","-1.073"," 1.975"
"40"," 1.547","-0.735"," 2.028"
"41"," 1.357","-0.632"," 2.292"
"42"," 1.575","-1.132"," 2.246"
"43"," 1.859","-0.846"," 2.219"
"44"," 1.720","-0.770"," 2.446"
"45"," 1.774","-0.970"," 2.040"
"46"," 1.877","-0.951"," 1.837"
"47"," 1.753","-0.587"," 2.225"
"48"," 1.776","-0.798"," 2.335"
"49"," 1.265","-0.912"," 2.069"
"50"," 1.736","-1.335"," 1.786"
"51"," 1.737","-1.664"," 2.120"
"52"," 1.826","-1.729"," 2.016"
"53"," 1.336","-1.411"," 2.254"
"54"," 1.657","-1.459"," 2.361"
"55"," 1.975","-1.471"," 2.060"
"56"," 1.654","-1.336"," 2.339"
"57"," 1.616","-0.996"," 1.906"
"58"," 1.789","-0.875"," 1.822"
"59"," 1.626","-0.418"," 2.015"
"60"," 1.261","-0.649"," 1.925"
"61"," 1.158","-0.711"," 1.856"
"62"," 1.600","-1.396"," 1.952"
"63"," 1.861","-1.290"," 2.257"
"64"," 1.895","-1.278"," 2.138"
"65"," 1.894","-1.051"," 2.440"
"66"," 1.631","-0.982"," 1.941"
"67"," 1.895","-0.557"," 2.201"
"68"," 1.747","-0.503"," 2.516"
"69"," 1.807","-1.246"," 2.038"
"70"," 1.744","-0.625"," 1.955"
"71"," 1.870","-1.119"," 1.876"
"72"," 2.058","-0.777"," 2.619"
"73"," 1.861","-0.533"," 2.116"
"74"," 1.655","-0.458"," 2.128"
"75"," 1.087","-0.877"," 1.780"
"76"," 1.693","-0.976"," 2.174"
"77"," 1.599","-0.966"," 2.327"
"78"," 1.826","-1.705"," 1.975"
"79"," 2.027","-1.536"," 2.101"
"80"," 2.185","-1.057"," 2.413"
"81"," 2.032","-0.635"," 2.132"
"82"," 1.919","-0.456"," 2.235"
"83"," 2.136","-0.827"," 2.133"
"84"," 1.710","-0.803"," 2.286"
"85"," 1.546","-1.082"," 2.146"
"86"," 1.695","-0.914"," 2.180"
"87"," 1.855","-1.094"," 2.496"
"88"," 1.977","-0.863"," 2.127"
"89"," 1.651","-0.775"," 1.894"
"90"," 1.671","-0.976"," 2.128"
"91"," 1.735","-1.012"," 2.257"
"92"," 1.697","-1.344"," 2.539"
"93"," 1.797","-1.813"," 1.996"
"94"," 1.754","-1.761"," 2.365"
"95"," 1.249","-1.716"," 1.985"
"96"," 1.890","-1.877"," 2.458"
"97"," 1.975","-1.751"," 2.388"
"98"," 1.460","-0.889"," 2.122"
"99"," 1.862","-1.029"," 1.992"
"100"," 1.930","-1.170"," 2.310"
