"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.141","-2.558"," 1.697"
"3"," 1.356","-2.171"," 1.820"
"4"," 1.682","-2.317"," 1.897"
"5"," 2.098","-2.011"," 2.362"
"6"," 1.978","-1.597"," 2.035"
"7"," 1.918","-1.049"," 2.036"
"8"," 1.679","-0.580"," 2.152"
"9"," 1.634","-0.333"," 2.226"
"10"," 1.579","-0.673"," 2.116"
"11"," 1.210","-0.722"," 1.609"
"12"," 1.609","-1.439"," 2.251"
"13"," 1.891","-1.061"," 2.642"
"14"," 1.866","-1.062"," 1.950"
"15"," 1.782","-0.655"," 2.341"
"16"," 1.531","-0.486"," 1.918"
"17"," 1.144","-0.441"," 1.553"
"18"," 1.263","-1.184"," 2.019"
"19"," 1.752","-1.313"," 2.099"
"20"," 1.997","-0.946"," 1.935"
"21"," 1.901","-0.600"," 2.148"
"22"," 1.737","-0.835"," 2.030"
"23"," 1.738","-0.954"," 2.104"
"24"," 1.980","-0.537"," 2.204"
"25"," 1.676","-0.297"," 2.097"
"26"," 1.410","-0.745"," 2.265"
"27"," 1.511","-1.863"," 1.825"
"28"," 1.627","-1.625"," 1.770"
"29"," 1.882","-1.475"," 2.342"
"30"," 1.609","-1.310"," 1.726"
"31"," 1.592","-1.271"," 2.458"
"32"," 1.728","-0.990"," 2.329"
"33"," 1.790","-0.692"," 1.580"
"34"," 1.354","-1.066"," 1.992"
"35"," 1.292","-1.083"," 1.636"
"36"," 1.581","-1.414"," 2.342"
"37"," 1.755","-1.377"," 1.819"
"38"," 1.574","-1.237"," 2.391"
"39"," 1.637","-1.314"," 2.442"
"40"," 1.955","-1.968"," 2.049"
"41"," 1.569","-2.022"," 2.041"
"42"," 1.637","-1.477"," 2.014"
"43"," 1.636","-1.206"," 2.077"
"44"," 1.783","-1.206"," 2.322"
"45"," 1.663","-1.123"," 2.300"
"46"," 1.723","-0.870"," 1.965"
"47"," 1.729","-1.016"," 2.156"
"48"," 1.919","-0.836"," 2.492"
"49"," 1.794","-0.742"," 2.080"
"50"," 1.485","-0.625"," 1.762"
"51"," 1.274","-0.773"," 1.745"
"52"," 1.389","-0.674"," 1.891"
"53"," 1.467","-1.269"," 2.009"
"54"," 1.190","-1.282"," 1.887"
"55"," 1.539","-1.714"," 2.141"
"56"," 1.738","-1.485"," 2.315"
"57"," 1.811","-0.960"," 1.662"
"58"," 1.875","-1.176"," 1.958"
"59"," 1.893","-0.759"," 1.946"
"60"," 1.642","-0.697"," 1.935"
"61"," 1.615","-0.757"," 2.023"
"62"," 1.377","-1.022"," 2.031"
"63"," 1.825","-0.998"," 1.836"
"64"," 1.996","-0.798"," 2.314"
"65"," 2.052","-0.693"," 1.711"
"66"," 2.141","-0.585"," 2.330"
"67"," 1.728","-0.847"," 2.065"
"68"," 1.920","-0.794"," 1.714"
"69"," 1.275","-0.679"," 1.936"
"70"," 1.776","-1.435"," 2.311"
"71"," 1.461","-1.222"," 1.691"
"72"," 1.714","-1.341"," 2.207"
"73"," 1.840","-1.312"," 2.302"
"74"," 1.925","-1.001"," 2.009"
"75"," 1.982","-1.265"," 2.491"
"76"," 1.601","-1.232"," 2.258"
"77"," 1.637","-1.276"," 2.214"
"78"," 1.639","-1.743"," 2.175"
"79"," 1.631","-1.429"," 2.307"
"80"," 1.388","-1.522"," 2.102"
"81"," 1.913","-1.211"," 2.015"
"82"," 1.806","-0.968"," 2.027"
"83"," 1.999","-1.140"," 2.161"
"84"," 2.199","-1.213"," 2.391"
"85"," 1.890","-1.140"," 2.336"
"86"," 2.078","-0.862"," 2.294"
"87"," 1.786","-0.887"," 1.622"
"88"," 1.627","-1.193"," 2.530"
"89"," 1.325","-1.254"," 2.244"
"90"," 1.885","-1.499"," 2.019"
"91"," 1.613","-1.285"," 2.107"
"92"," 1.883","-1.578"," 1.990"
"93"," 1.647","-1.241"," 2.461"
"94"," 1.576","-1.222"," 1.964"
"95"," 1.689","-1.144"," 2.148"
"96"," 1.590","-1.114"," 2.185"
"97"," 1.591","-1.187"," 2.054"
"98"," 1.419","-1.017"," 1.824"
"99"," 1.764","-0.835"," 2.234"
"100"," 1.916","-0.922"," 2.159"
