"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.026","-2.238"," 1.562"
"3"," 1.659","-2.166"," 2.631"
"4"," 1.926","-1.847"," 1.993"
"5"," 1.949","-1.789"," 2.156"
"6"," 1.271","-1.452"," 2.200"
"7"," 1.605","-1.551"," 2.547"
"8"," 1.527","-1.597"," 1.788"
"9"," 1.515","-0.938"," 2.319"
"10"," 1.156","-1.578"," 1.409"
"11"," 1.206","-1.479"," 1.804"
"12"," 1.566","-1.715"," 1.935"
"13"," 1.760","-1.663"," 2.198"
"14"," 1.884","-1.776"," 2.254"
"15"," 1.899","-1.691"," 2.288"
"16"," 1.387","-1.376"," 2.181"
"17"," 1.272","-1.609"," 1.475"
"18"," 1.423","-1.443"," 1.377"
"19"," 1.840","-1.300"," 2.509"
"20"," 1.392","-0.984"," 1.947"
"21"," 1.587","-1.185"," 2.089"
"22"," 2.031","-1.339"," 2.373"
"23"," 1.919","-0.869"," 2.070"
"24"," 2.066","-0.927"," 2.313"
"25"," 1.836","-0.779"," 1.917"
"26"," 1.425","-0.851"," 2.039"
"27"," 1.077","-1.293"," 1.864"
"28"," 1.765","-1.834"," 1.905"
"29"," 2.044","-1.437"," 2.053"
"30"," 1.906","-1.328"," 2.583"
"31"," 1.815","-1.272"," 2.019"
"32"," 1.467","-1.074"," 2.322"
"33"," 1.942","-1.150"," 2.563"
"34"," 1.611","-0.865"," 1.839"
"35"," 1.725","-0.821"," 1.983"
"36"," 1.690","-0.808"," 2.223"
"37"," 1.646","-1.072"," 2.238"
"38"," 1.446","-1.251"," 2.113"
"39"," 1.673","-1.159"," 2.104"
"40"," 1.779","-0.565"," 2.515"
"41"," 1.546","-0.876"," 1.850"
"42"," 1.702","-1.148"," 2.072"
"43"," 2.012","-1.090"," 1.780"
"44"," 1.672","-1.110"," 1.781"
"45"," 1.856","-1.199"," 2.238"
"46"," 1.783","-0.660"," 2.391"
"47"," 1.270","-0.578"," 1.627"
"48"," 1.467","-0.997"," 2.242"
"49"," 1.874","-1.022"," 2.143"
"50"," 1.631","-1.032"," 2.228"
"51"," 1.413","-0.996"," 2.399"
"52"," 1.386","-0.880"," 1.911"
"53"," 1.837","-1.445"," 2.029"
"54"," 2.041","-1.307"," 1.971"
"55"," 1.722","-1.008"," 2.017"
"56"," 1.654","-1.051"," 2.154"
"57"," 1.755","-0.975"," 2.122"
"58"," 1.673","-1.037"," 2.162"
"59"," 1.691","-1.284"," 2.203"
"60"," 1.665","-1.415"," 2.087"
"61"," 1.739","-1.200"," 2.351"
"62"," 1.714","-1.420"," 2.266"
"63"," 1.339","-1.774"," 2.113"
"64"," 2.126","-1.859"," 2.431"
"65"," 2.014","-1.768"," 2.358"
"66"," 1.174","-1.268"," 1.943"
"67"," 1.798","-1.702"," 2.404"
"68"," 2.083","-1.404"," 2.181"
"69"," 1.581","-1.303"," 1.992"
"70"," 1.663","-1.373"," 2.177"
"71"," 1.411","-1.225"," 2.542"
"72"," 1.383","-1.726"," 2.088"
"73"," 1.564","-1.555"," 2.352"
"74"," 1.993","-1.193"," 1.952"
"75"," 2.083","-1.048"," 2.042"
"76"," 1.987","-1.100"," 1.902"
"77"," 1.795","-1.073"," 1.916"
"78"," 1.950","-0.819"," 2.133"
"79"," 1.645","-0.769"," 2.461"
"80"," 1.692","-0.734"," 2.009"
"81"," 1.687","-0.941"," 1.902"
"82"," 1.599","-0.837"," 2.291"
"83"," 1.649","-1.179"," 1.950"
"84"," 1.962","-1.447"," 1.910"
"85"," 1.960","-1.221"," 2.232"
"86"," 1.778","-1.352"," 2.291"
"87"," 1.683","-1.916"," 2.255"
"88"," 1.698","-1.884"," 2.000"
"89"," 2.283","-1.848"," 2.204"
"90"," 1.627","-1.699"," 2.209"
"91"," 1.959","-1.875"," 1.938"
"92"," 1.898","-1.799"," 2.191"
"93"," 1.767","-1.554"," 2.384"
"94"," 1.509","-1.191"," 2.094"
"95"," 1.493","-0.841"," 2.126"
"96"," 1.379","-0.583"," 1.628"
"97"," 1.718","-0.841"," 2.395"
"98"," 1.764","-0.625"," 2.398"
"99"," 1.440","-1.061"," 1.735"
"100"," 1.903","-1.402"," 1.906"
