"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 0.939","-2.632"," 1.943"
"3"," 2.088","-2.649"," 2.248"
"4"," 2.028","-2.028"," 2.239"
"5"," 2.018","-1.416"," 2.203"
"6"," 1.809","-1.037"," 2.059"
"7"," 1.991","-0.899"," 2.222"
"8"," 1.548","-0.467"," 1.919"
"9"," 1.454","-0.521"," 1.796"
"10"," 1.486","-0.451"," 2.040"
"11"," 1.779","-0.639"," 2.175"
"12"," 1.963","-1.069"," 1.773"
"13"," 1.699","-1.182"," 1.826"
"14"," 1.477","-1.257"," 2.204"
"15"," 1.902","-1.398"," 2.139"
"16"," 1.894","-1.056"," 1.845"
"17"," 2.075","-0.984"," 2.465"
"18"," 1.952","-1.060"," 2.479"
"19"," 1.567","-1.344"," 2.226"
"20"," 1.896","-1.153"," 1.835"
"21"," 1.863","-1.039"," 2.390"
"22"," 1.830","-1.310"," 2.221"
"23"," 1.492","-0.912"," 2.037"
"24"," 1.601","-1.036"," 2.286"
"25"," 1.366","-1.116"," 1.927"
"26"," 1.814","-1.452"," 2.159"
"27"," 2.111","-1.175"," 2.488"
"28"," 1.676","-1.050"," 2.307"
"29"," 1.705","-1.281"," 2.100"
"30"," 2.072","-1.155"," 2.327"
"31"," 1.756","-0.985"," 2.263"
"32"," 1.883","-1.315"," 2.161"
"33"," 1.623","-1.230"," 1.928"
"34"," 1.863","-1.134"," 2.135"
"35"," 1.750","-1.293"," 2.433"
"36"," 1.858","-1.025"," 2.390"
"37"," 1.564","-1.131"," 1.611"
"38"," 1.823","-1.134"," 2.483"
"39"," 1.520","-0.730"," 1.921"
"40"," 1.434","-1.596"," 2.216"
"41"," 1.803","-1.630"," 2.196"
"42"," 1.815","-1.696"," 2.220"
"43"," 1.838","-1.853"," 2.290"
"44"," 2.240","-1.213"," 2.338"
"45"," 1.448","-1.003"," 2.294"
"46"," 1.672","-1.254"," 1.913"
"47"," 1.597","-1.251"," 1.827"
"48"," 1.516","-1.383"," 1.887"
"49"," 1.805","-1.269"," 2.289"
"50"," 1.909","-1.065"," 2.488"
"51"," 1.766","-1.356"," 2.287"
"52"," 1.770","-0.991"," 2.132"
"53"," 1.679","-1.009"," 2.142"
"54"," 1.583","-0.759"," 2.221"
"55"," 1.664","-0.876"," 2.295"
"56"," 1.720","-1.083"," 2.342"
"57"," 1.530","-1.275"," 2.314"
"58"," 1.775","-1.531"," 1.871"
"59"," 1.713","-0.847"," 1.990"
"60"," 1.201","-0.965"," 2.012"
"61"," 1.668","-1.212"," 2.394"
"62"," 1.601","-1.518"," 1.648"
"63"," 2.409","-1.278"," 2.007"
"64"," 1.797","-1.060"," 2.314"
"65"," 1.510","-0.687"," 1.840"
"66"," 1.585","-0.807"," 2.289"
"67"," 1.669","-0.912"," 2.113"
"68"," 1.846","-1.017"," 1.863"
"69"," 2.159","-0.821"," 2.631"
"70"," 1.812","-0.736"," 1.901"
"71"," 1.532","-0.662"," 1.801"
"72"," 2.109","-0.835"," 2.146"
"73"," 1.847","-0.827"," 1.731"
"74"," 1.582","-0.915"," 2.255"
"75"," 1.712","-1.169"," 1.934"
"76"," 2.015","-1.280"," 2.687"
"77"," 1.630","-0.896"," 1.950"
"78"," 1.786","-0.939"," 2.033"
"79"," 1.609","-0.763"," 2.425"
"80"," 1.576","-1.037"," 2.117"
"81"," 1.592","-1.099"," 1.966"
"82"," 1.755","-0.800"," 2.045"
"83"," 1.821","-0.510"," 2.308"
"84"," 2.037","-1.099"," 2.378"
"85"," 1.578","-0.787"," 1.945"
"86"," 1.305","-0.606"," 2.381"
"87"," 1.103","-0.668"," 1.887"
"88"," 1.278","-1.345"," 1.826"
"89"," 1.637","-1.207"," 2.156"
"90"," 1.475","-1.542"," 2.061"
"91"," 1.859","-1.277"," 2.163"
"92"," 1.438","-0.994"," 1.840"
"93"," 1.891","-1.195"," 2.472"
"94"," 1.745","-1.023"," 2.428"
"95"," 1.718","-1.809"," 1.876"
"96"," 1.760","-1.634"," 1.793"
"97"," 1.690","-1.247"," 2.065"
"98"," 1.622","-1.352"," 2.472"
"99"," 1.744","-1.320"," 2.005"
"100"," 1.802","-0.969"," 2.126"
