"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.122","-2.273"," 2.153"
"3"," 1.702","-2.251"," 2.034"
"4"," 1.447","-1.452"," 2.581"
"5"," 1.526","-1.492"," 2.568"
"6"," 1.718","-1.466"," 1.975"
"7"," 1.777","-0.644"," 2.414"
"8"," 1.671","-0.666"," 2.053"
"9"," 1.485","-0.958"," 2.443"
"10"," 1.015","-1.110"," 1.973"
"11"," 1.515","-1.361"," 1.909"
"12"," 2.087","-1.393"," 2.346"
"13"," 1.878","-1.041"," 2.179"
"14"," 1.788","-1.045"," 2.243"
"15"," 1.600","-0.785"," 1.540"
"16"," 1.817","-0.896"," 2.200"
"17"," 1.793","-0.590"," 1.863"
"18"," 1.652","-0.736"," 1.890"
"19"," 1.447","-0.891"," 2.290"
"20"," 1.573","-1.256"," 1.958"
"21"," 1.340","-0.813"," 2.041"
"22"," 1.227","-0.927"," 2.177"
"23"," 1.778","-1.359"," 1.832"
"24"," 1.305","-1.252"," 1.938"
"25"," 1.616","-1.102"," 2.224"
"26"," 1.969","-1.531"," 2.015"
"27"," 2.061","-1.409"," 1.805"
"28"," 1.879","-1.574"," 2.942"
"29"," 1.769","-1.257"," 2.209"
"30"," 1.796","-0.949"," 1.975"
"31"," 1.477","-1.142"," 2.139"
"32"," 1.745","-1.076"," 2.131"
"33"," 1.831","-0.787"," 2.361"
"34"," 1.623","-0.659"," 2.226"
"35"," 1.172","-0.827"," 1.734"
"36"," 1.408","-1.246"," 1.795"
"37"," 1.651","-1.053"," 1.743"
"38"," 1.722","-1.098"," 2.069"
"39"," 1.532","-0.913"," 2.082"
"40"," 1.910","-1.206"," 2.129"
"41"," 1.850","-1.517"," 2.121"
"42"," 1.430","-1.417"," 1.479"
"43"," 1.860","-1.520"," 2.483"
"44"," 1.706","-1.125"," 2.188"
"45"," 1.232","-1.068"," 2.048"
"46"," 1.631","-1.232"," 2.309"
"47"," 1.989","-1.117"," 2.298"
"48"," 1.676","-0.914"," 1.668"
"49"," 1.303","-0.831"," 1.698"
"50"," 1.608","-0.932"," 1.885"
"51"," 1.190","-1.219"," 1.639"
"52"," 1.500","-1.204"," 2.101"
"53"," 1.804","-1.125"," 1.949"
"54"," 1.728","-0.714"," 2.186"
"55"," 1.841","-0.930"," 2.295"
"56"," 2.193","-1.039"," 2.273"
"57"," 2.042","-1.003"," 2.149"
"58"," 1.890","-1.204"," 2.422"
"59"," 1.605","-1.198"," 1.987"
"60"," 1.753","-1.153"," 2.001"
"61"," 1.848","-0.800"," 2.214"
"62"," 1.783","-1.038"," 2.321"
"63"," 1.843","-1.063"," 2.648"
"64"," 1.663","-0.870"," 2.083"
"65"," 1.735","-0.235"," 2.231"
"66"," 1.432","-0.626"," 2.279"
"67"," 1.669","-0.821"," 2.277"
"68"," 2.115","-1.014"," 2.187"
"69"," 1.750","-0.932"," 2.208"
"70"," 1.636","-1.210"," 2.097"
"71"," 1.672","-1.253"," 2.050"
"72"," 1.442","-0.795"," 2.141"
"73"," 1.392","-1.137"," 1.996"
"74"," 1.604","-1.179"," 1.998"
"75"," 1.892","-1.113"," 2.444"
"76"," 1.506","-1.077"," 2.260"
"77"," 1.877","-1.060"," 2.297"
"78"," 1.733","-0.813"," 2.048"
"79"," 1.475","-0.983"," 1.911"
"80"," 1.650","-1.135"," 2.055"
"81"," 1.303","-0.844"," 2.121"
"82"," 1.642","-1.276"," 2.221"
"83"," 1.899","-1.119"," 2.137"
"84"," 1.407","-1.175"," 2.445"
"85"," 1.797","-1.192"," 2.258"
"86"," 1.996","-0.694"," 1.893"
"87"," 1.851","-0.287"," 2.604"
"88"," 1.624","-0.803"," 2.174"
"89"," 1.468","-0.916"," 1.825"
"90"," 1.713","-0.607"," 2.153"
"91"," 1.640","-0.621"," 2.112"
"92"," 1.868","-0.900"," 2.479"
"93"," 2.121","-1.147"," 1.952"
"94"," 2.159","-0.907"," 2.080"
"95"," 1.524","-0.823"," 2.539"
"96"," 1.660","-1.033"," 2.265"
"97"," 1.767","-1.316"," 2.358"
"98"," 1.714","-0.835"," 2.264"
"99"," 1.838","-0.878"," 2.380"
"100"," 1.931","-0.844"," 1.917"
