"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.181","-2.622"," 1.557"
"3"," 1.728","-2.420"," 2.198"
"4"," 2.449","-2.114"," 2.614"
"5"," 1.543","-1.705"," 1.658"
"6"," 1.787","-1.603"," 2.562"
"7"," 1.587","-1.124"," 2.237"
"8"," 1.758","-1.082"," 2.297"
"9"," 1.454","-1.333"," 2.197"
"10"," 1.404","-1.466"," 2.280"
"11"," 1.847","-1.493"," 2.143"
"12"," 1.712","-1.219"," 2.766"
"13"," 1.454","-1.285"," 2.054"
"14"," 1.340","-1.454"," 1.886"
"15"," 1.324","-1.710"," 2.163"
"16"," 1.974","-1.365"," 2.246"
"17"," 1.800","-0.985"," 2.065"
"18"," 1.516","-1.153"," 2.271"
"19"," 1.524","-0.990"," 2.477"
"20"," 1.514","-1.276"," 1.830"
"21"," 1.741","-1.141"," 1.809"
"22"," 1.756","-1.012"," 1.976"
"23"," 1.795","-1.041"," 2.369"
"24"," 1.925","-0.939"," 1.766"
"25"," 1.936","-1.289"," 2.372"
"26"," 2.113","-0.826"," 2.137"
"27"," 1.912","-0.641"," 2.035"
"28"," 1.766","-0.609"," 2.006"
"29"," 1.622","-0.912"," 2.075"
"30"," 1.625","-0.773"," 2.302"
"31"," 1.676","-0.884"," 2.458"
"32"," 1.678","-0.958"," 2.240"
"33"," 1.854","-0.624"," 2.082"
"34"," 1.362","-0.743"," 1.975"
"35"," 1.444","-1.012"," 1.795"
"36"," 1.258","-1.389"," 1.972"
"37"," 1.730","-1.525"," 1.963"
"38"," 1.882","-0.971"," 1.886"
"39"," 2.072","-1.056"," 2.366"
"40"," 1.697","-1.191"," 2.213"
"41"," 1.586","-1.110"," 1.908"
"42"," 1.458","-1.190"," 1.782"
"43"," 1.595","-1.164"," 1.755"
"44"," 1.753","-1.342"," 2.572"
"45"," 1.834","-1.236"," 2.016"
"46"," 1.935","-1.161"," 2.199"
"47"," 1.937","-0.911"," 2.414"
"48"," 1.929","-0.613"," 2.069"
"49"," 1.760","-0.778"," 1.839"
"50"," 1.988","-1.205"," 2.497"
"51"," 1.622","-0.487"," 1.927"
"52"," 1.407","-0.508"," 1.619"
"53"," 1.619","-0.938"," 1.874"
"54"," 1.331","-0.615"," 2.195"
"55"," 1.618","-1.150"," 2.083"
"56"," 1.845","-1.105"," 1.996"
"57"," 1.989","-0.843"," 2.240"
"58"," 1.721","-0.794"," 1.879"
"59"," 1.845","-1.299"," 1.827"
"60"," 1.546","-1.343"," 1.730"
"61"," 1.380","-1.538"," 2.121"
"62"," 1.480","-1.276"," 2.422"
"63"," 1.537","-1.807"," 1.775"
"64"," 1.705","-1.500"," 2.066"
"65"," 1.979","-1.382"," 2.359"
"66"," 1.875","-1.264"," 2.485"
"67"," 2.058","-1.490"," 1.992"
"68"," 1.499","-1.223"," 1.952"
"69"," 2.102","-1.122"," 2.395"
"70"," 1.750","-0.815"," 2.586"
"71"," 1.668","-0.877"," 2.095"
"72"," 1.518","-1.335"," 2.097"
"73"," 1.684","-1.251"," 2.419"
"74"," 1.541","-0.879"," 2.230"
"75"," 1.495","-0.983"," 2.201"
"76"," 1.671","-1.189"," 1.786"
"77"," 1.646","-0.791"," 1.988"
"78"," 1.382","-0.856"," 1.675"
"79"," 1.744","-0.841"," 2.063"
"80"," 1.573","-0.990"," 1.988"
"81"," 1.720","-1.646"," 1.704"
"82"," 1.559","-1.599"," 2.057"
"83"," 1.955","-1.386"," 2.146"
"84"," 1.896","-1.074"," 2.135"
"85"," 1.682","-0.823"," 1.509"
"86"," 1.657","-0.616"," 2.208"
"87"," 1.594","-1.055"," 2.394"
"88"," 1.551","-1.159"," 2.159"
"89"," 1.944","-1.080"," 2.382"
"90"," 1.854","-0.525"," 1.814"
"91"," 1.627","-0.739"," 1.952"
"92"," 1.934","-0.816"," 2.325"
"93"," 1.772","-0.743"," 2.412"
"94"," 1.543","-0.721"," 1.817"
"95"," 1.569","-0.905"," 1.659"
"96"," 1.207","-0.957"," 2.044"
"97"," 1.674","-1.018"," 1.838"
"98"," 1.906","-1.304"," 2.367"
"99"," 1.910","-1.093"," 2.039"
"100"," 1.360","-1.305"," 1.932"
