"","","","FR"
"1"," 0.000","-2.303"," 1.250"
"2"," 1.062","-2.597"," 1.884"
"3"," 1.726","-2.407"," 1.986"
"4"," 1.572","-2.091"," 2.146"
"5"," 2.018","-2.223"," 1.974"
"6"," 1.106","-1.642"," 2.033"
"7"," 1.747","-1.802"," 2.214"
"8"," 1.502","-1.083"," 1.901"
"9"," 1.617","-1.194"," 1.808"
"10"," 1.434","-1.343"," 1.538"
"11"," 1.616","-1.438"," 2.159"
"12"," 1.429","-1.363"," 2.050"
"13"," 1.550","-1.453"," 2.129"
"14"," 1.677","-1.233"," 2.013"
"15"," 1.764","-0.977"," 2.276"
"16"," 2.136","-0.676"," 2.248"
"17"," 2.029","-0.799"," 2.365"
"18"," 1.880","-0.849"," 1.851"
"19"," 2.122","-0.974"," 1.785"
"20"," 1.546","-0.662"," 2.516"
"21"," 1.577","-0.964"," 1.927"
"22"," 1.446","-0.990"," 1.955"
"23"," 1.535","-1.480"," 1.930"
"24"," 1.642","-1.190"," 1.906"
"25"," 1.793","-1.015"," 2.519"
"26"," 1.645","-1.056"," 1.942"
"27"," 1.597","-1.226"," 2.375"
"28"," 1.639","-1.277"," 2.000"
"29"," 1.728","-1.247"," 2.012"
"30"," 1.506","-0.923"," 1.861"
"31"," 1.587","-0.929"," 1.652"
"32"," 1.826","-1.093"," 2.209"
"33"," 1.932","-0.750"," 1.817"
"34"," 1.686","-0.524"," 1.610"
"35"," 1.734","-0.643"," 2.253"
"36"," 1.453","-0.596"," 1.779"
"37"," 0.988","-1.161"," 2.105"
"38"," 1.322","-1.303"," 1.780"
"39"," 1.392","-1.552"," 1.784"
"40"," 1.154","-1.636"," 1.823"
"41"," 1.687","-1.550"," 1.880"
"42"," 1.883","-1.474"," 2.463"
"43"," 1.681","-1.471"," 2.675"
"44"," 2.280","-0.966"," 2.244"
"45"," 1.791","-0.762"," 1.952"
"46"," 1.766","-1.016"," 1.543"
"47"," 1.668","-0.983"," 2.104"
"48"," 1.536","-0.933"," 1.842"
"49"," 1.349","-0.670"," 2.061"
"50"," 1.852","-0.772"," 2.055"
"51"," 2.009","-0.603"," 1.977"
"52"," 1.938","-0.549"," 2.200"
"53"," 1.802","-0.603"," 1.866"
"54"," 1.749","-0.961"," 2.167"
"55"," 1.755","-1.244"," 2.183"
"56"," 1.913","-1.361"," 2.017"
"57"," 1.653","-0.811"," 2.248"
"58"," 1.659","-1.199"," 2.263"
"59"," 1.869","-1.191"," 2.289"
"60"," 1.841","-1.234"," 2.065"
"61"," 1.613","-0.955"," 2.153"
"62"," 1.737","-0.702"," 1.924"
"63"," 1.760","-0.777"," 2.256"
"64"," 1.355","-0.777"," 2.096"
"65"," 1.362","-1.187"," 2.129"
"66"," 1.262","-1.145"," 1.551"
"67"," 1.500","-1.294"," 2.092"
"68"," 1.656","-1.194"," 2.147"
"69"," 1.846","-1.017"," 1.840"
"70"," 1.637","-0.771"," 1.856"
"71"," 1.412","-0.579"," 1.790"
"72"," 1.232","-0.786"," 1.673"
"73"," 1.937","-1.162"," 2.228"
"74"," 1.974","-0.896"," 2.298"
"75"," 1.670","-1.054"," 2.178"
"76"," 1.465","-1.272"," 2.251"
"77"," 1.767","-1.303"," 2.137"
"78"," 1.410","-1.156"," 2.109"
"79"," 1.755","-1.100"," 2.058"
"80"," 2.099","-1.095"," 2.234"
"81"," 1.913","-1.149"," 2.486"
"82"," 2.266","-1.030"," 2.594"
"83"," 1.714","-1.004"," 1.976"
"84"," 1.385","-1.350"," 2.385"
"85"," 1.937","-1.372"," 2.105"
"86"," 1.664","-1.236"," 2.493"
"87"," 1.859","-1.241"," 2.174"
"88"," 1.684","-1.202"," 2.262"
"89"," 1.661","-1.337"," 2.007"
"90"," 1.678","-1.110"," 2.026"
"91"," 1.592","-1.764"," 2.059"
"92"," 1.874","-1.648"," 2.072"
"93"," 1.579","-1.825"," 1.917"
"94"," 1.908","-1.580"," 2.207"
"95"," 1.869","-1.324"," 2.078"
"96"," 1.416","-1.096"," 1.723"
"97"," 1.172","-1.117"," 1.840"
"98"," 1.515","-1.474"," 2.164"
"99"," 1.165","-1.072"," 2.219"
"100"," 1.359","-1.534"," 2.025"
